信号时间,方向,突破基准价,入场KAMA,出场时间,出场价,实际涨跌幅,盘中最大涨跌幅,持仓K线数,持仓小时,最大回撤1,最大回撤1时间,最大回撤2,最大回撤2时间,最大回撤3,最大回撤3时间,KAMA止损出场,峰值到平仓回撤,触发保本切换,出场类型
2021-04-18 08:00,short,59620.0,62156.907163623524,2021-04-26 08:00,51560.09247136909,0.13518798270095453,0.21284082522643408,48,192.0,0.06203902655266013,2021-04-26 08:00,0.06033766839255571,2021-04-19 12:00,0.055689363048006243,2021-04-19 08:00,True,0.048412490197824655,True,kama_trail
2021-04-26 12:00,long,52500.0,51644.17299198657,2021-04-28 12:00,54330.73414755541,0.0348711266201031,0.06158095238095238,12,48.0,0.01568799691426474,2021-04-28 12:00,0.010413471841516779,2021-04-27 08:00,0.0007744394984874248,2021-04-27 04:00,True,0.008362022593719461,True,kama_trail
2021-04-30 20:00,long,54850.0,54262.58723056233,2021-05-02 08:00,57129.883391525786,0.041565786536477405,0.06632944393801272,9,36.0,0.029152729315596593,2021-05-02 08:00,0.013878766950310081,2021-05-01 20:00,0.007502718749838918,2021-05-01 12:00,True,0.018503246324305465,True,kama_trail
2021-05-04 08:00,short,56500.65,57190.30817482279,2021-05-05 16:00,55737.9180832147,0.01349952463883687,0.06407483807708414,8,32.0,0.03227896222804988,2021-05-05 16:00,0.027419909411064824,2021-05-05 12:00,0.02697898388931126,2021-05-05 08:00,True,0.015481885812928725,True,kama_trail
2021-05-11 00:00,short,56700.0,57635.37735127161,2021-05-12 00:00,56700.0,0.0,0.06084656084656084,6,24.0,0.025076796648111414,2021-05-12 00:00,0.015234077076877118,2021-05-11 20:00,0.010227067916947174,2021-05-11 12:00,True,0.026497530864197594,True,breakeven
2021-05-13 00:00,short,55300.0,56939.886552471675,2021-05-14 16:00,50919.509009511596,0.07921321863451003,0.175473417721519,10,40.0,0.03120131778956201,2021-05-14 16:00,0.022724510876169654,2021-05-14 12:00,0.02127065266283128,2021-05-13 12:00,True,0.044852730396221556,True,kama_trail
2021-05-17 00:00,short,46481.14,49941.55961137921,2021-05-20 20:00,41130.30350010755,0.11511844373637246,0.38280343382283655,23,92.0,0.08458209369514473,2021-05-20 20:00,0.06698080114242783,2021-05-20 16:00,0.05789227329415062,2021-05-20 12:00,True,0.10797789274995104,True,kama_trail
2021-05-21 20:00,short,38091.68,41066.698524700834,2021-05-22 16:00,38091.68,0.0,0.12316810390090435,5,20.0,0.052140183481667365,2021-05-22 16:00,0.029095733085867583,2021-05-22 04:00,0.0,2021-05-22 00:00,True,0.048091866780357324,True,breakeven
2021-05-23 16:00,short,35501.01,39399.12284892919,2021-05-24 08:00,35501.01,0.0,0.12406154078433264,4,16.0,0.057611415035278266,2021-05-24 08:00,0.04260805827618239,2021-05-24 04:00,0.0,2021-05-23 20:00,True,0.06949548759316998,True,breakeven
2021-05-28 12:00,short,37201.0,38192.25020369126,2021-05-29 12:00,37201.0,0.0,0.06750974436171071,6,24.0,0.0350312816361922,2021-05-28 20:00,0.0,2021-05-28 16:00,0.0,,True,0.04112819547861622,True,breakeven
2021-06-02 20:00,long,37550.0,36422.69707537375,2021-06-04 08:00,37997.59213239699,0.011919897001251364,0.051131824234354195,9,36.0,0.033166018640725256,2021-06-04 08:00,0.008445764053840118,2021-06-03 04:00,0.0,2021-06-03 00:00,True,0.0318443480995687,True,kama_trail
2021-06-08 04:00,short,35201.86,36738.58833787353,2021-06-09 12:00,33812.65355974987,0.039464006738568,0.12024535067181111,8,32.0,0.0634494914091513,2021-06-09 12:00,0.04353771155555816,2021-06-09 04:00,0.0297377519514795,2021-06-09 00:00,True,0.06286739832452237,True,kama_trail
2021-06-09 16:00,long,34489.0,33825.967265259365,2021-06-11 00:00,36111.93038911067,0.04705646406421376,0.11597900779958828,8,32.0,0.03020461042657238,2021-06-11 00:00,0.02414850575880117,2021-06-10 20:00,0.011442005220981866,2021-06-10 12:00,True,0.0448216710703915,True,kama_trail
2021-06-14 00:00,long,36150.0,35848.999771044415,2021-06-15 16:00,39560.23367021585,0.09433564786212587,0.13416320885200553,10,40.0,0.023796178431635777,2021-06-15 00:00,0.009570202269213766,2021-06-14 16:00,0.0004013473988713908,2021-06-14 08:00,True,0.027467401661559445,True,kama_trail
2021-06-18 00:00,short,38105.0,39092.927438339495,2021-06-21 04:00,36063.340499894555,0.053579832045806186,0.12578401784542712,19,76.0,0.04090853284223449,2021-06-21 04:00,0.03825966850828722,2021-06-21 00:00,0.024891621747132733,2021-06-19 20:00,True,0.04658388481509262,True,kama_trail
2021-06-21 12:00,short,33312.0,35999.49072406992,2021-06-23 08:00,33312.0,0.0,0.13604676993275702,11,44.0,0.07619658657154935,2021-06-23 08:00,0.039709863498771994,2021-06-22 08:00,0.004424986309337403,2021-06-21 20:00,True,0.05032060518731985,True,breakeven
2021-06-25 20:00,short,33248.62,33544.62367638519,2021-06-27 08:00,32515.792668939728,0.02204083450862846,0.094097739996427,9,36.0,0.06757615950279967,2021-06-27 08:00,0.04345474679053472,2021-06-27 04:00,0.02956764264507539,2021-06-26 16:00,True,0.030884151561803953,True,kama_trail
2021-06-28 04:00,long,33562.0,32603.996081165067,2021-06-30 16:00,34595.63101437671,0.03079765849403228,0.09120433823967583,15,60.0,0.04208120713818769,2021-06-30 16:00,0.034683395087149155,2021-06-30 08:00,0.02594466684072427,2021-06-28 16:00,True,0.04893357104630219,True,kama_trail
