序号,信号时间,方向,信号收盘价,6K极值,回调基准,ATR,挂单价格,成交,取消原因,成交时间,成交价格,入场价,紧止损价,确认阈值,止盈价,加仓阈值,确认,出场时间,出场价,出场类型,持仓K数,R值,前3K
999,2024/12/21 12:00,做多,98988.1,98243.0,98243.0,2134.9980029137178,100377.99800291372,否,KAMA,,,,,,,,,2024/12/21 16:00,,挂单取消,0,,
1000,2024/12/22 12:00,做空,96192.1,96375.0,96375.0,1949.5268999893174,94425.47310001068,是,,2024/12/23 04:00,94425.47310001068,94425.47310001068,95010.33117000748,93450.70965001603,84810.0,93450.70965001603,否,2024/12/23 04:00,95153.5,弱突破平仓,0,-0.3734377299401744,是
1001,2024/12/23 20:00,做空,93217.6,93655.3,93655.3,1873.077081200866,91782.22291879913,否,3K跌破基准,,,,,,,,,2024/12/24 12:00,,挂单取消,0,,
1002,2024/12/24 20:00,做多,98243.5,96377.2,96377.2,1842.4726495484888,98219.67264954849,是,,2024/12/25 00:00,98243.5,98243.5,97690.75820513545,99164.73632477425,117580.184,99140.90897432272,否,2024/12/25 00:00,97558.5,弱突破平仓,0,-0.37178299507884915,是
1003,2024/12/26 04:00,做多,99379.7,99323.3,99074.8,1780.5158291669509,100855.31582916695,否,KAMA,,,,,,,,,2024/12/26 12:00,,挂单取消,0,,
1004,2024/12/26 16:00,做空,95662.7,97570.0,97570.0,1722.085159032014,95847.91484096799,是,,2024/12/26 20:00,95662.6,95662.6,96179.2255477096,94801.557420484,85861.6,94986.87226145198,否,2024/12/26 20:00,95993.5,弱突破平仓,0,-0.19215077620551207,是
1005,2024/12/27 12:00,做空,95074.4,95153.0,95153.0,1626.029668435627,93526.97033156437,否,KAMA,,,,,,,,,2024/12/27 16:00,,挂单取消,0,,
1006,2024/12/27 20:00,做空,94539.9,94620.0,95200.1,1685.0967757631536,93515.00322423685,是,,2024/12/28 00:00,93515.00322423685,93515.00322423685,94020.53225696579,92672.45483635527,83776.088,92672.45483635527,否,2024/12/28 00:00,94720.3,弱突破平仓,0,-0.7152685786947139,是
1007,2024/12/30 00:00,做空,93559.6,93925.4,94356.5,1288.6686772301568,93067.83132276984,是,,2024/12/30 04:00,93067.83132276984,93067.83132276984,93454.43192593889,92423.49698415476,83033.72,92423.49698415477,否,2024/12/30 04:00,93700.0,弱突破平仓,0,-0.49055951184359875,是
1008,2024/12/30 20:00,做空,92081.5,92961.8,92961.8,1199.563486787785,91762.23651321222,是,,2024/12/31 00:00,91762.23651321222,91762.23651321222,92122.10555924855,91162.45476981833,81806.384,91162.45476981833,是,2024/12/31 00:00,92122.10555924855,止损,0,-0.9999999999999971,是
1009,2024/12/31 20:00,做多,95389.4,95031.6,95031.6,1411.6444553978617,96443.24445539787,否,KAMA,,,,,,,,,2025/01/01 00:00,,挂单取消,0,,
1010,2025/01/04 00:00,做多,98545.5,97822.4,97822.4,1230.3906871062072,99052.7906871062,否,KAMA,,,,,,,,,2025/01/05 20:00,,挂单取消,0,,
1011,2025/01/06 08:00,做多,99005.0,98852.6,98496.3,972.1732648395276,99468.47326483953,是,,2025/01/06 12:00,99468.47326483953,99468.47326483953,99176.82128538768,99954.5598972593,120165.486,99954.5598972593,否,2025/01/06 12:00,99280.0,弱突破平仓,0,-0.1938679777114008,是
1012,2025/01/07 20:00,做空,97915.3,98670.0,98670.0,1109.7404267383383,97560.25957326166,是,,2025/01/08 00:00,97560.25957326166,97560.25957326166,97893.18170128316,97005.38935989249,86829.6,97005.38935989249,是,2025/01/10 12:00,94258.56363984085,止损,15,5.373718168587593,否
1013,2025/01/10 16:00,做多,95030.5,94975.2,94644.8,1534.3824836059114,96179.18248360591,否,KAMA,,,,,,,,,2025/01/10 20:00,,挂单取消,0,,
1014,2025/01/11 00:00,做多,95275.9,95239.9,94644.8,1572.5316914543344,96217.33169145434,否,KAMA,,,,,,,,,2025/01/11 08:00,,挂单取消,0,,
1015,2025/01/12 20:00,做多,95035.6,94988.0,94988.0,1224.845393035585,96212.84539303559,否,KAMA,,,,,,,,,2025/01/13 04:00,,挂单取消,0,,
1016,2025/01/13 12:00,做空,93557.9,93661.1,93661.1,1241.90277791119,92419.19722208881,是,,2025/01/13 16:00,92419.19722208881,92419.19722208881,92791.76805546218,91798.24583313322,82421.76800000001,91798.24583313322,是,2025/01/14 04:00,92791.76805546218,止损,3,-1.0000000000000024,是
1017,2025/01/14 16:00,做多,96508.4,95437.8,93626.1,1470.0076707767237,95096.10767077674,是,,2025/01/14 20:00,96508.3,96508.3,96067.29769876698,97243.30383538836,114223.842,95831.11150616509,否,2025/01/14 20:00,96416.7,弱突破平仓,0,-0.06231260000949937,是
1018,2025/01/15 20:00,做多,98943.4,97688.0,97250.0,1429.7148099649442,98679.71480996495,是,,2025/01/16 00:00,98943.3,98943.3,98514.38555701052,99658.15740498247,118645.0,99394.57221494742,是,2025/01/16 16:00,98890.25356203652,止损,4,-1.1350465593671413,否
1019,2025/01/17 08:00,做多,101005.1,100850.0,100850.0,1479.5361645521848,102329.53616455219,是,,2025/01/17 16:00,102329.53616455219,102329.53616455219,101885.67531518654,103069.30424682828,123037.0,103069.30424682828,否,2025/01/17 16:00,102181.6,弱突破平仓,0,-0.09998820447688214,是
1020,2025/01/20 04:00,做空,101311.5,103458.6,103750.0,1542.9927074182522,102207.00729258175,是,,2025/01/20 08:00,101311.5,101311.5,101774.39781222548,100540.00364629088,91300.0,101435.51093887263,否,2025/01/20 08:00,101874.5,弱突破平仓,0,-0.3648753472996098,是
1021,2025/01/27 04:00,做空,102560.1,104358.3,104358.3,1504.0041148892835,102854.29588511073,是,,2025/01/27 08:00,102560.0,102560.0,103011.20123446679,101807.99794255536,91835.304,102102.29382766607,是,2025/01/28 00:00,101070.8,止损,4,-0.38916116931175393,否
1022,2025/01/30 00:00,做多,103550.5,103089.9,103089.9,1633.9962109771739,104723.89621097717,是,,2025/01/30 04:00,104723.89621097717,104723.89621097717,104233.69734768402,105540.89431646575,125769.67799999999,105540.89431646575,是,2025/01/30 04:00,103550.6,止损,0,-0.9999999999999996,是
1023,2025/02/01 00:00,做空,102275.8,103880.0,103880.0,1520.5099482301819,102359.49005176981,是,,2025/02/01 04:00,102275.7,102275.7,102731.85298446905,101515.44502588491,91414.4,101599.23507765472,否,2025/02/01 04:00,102379.7,弱突破平仓,0,-0.06839810559677838,是
1024,2025/02/02 04:00,做空,100603.6,101344.0,101509.0,1382.374089726806,100126.6259102732,是,,2025/02/02 08:00,100126.6259102732,100126.6259102732,100541.33813719124,99435.4388654098,89327.92,99435.43886540979,是,2025/02/03 20:00,96827.77570243394,止损,9,3.821450752487215,否
1025,2025/02/04 00:00,做多,101831.9,99501.4,99319.0,1988.9947092698787,101307.99470926989,是,,2025/02/04 04:00,101831.9,101831.9,101235.20158721902,102826.39735463493,121169.18,102302.49206390482,否,2025/02/04 04:00,101293.7,弱突破平仓,0,-0.27058895505939273,是
1026,2025/02/05 04:00,做空,97709.9,97792.8,97792.8,2026.5944375090348,95766.20556249097,否,KAMA,,,,,,,,,2025/02/05 08:00,,挂单取消,0,,
1027,2025/02/07 00:00,做空,95946.1,96106.1,96106.1,1826.7954761187132,94279.30452388129,否,KAMA,,,,,,,,,2025/02/07 08:00,,挂单取消,0,,
1028,2025/02/09 08:00,做多,97278.4,96850.0,96850.0,1484.032328114932,98334.03232811493,否,KAMA,,,,,,,,,2025/02/09 12:00,,挂单取消,0,,
1029,2025/02/10 12:00,做多,97386.3,97301.7,97301.7,1396.5684104546192,98698.26841045462,否,KAMA,,,,,,,,,2025/02/10 20:00,,挂单取消,0,,
1030,2025/02/12 00:00,做空,94988.0,96529.3,96828.4,1215.3102950282776,95613.08970497172,是,,2025/02/12 04:00,94988.0,94988.0,95352.59308850848,94380.34485248585,85208.992,95005.43455745757,否,2025/02/12 04:00,95731.4,弱突破平仓,0,-0.6116956328282375,是
1031,2025/02/13 00:00,做多,97156.6,97002.0,97002.0,1292.043049473051,98294.04304947305,否,KAMA,,,,,,,,,2025/02/13 04:00,,挂单取消,0,,
1032,2025/02/16 12:00,做空,97207.4,97255.2,97255.2,1032.5658265214765,96222.63417347852,否,KAMA,,,,,,,,,2025/02/16 16:00,,挂单取消,0,,
1033,2025/02/16 20:00,做空,96849.9,97011.0,97274.5,972.9261584356327,96301.57384156437,是,,2025/02/17 04:00,96301.57384156437,96301.57384156437,96593.45168909506,95815.11076234655,85601.56,95815.11076234655,否,2025/02/17 04:00,96067.0,弱突破平仓,0,0.24110138218664298,是
1034,2025/02/19 00:00,做空,94062.1,95000.0,95150.6,953.9922540383667,94196.60774596164,是,,2025/02/19 04:00,94062.2,94062.2,94348.3976762115,93585.20387298081,83732.528,93719.61161894245,是,2025/02/19 04:00,94348.3976762115,止损,0,-1.1408897665496522,是
1035,2025/02/22 00:00,做空,95247.5,96838.1,96838.1,1023.0785207327824,95815.02147926722,是,,2025/02/22 04:00,95247.4,95247.4,95554.32355621982,94735.8607396336,85217.528,95303.48221890083,否,2025/02/22 04:00,96127.9,弱突破平仓,0,-0.860637753756515,是
1036,2025/02/23 16:00,做空,96064.3,96102.2,96107.0,907.5752310527087,95199.4247689473,是,,2025/02/24 00:00,95199.4247689473,95199.4247689473,95471.69733826311,94745.63715342095,84574.16,94745.63715342093,否,2025/02/24 00:00,95706.5,弱突破平仓,0,-0.558714268198504,是
1037,2025/02/24 20:00,做空,94295.9,95018.0,95180.2,881.752895195165,94298.44710480483,是,,2025/02/25 00:00,94295.9,94295.9,94560.42586855854,93855.02355240242,83758.576,93857.57065720725,是,2025/02/25 00:00,94560.42586855854,止损,0,-1.0028886832339508,是
1038,2025/02/27 00:00,做空,83832.0,85377.2,86125.9,1546.0764524156439,84579.82354758435,是,,2025/02/27 04:00,83832.0,83832.0,84295.82293572469,83058.96177379218,75790.792,83806.78532137653,否,2025/02/27 04:00,84208.5,弱突破平仓,0,-0.2435196522214301,是
1039,2025/02/28 08:00,做空,80429.2,82667.0,84000.0,1798.0474750881058,82201.95252491189,是,,2025/02/28 12:00,80429.2,80429.2,80968.61424252643,79530.17626245595,73920.0,81302.92878736784,是,2025/02/28 20:00,80968.61424252643,止损,2,-3.9467812159143714,是
1040,2025/03/01 08:00,做多,85279.3,85084.5,84858.6,2075.6833085116473,86934.28330851166,否,KAMA,,,,,,,,,2025/03/01 16:00,,挂单取消,0,,
1041,2025/03/04 00:00,做空,85552.0,87236.0,87236.0,2169.830000142857,85066.16999985714,是,,2025/03/04 04:00,85066.16999985714,85066.16999985714,85717.1189999,83981.25499978571,76767.68000000001,83981.25499978571,否,2025/03/04 04:00,86192.7,弱突破平仓,0,-0.5191789218826759,是
1042,2025/03/05 16:00,做多,89777.6,88931.0,88931.0,2458.9381700878785,91389.93817008787,否,KAMA,,,,,,,,,2025/03/06 00:00,,挂单取消,0,,
1043,2025/03/07 08:00,做空,86958.5,87790.5,89955.0,2383.8560226214795,87571.14397737852,是,,2025/03/07 12:00,86958.4,86958.4,87673.55680678644,85766.47198868926,79160.4,86379.21596606779,否,2025/03/07 12:00,88308.8,弱突破平仓,0,-0.5664771643863795,是
1044,2025/03/09 16:00,做空,84990.1,85605.5,85605.5,1970.3819229152436,83635.11807708476,是,,2025/03/09 20:00,83635.11807708476,83635.11807708476,84226.23265395933,82649.92711562713,75332.84,82649.92711562713,否,2025/03/09 20:00,83030.5,弱突破平仓,0,0.30685324000039793,是
1045,2025/03/10 00:00,做空,82604.9,82619.3,85605.5,1969.5559354310074,83635.94406456899,是,,2025/03/10 04:00,82605.0,82605.0,83195.86678062931,81620.2220322845,75332.84,82651.16609685349,是,2025/03/10 20:00,83540.3,止损,4,-1.2568823029939866,否
1046,2025/03/11 00:00,做空,79037.1,79142.8,79933.4,2173.896335816107,77759.50366418388,是,,2025/03/11 08:00,77759.50366418388,77759.50366418388,78411.67256492871,76672.55549627583,70341.39199999999,76672.55549627583,否,2025/03/11 08:00,79486.6,弱突破平仓,0,-0.7944704203973699,是
1047,2025/03/12 00:00,做多,83060.1,82240.0,80217.6,2207.3853468693837,82424.98534686939,是,,2025/03/12 04:00,83060.1,83060.1,82397.8843959392,84163.7926734347,97865.47200000001,83528.67802030408,否,2025/03/12 04:00,82896.0,弱突破平仓,0,-0.07434134698444929,是
1048,2025/03/14 00:00,做空,80177.9,80914.4,81575.6,1977.15722123438,79598.44277876563,否,KAMA,,,,,,,,,2025/03/14 08:00,,挂单取消,0,,
1049,2025/03/14 20:00,做多,84692.2,84030.0,84030.0,1799.731954606634,85829.73195460663,否,KAMA,,,,,,,,,2025/03/16 16:00,,挂单取消,0,,
1050,2025/03/18 20:00,做空,81567.8,82207.7,82384.0,1311.5039249351037,81072.49607506489,否,KAMA,,,,,,,,,2025/03/19 08:00,,挂单取消,0,,
1051,2025/03/19 16:00,做多,83848.4,83422.8,83422.8,1241.348680258713,84664.14868025872,是,,2025/03/19 20:00,84664.14868025872,84664.14868025872,84291.7440761811,85284.82302038807,101775.816,85284.82302038807,否,2025/03/19 20:00,84693.3,弱突破平仓,0,0.023483587008938114,是
1052,2025/03/21 20:00,做空,83525.9,83613.6,83613.6,1247.798502360364,82365.80149763964,否,KAMA,,,,,,,,,2025/03/22 00:00,,挂单取消,0,,
1053,2025/03/23 16:00,做多,84651.5,84509.0,84509.0,931.7070648153351,85440.70706481533,是,,2025/03/24 04:00,85440.70706481533,85440.70706481533,85161.19494537073,85906.560597223,103100.98,85906.560597223,是,2025/03/25 04:00,87366.66736137879,止损,6,2.9945331137906743,否
1054,2025/03/26 20:00,做空,86696.9,86839.2,86839.2,993.4895884021736,85845.71041159783,是,,2025/03/27 00:00,85845.71041159783,85845.71041159783,86143.75728811848,85348.96561739674,76418.496,85348.96561739674,是,2025/03/27 00:00,86696.8,止损,0,-0.9999999999999943,是
1055,2025/03/28 12:00,做空,85175.1,85724.5,85724.5,985.6919802795559,84738.80801972044,是,,2025/03/28 20:00,84738.80801972044,84738.80801972044,85034.51561380431,84245.96202958067,75437.56,84245.96202958067,是,2025/03/30 08:00,83359.10567502605,止损,9,1.8071534569685177,否
1056,2025/03/31 08:00,做空,81491.5,81501.4,82450.9,950.737542590366,81500.16245740963,是,,2025/03/31 12:00,81491.6,81491.6,81776.82126277711,81016.23122870483,72556.792,81024.79368611444,否,2025/03/31 12:00,81895.2,弱突破平仓,0,-0.4245125304511994,是
1057,2025/03/31 20:00,做多,83373.4,83229.6,83229.6,961.8943505784147,84191.49435057842,否,KAMA,,,,,,,,,2025/04/01 00:00,,挂单取消,0,,
1058,2025/04/01 20:00,做多,85245.4,84474.8,83895.8,1003.3723564778807,84899.17235647788,是,,2025/04/02 00:00,85245.5,85245.5,84944.48829305664,85747.18617823895,102352.876,85400.85853471683,否,2025/04/02 00:00,84911.7,弱突破平仓,0,-0.3326780908851574,是
1059,2025/04/02 20:00,做多,86709.5,85595.5,85595.5,1056.1228561804364,86651.62285618043,是,,2025/04/03 00:00,86709.5,86709.5,86392.66314314587,87237.56142809022,104426.51,87179.68428427065,否,2025/04/03 00:00,86854.2,弱突破平仓,0,0.13701057519322865,是
1060,2025/04/03 04:00,做空,82485.1,83846.0,83846.0,1144.8361277028437,82701.16387229715,是,,2025/04/03 08:00,82485.1,82485.1,82828.55083831085,81912.68193614858,73784.48,82128.74580844573,是,2025/04/03 08:00,82828.55083831085,止损,0,-1.1887290827646142,是
1061,2025/04/03 20:00,做空,82001.8,82137.3,82137.3,1351.027418739764,80786.27258126024,否,3K跌破基准,,,,,,,,,2025/04/04 12:00,,挂单取消,0,,
1062,2025/04/07 00:00,做空,79572.6,82155.4,82561.8,1151.6342810573428,81410.16571894266,是,,2025/04/07 04:00,79572.6,79572.6,79918.09028431721,78996.78285947134,72654.384,80834.34857841399,是,2025/04/07 20:00,78577.46105185247,止损,4,0.0757861221488968,否
1063,2025/04/09 00:00,做空,76830.0,77262.6,77262.6,1764.2242704426808,75498.37572955733,是,,2025/04/09 08:00,75498.37572955733,75498.37572955733,76027.64301069014,74616.263594336,67991.088,74616.26359433598,否,2025/04/09 08:00,75040.0,弱突破平仓,0,0.259817154336231,是
1064,2025/04/10 00:00,做多,82291.4,78500.0,78500.0,1869.4507261180966,80369.4507261181,是,,2025/04/10 04:00,82291.4,82291.4,81730.56478216457,83226.12536305904,95770.0,81304.17608917714,否,2025/04/10 04:00,82588.0,弱突破平仓,0,0.1586562276588557,是
1065,2025/04/12 20:00,做多,84974.1,84300.0,84300.0,1722.299301523348,86022.29930152335,是,,2025/04/13 08:00,86022.29930152335,86022.29930152335,85505.60951106634,86883.44895228502,102846.0,86883.44895228502,否,2025/04/13 08:00,85388.8,弱突破平仓,0,-0.3678218419777723,是
1066,2025/04/16 04:00,做空,83608.7,83888.0,84303.0,1401.5300207879502,82901.46997921205,否,KAMA,,,,,,,,,2025/04/16 16:00,,挂单取消,0,,
1067,2025/04/19 12:00,做多,85174.5,84947.8,84803.1,965.3231745179152,85768.42317451793,否,KAMA,,,,,,,,,2025/04/20 16:00,,挂单取消,0,,
1068,2025/04/21 08:00,做多,87166.6,85283.6,85283.6,777.8075389856951,86061.4075389857,是,,2025/04/21 12:00,87166.6,87166.6,86933.2577383043,87555.50376949285,104045.992,86450.31130847854,否,2025/04/21 12:00,87400.6,弱突破平仓,0,0.3008456311765108,是
1069,2025/04/22 20:00,做多,90881.2,88850.0,88418.2,945.761197076116,89363.96119707612,是,,2025/04/23 00:00,90881.1,90881.1,90597.37164087717,91353.98059853807,107870.204,89836.84179561416,是,2025/04/23 20:00,92222.50022820779,止损,5,0.16811903142901508,否
1070,2025/04/25 04:00,做多,93931.6,93869.9,93869.9,1180.0672101440582,95049.96721014405,否,KAMA,,,,,,,,,2025/04/25 08:00,,挂单取消,0,,
1071,2025/05/01 16:00,做多,96129.9,95186.5,95186.5,1014.049642811359,96200.54964281135,是,,2025/05/01 20:00,96200.54964281135,96200.54964281135,95896.33474996795,96707.57446421703,116127.53,96707.57446421703,是,2025/05/03 16:00,95925.22341811488,止损,11,-1.3855365134653026,否
1072,2025/05/04 04:00,做空,95803.3,95804.8,95804.8,909.1458612720834,94895.65413872791,否,KAMA,,,,,,,,,2025/05/04 08:00,,挂单取消,0,,
1073,2025/05/04 16:00,做空,95376.0,95508.7,95804.8,870.8421703081527,94933.95782969185,是,,2025/05/05 04:00,94933.95782969185,94933.95782969185,95195.2104807843,94498.53674453778,84308.224,94498.53674453778,是,2025/05/06 00:00,94844.38743104562,止损,5,-0.8655035988124812,否
1074,2025/05/07 04:00,做多,96798.9,95165.1,95165.1,906.4543661683432,96071.55436616835,是,,2025/05/07 08:00,96798.9,96798.9,96526.9636901495,97252.12718308417,116101.422,96524.78154925253,否,2025/05/07 08:00,96453.8,弱突破平仓,0,-0.38071414610617105,是
1075,2025/05/08 08:00,做多,99097.9,97700.0,97700.0,984.9823018863592,98684.98230188635,是,,2025/05/08 12:00,99098.0,99098.0,98802.5053094341,99590.49115094318,119194.0,99177.47345282954,否,2025/05/08 12:00,99212.0,弱突破平仓,0,0.11573812014863245,是
1076,2025/05/08 20:00,做多,100730.8,99863.3,97446.8,1019.252751079817,98466.05275107981,是,,2025/05/09 00:00,100730.9,100730.9,100425.12417467605,101240.5263755399,118885.096,98975.67912661973,是,2025/05/12 20:00,103044.77997797282,止损,23,2.0903156294535266,否
1077,2025/05/13 00:00,做空,101812.8,102345.0,103502.4,1277.6290121459,102224.77098785409,是,,2025/05/13 04:00,101812.9,101812.9,102196.18870364377,101174.08549392705,91082.112,101585.95648178115,否,2025/05/13 04:00,102739.3,弱突破平仓,0,-0.7250931148190125,是
1078,2025/05/14 00:00,做多,104744.7,103930.1,103080.9,1321.57927682443,104402.47927682442,是,,2025/05/14 04:00,104744.7,104744.7,104348.22621695267,105405.48963841221,125758.69799999999,105063.26891523664,否,2025/05/14 04:00,104082.0,弱突破平仓,0,-0.5014455141823746,是
1079,2025/05/15 12:00,做空,101733.9,102536.0,102536.0,1215.2072972165984,101320.79270278341,是,,2025/05/15 20:00,101320.79270278341,101320.79270278341,101685.35489194839,100713.1890541751,90231.68000000001,100713.1890541751,是,2025/05/15 20:00,102335.3,止损,0,-0.9999999999999943,是
1080,2025/05/18 12:00,做多,103893.0,103658.0,103658.0,983.3117984339559,104641.31179843396,是,,2025/05/18 20:00,104641.31179843396,104641.31179843396,104346.31825890378,105132.96769765094,126462.76,105132.96769765094,是,2025/05/19 04:00,103834.1,止损,2,-3.796264627739732,是
1081,2025/05/19 12:00,做空,103167.0,103217.2,103244.3,1290.699521306562,101953.60047869344,否,KAMA,,,,,,,,,2025/05/19 20:00,,挂单取消,0,,
1082,2025/05/21 00:00,做多,106972.2,106800.0,106800.0,1284.6152081885425,108084.61520818854,否,3K跌破基准,,,,,,,,,2025/05/21 16:00,,挂单取消,0,,
1083,2025/05/23 16:00,做空,109033.2,110238.5,110238.5,1455.6931602654417,108782.80683973456,是,,2025/05/23 20:00,108782.80683973456,108782.80683973456,109219.5147878142,108054.96025960184,97009.88,108054.96025960184,否,2025/05/23 20:00,108892.4,弱突破平仓,0,-0.07528589352267541,是
1084,2025/05/26 08:00,做多,109587.0,109285.1,108250.1,1444.7817835357764,109694.88178353578,是,,2025/05/26 12:00,109694.88178353578,109694.88178353578,109261.44724847504,110417.27267530367,132065.122,110417.27267530367,否,2025/05/26 12:00,110049.9,弱突破平仓,0,0.24572445507680105,是
1085,2025/05/30 00:00,做空,105699.2,106400.0,106723.9,1316.8315418068175,105407.06845819317,是,,2025/05/30 04:00,105407.06845819317,105407.06845819317,105802.11792073521,104748.65268728977,93917.03199999999,104748.65268728977,否,2025/05/30 04:00,105539.9,弱突破平仓,0,-0.1008720839300111,是
1086,2025/06/02 00:00,做多,105075.2,104859.3,104859.3,1117.6798235182027,105976.97982351821,否,KAMA,,,,,,,,,2025/06/02 04:00,,挂单取消,0,,
1087,2025/06/03 20:00,做多,106556.1,106470.8,106470.8,1073.0958755575962,107543.8958755576,否,KAMA,,,,,,,,,2025/06/04 04:00,,挂单取消,0,,
1088,2025/06/07 20:00,做多,105507.9,105293.0,105283.0,1100.7837708605646,106383.78377086057,是,,2025/06/09 04:00,106383.78377086057,106383.78377086057,106053.54863960239,106934.17565629084,128445.26,106934.17565629084,否,2025/06/09 04:00,105676.5,弱突破平仓,0,-0.6425274332556968,是
1089,2025/06/09 16:00,做多,107707.9,106482.6,106482.6,876.667263707709,107359.26726370772,是,,2025/06/09 20:00,107707.8,107707.8,107444.7998208877,108146.13363185385,129908.772,107797.60089556157,否,2025/06/09 20:00,107564.3,弱突破平仓,0,-0.16368810145036344,是
1090,2025/06/10 00:00,做多,108515.1,107985.0,106482.6,961.8432054962076,107444.44320549621,是,,2025/06/10 04:00,108515.1,108515.1,108226.54703835114,108996.02160274811,129908.772,107925.36480824431,是,2025/06/12 00:00,108825.31672275739,止损,11,-0.4057486212463285,否
1091,2025/06/16 12:00,做多,107023.8,106099.4,106099.4,1015.2375099276519,107114.63750992765,是,,2025/06/16 16:00,107114.63750992765,107114.63750992765,106810.06625694936,107622.25626489148,129441.268,107622.25626489148,否,2025/06/16 16:00,106842.5,弱突破平仓,0,-0.2680530489333885,是
1092,2025/06/16 20:00,做多,107374.9,107250.0,105810.6,1017.3001027097052,106827.90010270971,是,,2025/06/17 00:00,107375.0,107375.0,107069.80996918709,107883.65005135485,129088.932,107336.55015406456,是,2025/06/17 16:00,106656.0023384055,止损,4,-1.58880876831115,否
1093,2025/06/17 20:00,做空,104199.2,105461.4,106446.6,1161.7074328151336,105284.89256718487,是,,2025/06/18 00:00,104199.2,104199.2,104547.71222984453,103618.34628359243,93673.008,104704.0388507773,否,2025/06/18 00:00,104630.6,弱突破平仓,0,-0.37134995250448644,是
1094,2025/06/20 12:00,做多,105763.5,105184.0,105184.0,1057.1052662583513,106241.10526625835,是,,2025/06/20 16:00,106241.10526625835,106241.10526625835,105923.97368638085,106769.65789938753,128324.48,106769.65789938753,否,2025/06/20 16:00,105928.6,弱突破平仓,0,-0.29562360176717994,是
1095,2025/06/21 00:00,做空,103263.9,103805.9,103870.3,1129.5876901582537,102740.71230984175,是,,2025/06/22 00:00,102740.71230984175,102740.71230984175,103079.58861688923,102175.91846476262,91405.864,102175.91846476262,否,2025/06/22 00:00,102207.5,弱突破平仓,0,0.4720415373569167,是
1096,2025/06/22 04:00,做空,102079.8,102128.2,102903.6,1061.072951790978,101842.52704820903,是,,2025/06/22 08:00,101842.52704820903,101842.52704820903,102160.84893374633,101311.99057231355,90555.168,101311.99057231355,是,2025/06/22 08:00,102160.84893374633,止损,0,-1.0000000000000004,是
1097,2025/06/22 20:00,做空,98849.9,100789.9,100789.9,1094.034267814701,99695.8657321853,是,,2025/06/23 00:00,98849.7,98849.7,99177.91028034441,98302.68286609264,88695.112,99148.84859827794,否,2025/06/23 00:00,98829.7,弱突破平仓,0,0.0182809630268249,是
1098,2025/06/29 16:00,做多,108448.3,107538.0,107538.0,857.5099944900522,108395.50999449006,是,,2025/06/29 20:00,108448.3,108448.3,108191.04700165299,108877.05499724502,131196.36,108824.26499173508,否,2025/06/29 20:00,107686.9,弱突破平仓,0,-0.8879196801114854,是
1099,2025/07/01 16:00,做空,106556.8,106557.4,106686.4,831.7886137383756,105854.61138626162,是,,2025/07/01 20:00,105854.61138626162,105854.61138626162,106104.14797038313,105438.71707939243,93884.03199999999,105438.71707939243,是,2025/07/01 20:00,106556.8,止损,0,-1.0000000000000002,是
1100,2025/07/02 16:00,做多,107439.6,107144.4,107140.7,898.0600504061031,108038.7600504061,是,,2025/07/02 20:00,108038.7600504061,108038.7600504061,107769.34203528427,108487.79007560915,130711.654,108487.79007560915,是,2025/07/02 20:00,107439.7,止损,0,-0.999999999999997,是
1101,2025/07/03 00:00,做多,109621.9,108754.6,106248.6,928.3744454915078,107176.97444549152,是,,2025/07/03 04:00,109621.8,109621.8,109343.28766635255,110085.98722274575,129623.292,107641.16166823727,否,2025/07/03 04:00,108800.0,弱突破平仓,0,-0.8852031677422127,是
1102,2025/07/04 20:00,做空,107534.7,108456.4,108706.0,899.7904607865095,107806.2095392135,是,,2025/07/05 00:00,107534.6,107534.6,107804.53713823596,107084.70476960675,95661.28,107356.31430882023,否,2025/07/05 00:00,107429.6,弱突破平仓,0,0.11669383548278472,是
1103,2025/07/06 20:00,做多,108856.8,108211.0,108194.4,696.7419709485137,108891.1419709485,是,,2025/07/07 00:00,108891.1419709485,108891.1419709485,108682.11937966396,109239.51295642277,131997.16799999998,109239.51295642277,否,2025/07/07 00:00,108493.8,弱突破平仓,0,-0.5702856832459492,是
1104,2025/07/07 04:00,做多,109145.8,109079.1,108211.0,716.1636287810336,108927.16362878104,是,,2025/07/07 08:00,109145.8,109145.8,108930.9509113657,109503.88181439052,132017.41999999998,109285.24544317155,否,2025/07/07 08:00,109348.9,弱突破平仓,0,0.2835944075318141,是
1105,2025/07/10 00:00,做多,111718.8,109738.5,109115.4,782.4354183866395,109897.83541838663,是,,2025/07/10 04:00,111718.8,111718.8,111484.06937448401,112110.01770919333,133120.788,110289.05312757996,否,2025/07/10 04:00,111199.9,弱突破平仓,0,-0.6631857247336354,是
1106,2025/07/11 00:00,做多,113246.1,112036.8,112036.8,878.6180812922354,112915.41808129224,是,,2025/07/11 04:00,113246.1,113246.1,112982.51457561234,113685.40904064612,136684.896,113354.72712193835,是,2025/07/12 20:00,117269.37490470645,止损,10,5.068356666258656,否
1107,2025/07/13 20:00,做多,118610.6,118058.3,117819.8,991.2015637991627,118811.00156379916,是,,2025/07/14 00:00,118811.00156379916,118811.00156379916,118513.64109465941,119306.60234569875,143740.156,119306.60234569875,否,2025/07/14 00:00,118923.0,弱突破平仓,0,0.1129925943332481,是
