序号,信号时间,方向,3K极值,入场基准,成交价,基准类型,ATR,ATR%,是否成交,是否确认,初始止损,止盈目标,出场时间,出场价,持仓K数,R值,出场原因,是否加仓,加仓价,MFE%,MAE%,年份
134,2026-04-01 12:00,做多,68600.0,68600.0,68600.0,回调基准,1041.53,1.518,成交,弱突破,,,2026-04-01 12:00,68651.9,0,0.05,弱突破平仓,否,,0.0,0.0,2026
135,2026-03-31 00:00,做空,67055.0,67055.0,67055.0,回退3K极值,948.99,1.415,成交,确认,68003.99,59008.4,2026-03-31 08:00,68003.99,2,-1.0,前3K止损,否,,1.01,-1.97,2026
136,2026-03-30 12:00,做多,67487.7,67487.7,67487.7,回退3K极值,972.18,1.441,成交,弱突破,,,2026-03-30 12:00,67595.9,0,0.111,弱突破平仓,否,,0.0,0.0,2026
137,2026-03-30 08:00,做多,66849.0,66849.0,66849.0,回调基准,932.11,1.394,成交,弱突破,,,2026-03-30 08:00,67139.8,0,0.312,弱突破平仓,否,,0.0,0.0,2026
138,2026-03-30 04:00,做空,66111.0,66111.0,66111.0,回退3K极值,883.82,1.337,成交,弱突破,,,2026-03-30 04:00,65977.9,0,0.151,弱突破平仓,否,,0.0,0.0,2026
139,2026-03-27 16:00,做空,68257.2,68257.2,68257.2,回退3K极值,1072.93,1.572,成交,确认,69330.13,60066.34,2026-03-28 20:00,66635.38,7,1.005,KAMA跟踪止损,是,66092.0,4.04,1.43,2026
140,2026-03-27 00:00,做空,68553.4,68553.4,68553.4,回退3K极值,1122.26,1.637,成交,弱突破,,,2026-03-27 00:00,68502.7,0,0.045,弱突破平仓,否,,0.0,0.0,2026
141,2026-03-26 20:00,做空,69127.2,69127.2,69127.2,回退3K极值,1111.91,1.608,成交,弱突破,,,2026-03-26 20:00,69054.8,0,0.065,弱突破平仓,否,,0.0,0.0,2026
142,2026-03-26 16:00,做空,69722.6,69722.6,69722.6,回退3K极值,1117.57,1.603,成交,弱突破,,,2026-03-26 16:00,69239.3,0,0.432,弱突破平仓,否,,0.0,0.0,2026
143,2026-03-26 12:00,做空,70603.0,70603.0,70603.0,回退3K极值,1115.37,1.58,成交,弱突破,,,2026-03-26 12:00,70053.8,0,0.492,弱突破平仓,否,,0.0,0.0,2026
144,2026-03-25 16:00,做多,71319.9,71319.9,71319.9,回退3K极值,1121.69,1.573,成交,弱突破,,,2026-03-25 16:00,71650.3,0,0.295,弱突破平仓,否,,0.0,0.0,2026
145,2026-03-25 00:00,做空,69467.8,69467.8,69467.8,回退3K极值,1155.5,1.663,成交,弱突破,,,2026-03-25 00:00,69342.6,0,0.108,弱突破平仓,否,,0.0,0.0,2026
146,2026-03-24 20:00,做空,70075.5,70075.5,70075.5,回退3K极值,1128.1,1.61,成交,弱突破,,,2026-03-24 20:00,69837.7,0,0.211,弱突破平仓,否,,0.0,0.0,2026
147,2026-03-24 12:00,做多,71232.0,71232.0,71232.0,回调基准,1152.24,1.618,成交,弱突破,,,2026-03-24 12:00,71255.2,0,0.02,弱突破平仓,否,,0.0,0.0,2026
148,2026-03-22 04:00,做空,70163.0,70163.0,70163.0,回退3K极值,961.56,1.37,成交,确认,71124.56,61743.44,2026-03-23 16:00,69023.47,9,0.305,KAMA跟踪止损,是,68177.0,4.08,-1.86,2026
149,2026-03-22 00:00,做空,70420.0,70420.0,70420.0,回退3K极值,988.11,1.403,成交,弱突破,,,2026-03-22 00:00,70365.9,0,0.055,弱突破平仓,否,,0.0,0.0,2026
150,2026-03-20 12:00,做多,70777.0,70777.0,70777.0,回退3K极值,1147.07,1.621,成交,弱突破,,,2026-03-20 12:00,70811.9,0,0.03,弱突破平仓,否,,0.0,0.0,2026
151,2026-03-18 16:00,做空,73492.0,73492.0,73492.0,回退3K极值,1086.24,1.478,成交,确认,74578.24,64672.96,2026-03-20 08:00,70564.92,10,3.497,KAMA跟踪止损,是,71436.4,6.45,0.74,2026
152,2026-03-16 04:00,做多,71971.8,71971.8,71971.8,回退3K极值,944.14,1.312,成交,确认,71027.66,87805.6,2026-03-17 16:00,73645.19,9,1.884,KAMA跟踪止损,是,73539.5,5.6,0.37,2026
153,2026-03-15 16:00,做多,71750.0,71750.0,71750.0,回退3K极值,1003.32,1.398,成交,弱突破,,,2026-03-15 16:00,71800.0,0,0.05,弱突破平仓,否,,0.0,0.0,2026
154,2026-03-15 08:00,做多,71221.9,71221.9,71221.9,回退3K极值,1044.24,1.466,成交,弱突破,,,2026-03-15 08:00,71314.8,0,0.089,弱突破平仓,否,,0.0,0.0,2026
155,2026-03-15 04:00,做多,70914.6,70914.6,70914.6,回退3K极值,1066.88,1.504,成交,弱突破,,,2026-03-15 04:00,71174.4,0,0.244,弱突破平仓,否,,0.0,0.0,2026
156,2026-03-13 08:00,做多,70727.9,70727.9,70727.9,回退3K极值,1183.98,1.674,成交,确认,69543.92,86288.04,2026-03-14 04:00,70727.9,5,0.0,KAMA跟踪止损,否,,4.44,-0.31,2026
157,2026-03-11 16:00,做空,69329.7,69329.7,69329.7,回退3K极值,1271.18,1.834,成交,弱突破,,,2026-03-11 16:00,69144.0,0,0.146,弱突破平仓,否,,0.0,0.0,2026
158,2026-03-10 20:00,做多,71272.4,71272.4,71272.4,回退3K极值,1239.35,1.739,成交,弱突破,,,2026-03-10 20:00,71296.9,0,0.02,弱突破平仓,否,,0.0,0.0,2026
159,2026-03-10 16:00,做多,70555.0,70555.0,70555.0,回退3K极值,1255.09,1.779,成交,弱突破,,,2026-03-10 16:00,70570.1,0,0.012,弱突破平仓,否,,0.0,0.0,2026
160,2026-03-09 20:00,做多,68441.5,68441.5,68441.5,回退3K极值,1206.74,1.763,成交,弱突破,,,2026-03-09 20:00,68832.3,0,0.324,弱突破平仓,否,,0.0,0.0,2026
161,2026-03-09 04:00,做空,66707.0,66707.0,66707.0,回退3K极值,1135.97,1.703,成交,确认,67842.97,58702.16,2026-03-09 12:00,67842.97,2,-1.0,前3K止损,否,,1.4,-2.0,2026
162,2026-03-08 16:00,做多,67459.0,67459.0,67459.0,回退3K极值,1176.31,1.744,成交,弱突破,,,2026-03-08 16:00,67490.0,0,0.026,弱突破平仓,否,,0.0,0.0,2026
163,2026-03-06 20:00,做空,70100.0,70100.0,70100.0,回退3K极值,1448.86,2.067,成交,确认,71548.86,61688.0,2026-03-08 12:00,67383.78,10,2.169,KAMA跟踪止损,是,67809.4,5.12,1.91,2026
164,2026-03-04 16:00,做多,69676.4,69676.4,69676.4,回退3K极值,1488.58,2.136,成交,确认,68187.82,85005.21,2026-03-06 08:00,70484.54,10,-1.375,KAMA跟踪止损,是,73339.7,6.27,0.95,2026
165,2026-03-04 12:00,做多,68972.9,68972.9,68972.9,回调基准,1448.26,2.1,成交,弱突破,,,2026-03-04 12:00,69464.5,0,0.339,弱突破平仓,否,,0.0,0.0,2026
166,2026-03-02 20:00,做多,67082.5,67082.5,67082.5,回调基准,1326.52,1.977,成交,确认,65755.98,81840.65,2026-03-03 16:00,67082.5,5,0.0,KAMA跟踪止损,否,,4.5,-1.21,2026
167,2026-03-02 00:00,做空,66100.0,66100.0,66100.0,回退3K极值,1297.26,1.963,成交,弱突破,,,2026-03-02 00:00,65926.0,0,0.134,弱突破平仓,否,,0.0,0.0,2026
168,2026-03-01 04:00,做多,66642.8,66642.8,66642.8,回退3K极值,1265.17,1.898,成交,弱突破,,,2026-03-01 04:00,66937.1,0,0.233,弱突破平仓,否,,0.0,0.0,2026
169,2026-03-01 00:00,做多,65786.8,65786.8,65786.8,回调基准,1226.08,1.864,成交,弱突破,,,2026-03-01 00:00,66318.1,0,0.433,弱突破平仓,否,,0.0,0.0,2026
170,2026-02-27 16:00,做空,66841.6,66841.6,66841.6,回退3K极值,1173.66,1.756,成交,确认,68015.26,58820.61,2026-02-28 20:00,65241.82,7,0.125,KAMA跟踪止损,是,63788.4,5.78,0.78,2026
171,2026-02-25 20:00,做多,66283.1,66283.1,66283.1,回调基准,1079.67,1.629,成交,确认,65203.43,80865.38,2026-02-26 20:00,66980.87,6,-1.229,KAMA跟踪止损,是,69005.2,5.61,0.68,2026
172,2026-02-23 08:00,做空,67150.0,67150.0,67150.0,回退3K极值,829.4,1.235,成交,确认,67979.4,59092.0,2026-02-25 08:00,64958.26,12,3.456,KAMA跟踪止损,是,65633.1,7.07,0.86,2026
173,2026-02-22 20:00,做空,67763.7,67763.7,67763.7,回调基准,863.73,1.275,成交,弱突破,,,2026-02-22 20:00,67659.9,0,0.12,弱突破平仓,否,,0.0,0.0,2026
174,2026-02-21 20:00,做多,68280.0,68280.0,68280.0,回退3K极值,987.1,1.446,成交,弱突破,,,2026-02-21 20:00,68571.5,0,0.295,弱突破平仓,否,,0.0,0.0,2026
175,2026-02-20 12:00,做多,67490.0,67490.0,67490.0,回退3K极值,1066.86,1.581,成交,弱突破,,,2026-02-20 12:00,67794.7,0,0.286,弱突破平仓,否,,0.0,0.0,2026
176,2026-02-20 08:00,做多,67174.0,67174.0,67174.0,回退3K极值,1092.61,1.627,成交,弱突破,,,2026-02-20 08:00,67327.2,0,0.14,弱突破平仓,否,,0.0,0.0,2026
177,2026-02-19 00:00,做空,66666.2,66666.2,66666.2,回退3K极值,1181.61,1.772,成交,弱突破,,,2026-02-19 00:00,66138.2,0,0.447,弱突破平仓,否,,0.0,0.0,2026
178,2026-02-17 20:00,做空,67655.0,67655.0,67655.0,回退3K极值,1176.98,1.74,成交,弱突破,,,2026-02-17 20:00,67363.6,0,0.248,弱突破平仓,否,,0.0,0.0,2026
179,2026-02-16 20:00,做空,68112.2,68112.2,68112.2,回调基准,1179.55,1.732,成交,确认,69291.75,59938.74,2026-02-17 12:00,68112.2,4,0.0,KAMA跟踪止损,否,,0.94,-1.64,2026
180,2026-02-16 00:00,做空,68741.4,68741.4,68741.4,回退3K极值,1273.81,1.853,成交,弱突破,,,2026-02-16 00:00,68263.6,0,0.375,弱突破平仓,否,,0.0,0.0,2026
181,2026-02-13 20:00,做多,67196.8,67196.8,67196.8,回退3K极值,1534.76,2.284,成交,确认,65662.04,81980.1,2026-02-15 20:00,69613.03,12,1.019,KAMA跟踪止损,是,70464.8,5.57,1.94,2026
182,2026-02-13 00:00,做空,66640.0,66640.0,66640.0,回调基准,1635.49,2.454,成交,确认,68275.49,58643.2,2026-02-13 16:00,66640.0,4,0.0,KAMA跟踪止损,否,,2.19,-0.84,2026
183,2026-02-11 12:00,做空,67951.8,67951.8,67951.8,回退3K极值,1695.19,2.495,成交,确认,69646.99,59797.58,2026-02-12 04:00,67651.73,4,0.177,KAMA跟踪止损,否,,3.29,-1.28,2026
184,2026-02-06 20:00,做多,66783.0,66783.0,66783.0,回退3K极值,2305.63,3.452,成交,确认,64477.37,81475.26,2026-02-10 20:00,68402.81,24,-0.283,KAMA跟踪止损,是,70675.5,8.26,0.7,2026
185,2026-02-06 00:00,做空,66666.0,66666.0,66666.0,回退3K极值,1918.14,2.877,成交,确认,68584.14,58666.08,2026-02-06 16:00,65340.71,4,-0.598,KAMA跟踪止损,是,62868.1,10.3,-0.18,2026
186,2026-02-04 00:00,做空,77000.5,77000.5,77000.5,回退3K极值,1582.76,2.056,成交,确认,78583.26,67760.44,2026-02-05 20:00,67760.44,11,9.848,止盈,是,74107.0,13.42,0.06,2026
187,2026-01-31 20:00,做空,82530.2,82530.2,82530.2,回退3K极值,1285.88,1.558,成交,确认,83816.08,72626.58,2026-02-02 20:00,77985.09,12,3.319,KAMA跟踪止损,是,77707.9,9.66,0.4,2026
188,2026-01-31 16:00,做空,83368.0,83368.0,83368.0,回退3K极值,1297.36,1.556,成交,弱突破,,,2026-01-31 16:00,82983.2,0,0.297,弱突破平仓,否,,0.0,0.0,2026
189,2026-01-29 20:00,做空,87650.1,87650.1,87650.1,回调基准,1018.59,1.162,成交,确认,88668.69,77132.09,2026-01-31 00:00,83974.14,7,3.614,KAMA跟踪止损,是,83979.4,7.59,2.34,2026
190,2026-01-28 16:00,做多,89499.0,89499.0,89499.0,回调基准,946.02,1.057,成交,确认,88552.98,109188.78,2026-01-29 08:00,89499.0,4,0.0,KAMA跟踪止损,否,,1.22,-2.07,2026
191,2026-01-28 04:00,做多,88836.3,88836.3,88836.3,回退3K极值,979.42,1.102,成交,弱突破,,,2026-01-28 04:00,89197.8,0,0.369,弱突破平仓,否,,0.0,0.0,2026
192,2026-01-26 00:00,做空,88084.0,88084.0,88084.0,回退3K极值,829.46,0.942,成交,确认,88913.46,77513.92,2026-01-26 16:00,87482.23,4,-0.303,KAMA跟踪止损,是,86628.9,2.34,-0.32,2026
193,2026-01-25 16:00,做空,88600.0,88600.0,88600.0,回退3K极值,849.73,0.959,成交,弱突破,,,2026-01-25 16:00,88531.0,0,0.081,弱突破平仓,否,,0.0,0.0,2026
194,2026-01-25 12:00,做空,88800.0,88800.0,88800.0,回退3K极值,870.36,0.98,成交,弱突破,,,2026-01-25 12:00,88630.3,0,0.195,弱突破平仓,否,,0.0,0.0,2026
195,2026-01-25 08:00,做空,89116.9,89116.9,89116.9,回退3K极值,890.82,1.0,成交,弱突破,,,2026-01-25 08:00,88920.0,0,0.221,弱突破平仓,否,,0.0,0.0,2026
196,2026-01-24 20:00,做空,89383.5,89383.5,89383.5,回调基准,982.75,1.099,成交,弱突破,,,2026-01-24 20:00,89235.0,0,0.151,弱突破平仓,否,,0.0,0.0,2026
197,2026-01-22 20:00,做空,89411.3,89411.3,89411.3,回调基准,1092.18,1.222,成交,弱突破,,,2026-01-22 20:00,88953.6,0,0.419,弱突破平仓,否,,0.0,0.0,2026
198,2026-01-19 04:00,做空,94850.4,94850.4,94850.4,回退3K极值,770.59,0.812,成交,确认,95620.99,83468.35,2026-01-21 20:00,89741.66,16,10.412,KAMA跟踪止损,是,92656.6,7.45,1.3,2026
199,2026-01-19 00:00,做多,95326.4,95326.4,95326.4,回退3K极值,786.87,0.825,成交,弱突破,,,2026-01-19 00:00,95335.6,0,0.012,弱突破平仓,否,,0.0,0.0,2026
200,2026-01-16 20:00,做空,95111.1,95111.1,95111.1,回退3K极值,1072.79,1.128,成交,确认,96183.89,83697.77,2026-01-17 12:00,95111.1,4,0.0,KAMA跟踪止损,否,,0.69,-0.46,2026
201,2026-01-13 20:00,做多,92676.6,92676.6,92676.6,回退3K极值,897.07,0.968,成交,确认,91779.53,113065.45,2026-01-15 20:00,95879.35,12,5.465,KAMA跟踪止损,是,94179.5,5.67,0.36,2026
202,2026-01-12 08:00,做多,91252.5,91252.5,91252.5,回退3K极值,768.37,0.842,成交,确认,90484.13,111328.05,2026-01-12 16:00,90484.13,2,-1.0,前3K止损,否,,1.09,-1.02,2026
203,2026-01-11 20:00,做多,90818.0,90818.0,90818.0,回退3K极值,786.51,0.866,成交,弱突破,,,2026-01-11 20:00,90834.1,0,0.02,弱突破平仓,否,,0.0,0.0,2026
204,2026-01-09 16:00,做空,90519.9,90519.9,90519.9,回调基准,1025.12,1.132,成交,弱突破,,,2026-01-09 16:00,90398.1,0,0.119,弱突破平仓,否,,0.0,0.0,2026
205,2026-01-08 12:00,做空,90555.1,90555.1,90555.1,回退3K极值,1016.58,1.123,成交,弱突破,,,2026-01-08 12:00,90509.9,0,0.044,弱突破平仓,否,,0.0,0.0,2026
206,2026-01-07 20:00,做空,91549.9,91549.9,91549.9,回退3K极值,1009.55,1.103,成交,弱突破,,,2026-01-07 20:00,91303.1,0,0.244,弱突破平仓,否,,0.0,0.0,2026
207,2026-01-07 16:00,做空,92062.2,92062.2,92062.2,回调基准,990.16,1.076,成交,弱突破,,,2026-01-07 16:00,92041.9,0,0.021,弱突破平仓,否,,0.0,0.0,2026
208,2026-01-04 08:00,做多,90716.9,90716.9,90716.9,回退3K极值,797.44,0.879,成交,确认,89919.46,110674.62,2026-01-07 00:00,93197.91,16,3.566,KAMA跟踪止损,是,92835.2,4.46,0.08,2026
209,2026-01-04 04:00,做多,90200.0,90200.0,90200.0,回退3K极值,800.25,0.887,成交,弱突破,,,2026-01-04 04:00,90595.8,0,0.495,弱突破平仓,否,,0.0,0.0,2026
210,2026-01-02 16:00,做多,89088.0,89088.0,89088.0,回退3K极值,742.22,0.833,成交,弱突破,,,2026-01-02 16:00,89458.3,0,0.499,弱突破平仓,否,,0.0,0.0,2026
211,2026-01-02 08:00,做多,88881.4,88881.4,88881.4,回退3K极值,753.33,0.848,成交,弱突破,,,2026-01-02 08:00,88899.3,0,0.024,弱突破平仓,否,,0.0,0.0,2026
212,2026-01-02 04:00,做多,88475.8,88475.8,88475.8,回退3K极值,756.76,0.855,成交,弱突破,,,2026-01-02 04:00,88800.0,0,0.428,弱突破平仓,否,,0.0,0.0,2026
213,2026-01-02 00:00,做多,88079.3,88079.3,88079.3,回退3K极值,762.76,0.866,成交,弱突破,,,2026-01-02 00:00,88354.8,0,0.361,弱突破平仓,否,,0.0,0.0,2026
214,2026-01-01 00:00,做空,87729.2,87729.2,87729.2,回退3K极值,871.23,0.993,成交,弱突破,,,2026-01-01 00:00,87515.0,0,0.246,弱突破平仓,否,,0.0,0.0,2025
215,2025-12-31 20:00,做空,88134.9,88134.9,88134.9,回调基准,840.06,0.953,成交,弱突破,,,2025-12-31 20:00,87909.0,0,0.269,弱突破平仓,否,,0.0,0.0,2025
216,2025-12-31 16:00,做多,88780.0,88780.0,88780.0,回退3K极值,849.53,0.957,成交,弱突破,,,2025-12-31 16:00,88967.6,0,0.221,弱突破平仓,否,,0.0,0.0,2025
217,2025-12-30 20:00,做多,88190.6,88190.6,88190.6,回退3K极值,846.62,0.96,成交,确认,87343.98,107592.53,2025-12-31 12:00,88477.07,4,0.338,KAMA跟踪止损,否,,1.32,-0.41,2025
218,2025-12-30 16:00,做多,87581.4,87581.4,87581.4,回退3K极值,852.49,0.973,成交,弱突破,,,2025-12-30 16:00,87875.2,0,0.345,弱突破平仓,否,,0.0,0.0,2025
219,2025-12-29 08:00,做多,88078.3,88078.3,88078.3,回调基准,730.13,0.829,成交,确认,87348.17,107455.53,2025-12-29 20:00,87348.17,3,-4.061,前3K止损,是,89583.0,2.61,-1.5,2025
220,2025-12-29 00:00,做空,87566.0,87566.0,87566.0,回调基准,750.7,0.857,成交,弱突破,,,2025-12-29 00:00,87488.6,0,0.103,弱突破平仓,否,,0.0,0.0,2025
221,2025-12-28 04:00,做多,87634.9,87634.9,87634.9,回调基准,877.17,1.001,成交,弱突破,,,2025-12-28 04:00,87829.4,0,0.222,弱突破平仓,否,,0.0,0.0,2025
222,2025-12-26 08:00,做多,88594.0,88594.0,88594.0,回调基准,968.14,1.093,成交,弱突破,,,2025-12-26 08:00,88796.2,0,0.209,弱突破平仓,否,,0.0,0.0,2025
223,2025-12-26 04:00,做空,87219.0,87219.0,87219.0,回调基准,953.99,1.094,成交,弱突破,,,2025-12-26 04:00,87182.8,0,0.038,弱突破平仓,否,,0.0,0.0,2025
224,2025-12-25 20:00,做多,87933.5,87933.5,87933.5,回调基准,964.23,1.097,成交,弱突破,,,2025-12-25 20:00,88338.9,0,0.42,弱突破平仓,否,,0.0,0.0,2025
225,2025-12-23 00:00,做空,88665.3,88665.3,88665.3,回调基准,1103.05,1.244,成交,确认,89768.35,78025.46,2025-12-25 04:00,87828.99,13,-0.113,KAMA跟踪止损,是,86868.1,2.61,-0.27,2025
226,2025-12-22 16:00,做多,89600.0,89600.0,89600.0,回退3K极值,1085.2,1.211,成交,弱突破,,,2025-12-22 16:00,89905.2,0,0.281,弱突破平仓,否,,0.0,0.0,2025
227,2025-12-21 16:00,做多,88434.9,88434.9,88434.9,回调基准,1118.97,1.265,成交,弱突破,,,2025-12-21 16:00,88570.6,0,0.121,弱突破平仓,否,,0.0,0.0,2025
228,2025-12-18 20:00,做多,87417.6,87417.6,87417.6,回退3K极值,1256.84,1.438,成交,确认,86160.76,106649.47,2025-12-19 00:00,86160.76,1,-1.0,前3K止损,否,,1.24,-3.42,2025
229,2025-12-18 16:00,做多,86859.1,86859.1,86859.1,回退3K极值,1282.09,1.476,成交,弱突破,,,2025-12-18 16:00,87268.1,0,0.319,弱突破平仓,否,,0.0,0.0,2025
230,2025-12-18 00:00,做空,86158.4,86158.4,86158.4,回调基准,1307.83,1.518,成交,弱突破,,,2025-12-18 00:00,85982.7,0,0.134,弱突破平仓,否,,0.0,0.0,2025
231,2025-12-17 12:00,做空,87015.8,87015.8,87015.8,回调基准,1202.68,1.382,成交,弱突破,,,2025-12-17 12:00,87010.4,0,0.004,弱突破平仓,否,,0.0,0.0,2025
232,2025-12-15 20:00,做空,88025.3,88025.3,88025.3,回调基准,1068.35,1.214,成交,确认,89093.65,77462.26,2025-12-16 20:00,87602.93,6,-1.008,KAMA跟踪止损,是,86104.2,3.35,-0.13,2025
233,2025-12-15 04:00,做空,88412.8,88412.8,88412.8,回调基准,1073.28,1.214,成交,弱突破,,,2025-12-15 04:00,88118.8,0,0.274,弱突破平仓,否,,0.0,0.0,2025
234,2025-12-14 16:00,做空,89711.9,89711.9,89711.9,回调基准,1055.99,1.177,成交,弱突破,,,2025-12-14 16:00,89308.2,0,0.382,弱突破平仓,否,,0.0,0.0,2025
235,2025-12-13 20:00,做空,90077.0,90077.0,90077.0,回调基准,1246.46,1.384,成交,弱突破,,,2025-12-13 20:00,90055.4,0,0.017,弱突破平仓,否,,0.0,0.0,2025
236,2025-12-12 04:00,做多,91499.0,91499.0,91499.0,回退3K极值,1412.68,1.544,成交,确认,90086.32,111628.78,2025-12-12 20:00,91499.0,4,0.0,KAMA跟踪止损,否,,1.33,-1.98,2025
237,2025-12-12 00:00,做多,90618.0,90618.0,90618.0,回退3K极值,1370.66,1.513,成交,弱突破,,,2025-12-12 00:00,90793.5,0,0.128,弱突破平仓,否,,0.0,0.0,2025
238,2025-12-09 20:00,做多,90810.8,90810.8,90810.8,回调基准,1265.64,1.394,成交,确认,89545.16,110789.18,2025-12-11 08:00,91207.28,9,-1.705,KAMA跟踪止损,是,93761.9,4.12,-1.64,2025
239,2025-12-08 00:00,做多,89750.0,89750.0,89750.0,回调基准,1158.73,1.291,成交,确认,88591.27,109495.0,2025-12-08 20:00,90160.34,5,-0.819,KAMA跟踪止损,是,91519.8,2.8,-0.96,2025
240,2025-12-06 00:00,做空,89863.0,89863.0,89863.0,回退3K极值,1382.21,1.538,成交,弱突破,,,2025-12-06 00:00,89590.5,0,0.197,弱突破平仓,否,,0.0,0.0,2025
241,2025-12-05 20:00,做空,90940.4,90940.4,90940.4,回退3K极值,1371.68,1.508,成交,弱突破,,,2025-12-05 20:00,90414.0,0,0.384,弱突破平仓,否,,0.0,0.0,2025
242,2025-12-05 16:00,做空,91649.8,91649.8,91649.8,回调基准,1376.13,1.502,成交,弱突破,,,2025-12-05 16:00,91307.9,0,0.248,弱突破平仓,否,,0.0,0.0,2025
243,2025-12-02 20:00,做多,87640.0,87640.0,87640.0,回退3K极值,1282.08,1.463,成交,确认,86357.92,106920.8,2025-12-04 20:00,92670.12,12,4.563,KAMA跟踪止损,是,91849.9,7.47,2.87,2025
244,2025-12-02 08:00,做多,86817.0,86817.0,86817.0,回退3K极值,1326.71,1.528,成交,弱突破,,,2025-12-02 08:00,86936.0,0,0.09,弱突破平仓,否,,0.0,0.0,2025
245,2025-12-01 04:00,做空,90879.3,90879.3,90879.3,回调基准,1071.12,1.179,成交,确认,91950.42,79973.78,2025-12-02 04:00,86722.46,6,3.504,KAMA跟踪止损,是,86319.2,7.81,0.53,2025
246,2025-11-27 00:00,做多,87947.0,87947.0,87947.0,回调基准,1537.4,1.748,成交,确认,86409.6,107295.34,2025-11-29 00:00,90733.68,12,2.005,KAMA跟踪止损,是,90438.1,5.84,1.72,2025
247,2025-11-25 00:00,做多,87795.9,87795.9,87795.9,回调基准,1704.82,1.942,成交,弱突破,,,2025-11-25 00:00,88277.0,0,0.282,弱突破平仓,否,,0.0,0.0,2025
248,2025-11-24 00:00,做多,87222.0,87222.0,87222.0,回退3K极值,1781.02,2.042,成交,弱突破,,,2025-11-24 00:00,87276.7,0,0.031,弱突破平仓,否,,0.0,0.0,2025
249,2025-11-23 20:00,做多,86826.8,86826.8,86826.8,回退3K极值,1822.12,2.099,成交,弱突破,,,2025-11-23 20:00,87042.8,0,0.119,弱突破平仓,否,,0.0,0.0,2025
250,2025-11-20 20:00,做空,91140.2,91140.2,91140.2,回调基准,1637.74,1.797,成交,确认,92777.94,80203.38,2025-11-23 08:00,85728.7,15,4.007,KAMA跟踪止损,是,86880.3,11.56,1.38,2025
251,2025-11-14 12:00,做空,97959.0,97959.0,97959.0,回退3K极值,1645.79,1.68,成交,确认,99604.79,86203.92,2025-11-20 12:00,93127.99,36,3.796,KAMA跟踪止损,是,94544.9,9.59,0.45,2025
252,2025-11-13 12:00,做多,102581.7,102581.7,102581.7,回退3K极值,1452.69,1.416,成交,确认,101129.01,125149.67,2025-11-14 00:00,101129.01,3,-1.0,前3K止损,否,,1.15,-4.37,2025
253,2025-11-13 00:00,做空,101900.0,101900.0,101900.0,回退3K极值,1463.83,1.437,成交,弱突破,,,2025-11-13 00:00,101245.4,0,0.447,弱突破平仓,否,,0.0,0.0,2025
254,2025-11-12 20:00,做空,102629.5,102629.5,102629.5,回调基准,1362.09,1.327,成交,弱突破,,,2025-11-12 20:00,102124.9,0,0.37,弱突破平仓,否,,0.0,0.0,2025
255,2025-11-11 20:00,做空,104685.3,104685.3,104685.3,回退3K极值,1401.35,1.339,成交,确认,106086.65,92123.06,2025-11-12 16:00,104592.08,5,0.067,KAMA跟踪止损,否,,2.18,-0.46,2025
256,2025-11-09 20:00,做多,102294.9,102294.9,102294.9,回调基准,1336.66,1.307,成交,确认,100958.24,124799.78,2025-11-10 20:00,104765.58,6,1.85,KAMA跟踪止损,是,104764.1,4.27,0.97,2025
257,2025-11-08 00:00,做多,102480.4,102480.4,102480.4,回调基准,1624.32,1.585,成交,确认,100856.08,125026.09,2025-11-08 16:00,102480.4,4,0.0,KAMA跟踪止损,否,,1.55,-0.81,2025
258,2025-11-07 16:00,做空,100500.0,100500.0,100500.0,回调基准,1567.62,1.56,成交,弱突破,,,2025-11-07 16:00,100369.1,0,0.084,弱突破平仓,否,,0.0,0.0,2025
259,2025-11-07 00:00,做空,101570.5,101570.5,101570.5,回退3K极值,1599.34,1.575,成交,弱突破,,,2025-11-07 00:00,101335.9,0,0.147,弱突破平仓,否,,0.0,0.0,2025
260,2025-11-06 20:00,做空,102611.5,102611.5,102611.5,回退3K极值,1577.49,1.537,成交,弱突破,,,2025-11-06 20:00,101981.6,0,0.399,弱突破平仓,否,,0.0,0.0,2025
