方向,信号时间,出场时间,6K极值,回调突破线,回调偏移,R值,收益率,MFE,ATR占比,出场原因,持仓K线数,年份
做空,2022-02-23 20:00:00+00:00,2022-02-24 20:00:00+00:00,37500.4,37500.4,0.0,0.1228976918247248,0.003081297325564101,0.08524442405947681,0.025072052044383467,KAMA跟踪,6,2022
做空,2022-02-27 16:00:00+00:00,2022-02-28 08:00:00+00:00,38162.0,38162.0,0.0,0.0,0.0,0.032162884544835214,0.026832439319523137,保本平仓,4,2022
做多,2022-02-28 12:00:00+00:00,2022-03-02 04:00:00+00:00,39868.6,39868.6,0.0,3.8535583984422432,0.10211389764745132,0.1270774494213492,0.026498598720790037,KAMA跟踪,10,2022
做空,2022-03-03 00:00:00+00:00,2022-03-05 16:00:00+00:00,43321.0,43321.0,0.0,3.3833657664729726,0.08908005079072875,0.11080076637196741,0.026328826659374534,KAMA跟踪,16,2022
做空,2022-03-06 08:00:00+00:00,2022-03-07 12:00:00+00:00,38754.5,38754.5,0.0,0.0,0.0,0.03159891109419548,0.023536596745497795,保本平仓,7,2022
做空,2022-03-07 16:00:00+00:00,2022-03-07 20:00:00+00:00,37529.9,37529.9,0.0,-0.9999999999999983,-0.024208292916326216,0.010548922325932162,0.024208292916326254,atr止损,1,2022
做空,2022-03-10 04:00:00+00:00,2022-03-11 08:00:00+00:00,40500.0,41194.9,0.017158024691358062,1.111398042773193,0.027761699514924836,0.07269831945216526,0.02497907900364214,KAMA跟踪,7,2022
做多,2022-03-14 20:00:00+00:00,2022-03-15 04:00:00+00:00,39287.4,39287.4,0.0,-1.0000000000000013,-0.02069295092904577,0.013047440146204597,0.02069295092904574,atr止损,2,2022
做多,2022-03-18 16:00:00+00:00,2022-03-20 12:00:00+00:00,41086.0,41071.5,0.00035291826899673854,0.46682584302298724,0.009461316424316638,0.03348063742497836,0.02026733645046028,KAMA跟踪,11,2022
做多,2022-03-22 00:00:00+00:00,2022-03-23 04:00:00+00:00,41544.4,41544.4,0.0,0.3724438642207141,0.005833639785998717,0.047498579832660856,0.015663138385175926,KAMA跟踪,7,2022
做多,2022-03-27 20:00:00+00:00,2022-03-28 20:00:00+00:00,45100.0,44987.4,0.002496674057649635,3.8960263255493937,0.048200053741100375,0.07141110622085292,0.012371593442532372,KAMA跟踪,6,2022
做空,2022-03-31 12:00:00+00:00,2022-04-01 12:00:00+00:00,46819.9,46819.9,0.0,2.3833496900847098,0.0320506092782411,0.05582455323484254,0.013447715797467362,KAMA跟踪,6,2022
做空,2022-04-04 12:00:00+00:00,2022-04-04 20:00:00+00:00,45735.0,46169.6,0.00950256914835462,-1.0000000000000029,-0.014972465603474292,0.023296714721375074,0.01497246560347425,atr止损,2,2022
做空,2022-04-06 00:00:00+00:00,2022-04-07 12:00:00+00:00,45300.0,46404.8,0.024388520971302494,3.5393379650207604,0.05500160992281587,0.08015981105402895,0.015540084181391038,KAMA跟踪,9,2022
做空,2022-04-08 16:00:00+00:00,2022-04-10 16:00:00+00:00,42728.0,43173.0,0.010414716345253698,0.22917163160500043,0.00391119640399748,0.02545572464271651,0.017066669101255986,KAMA跟踪,12,2022
做空,2022-04-10 20:00:00+00:00,2022-04-13 12:00:00+00:00,42365.0,42365.0,0.0,3.2007337191054934,0.04533268846969773,0.07620205358196631,0.014163217701960792,KAMA跟踪,16,2022
做空,2022-04-14 16:00:00+00:00,2022-04-15 12:00:00+00:00,39908.0,40800.0,0.022351408238949586,0.3261206946329381,0.005900520222306773,0.02858088235294114,0.018093056710025854,KAMA跟踪,5,2022
做空,2022-04-17 20:00:00+00:00,2022-04-18 16:00:00+00:00,39768.0,40094.3,0.008205089519211499,0.2560145238776112,0.003458988286654151,0.04061924014136687,0.013510906468367922,KAMA跟踪,5,2022
做多,2022-04-19 12:00:00+00:00,2022-04-20 04:00:00+00:00,41310.0,41310.0,0.0,0.0,0.0,0.00798595981602521,0.01537166444254242,保本平仓,4,2022
做多,2022-04-20 08:00:00+00:00,2022-04-20 12:00:00+00:00,41788.0,41788.0,0.0,-1.0000000000000053,-0.01447518647736056,0.008902077151335312,0.014475186477360484,atr止损,1,2022
做多,2022-04-21 08:00:00+00:00,2022-04-21 16:00:00+00:00,42166.8,42166.8,0.0,-0.9999999999999992,-0.014854844341254137,0.01895329975241178,0.014854844341254149,atr止损,2,2022
做空,2022-04-21 20:00:00+00:00,2022-04-25 16:00:00+00:00,41118.2,41118.2,0.0,2.3617745973661854,0.03853896613231274,0.07313549717643275,0.01631780025718407,KAMA跟踪,23,2022
做多,2022-04-25 20:00:00+00:00,2022-04-26 12:00:00+00:00,40390.0,39750.0,0.015845506313443922,0.0,0.0,0.026415094339622643,0.01718505086832937,保本平仓,4,2022
做空,2022-04-26 16:00:00+00:00,2022-04-27 08:00:00+00:00,38530.2,38900.0,0.009597666246217329,0.0,0.0,0.03157326478149093,0.018534336826665127,保本平仓,4,2022
做空,2022-04-29 08:00:00+00:00,2022-05-01 12:00:00+00:00,38861.8,38861.8,0.0,0.31770965525741823,0.005918901770298216,0.03890195513331865,0.01862990838444157,KAMA跟踪,13,2022
做多,2022-05-02 04:00:00+00:00,2022-05-02 20:00:00+00:00,38809.0,38680.6,0.0033085109124172604,0.0,0.0,0.013996680506507176,0.0168759433074326,保本平仓,4,2022
做空,2022-05-03 16:00:00+00:00,2022-05-04 04:00:00+00:00,38032.2,38032.2,0.0,-0.9999999999999963,-0.016190589067179573,0.01359637359921326,0.01619058906717963,atr止损,3,2022
做多,2022-05-04 08:00:00+00:00,2022-05-05 12:00:00+00:00,38770.0,38659.7,0.0028449832344597087,0.39407237148992025,0.006392477292457075,0.03652382196447464,0.0162215820111626,KAMA跟踪,7,2022
做空,2022-05-07 20:00:00+00:00,2022-05-09 16:00:00+00:00,35702.9,35702.9,0.0,6.5853273551908975,0.12000000000000005,0.15132944382669197,0.01822232875111513,固定止盈,11,2022
做多,2022-05-13 00:00:00+00:00,2022-05-13 16:00:00+00:00,30257.0,30257.0,0.0,0.0,0.0,0.026955745777836486,0.04641811559077193,保本平仓,4,2022
做空,2022-05-14 08:00:00+00:00,2022-05-15 00:00:00+00:00,29180.1,29180.1,0.0,0.0,0.0,0.019801165863036773,0.04229181401141254,保本平仓,4,2022
做多,2022-05-15 20:00:00+00:00,2022-05-16 12:00:00+00:00,30555.0,30352.2,0.0066372115856651705,0.0,0.0,0.03212946672728832,0.03539583589107023,保本平仓,4,2022
做空,2022-05-18 12:00:00+00:00,2022-05-19 04:00:00+00:00,29420.0,29420.0,0.0,0.0,0.0,0.026866077498300524,0.03026674966190293,保本平仓,4,2022
做多,2022-05-19 12:00:00+00:00,2022-05-20 04:00:00+00:00,29890.0,29890.0,0.0,0.0,0.0,0.02992305118768824,0.028275203148976902,保本平仓,4,2022
做空,2022-05-20 12:00:00+00:00,2022-05-21 04:00:00+00:00,29345.0,29345.0,0.0,0.0,0.0,0.021911739649003236,0.0268644594778934,保本平仓,4,2022
做多,2022-05-22 08:00:00+00:00,2022-05-23 12:00:00+00:00,29650.0,29650.0,0.0,0.5848783568019977,0.012285463926045558,0.03399662731871838,0.0210051607879972,KAMA跟踪,7,2022
做空,2022-05-23 16:00:00+00:00,2022-05-24 20:00:00+00:00,29730.6,29730.6,0.0,0.0,0.0,0.036763469287535405,0.020307128152037713,保本平仓,7,2022
做空,2022-05-26 08:00:00+00:00,2022-05-27 00:00:00+00:00,29330.0,29330.0,0.0,0.0,0.0,0.04697920218206619,0.019654430084278283,保本平仓,4,2022
做多,2022-05-30 20:00:00+00:00,2022-05-31 12:00:00+00:00,30983.0,30983.0,0.0,0.9700104136741874,0.015716756347487593,0.03895361972694708,0.016202667647614168,KAMA跟踪,4,2022
做空,2022-06-01 12:00:00+00:00,2022-06-02 20:00:00+00:00,31222.0,31222.0,0.0,1.3858215303459351,0.023459546938301313,0.06155915700467619,0.016928259826101296,KAMA跟踪,8,2022
做空,2022-06-03 12:00:00+00:00,2022-06-04 04:00:00+00:00,29579.9,29579.9,0.0,0.0,0.0,0.006703876618920379,0.018878156631631737,保本平仓,4,2022
做多,2022-06-05 16:00:00+00:00,2022-06-07 00:00:00+00:00,29975.0,29968.7,0.00021017514595493818,2.6579218323309712,0.038638644543190395,0.06043972544688289,0.01453716361150647,KAMA跟踪,8,2022
做空,2022-06-10 12:00:00+00:00,2022-06-12 12:00:00+00:00,29470.5,29914.5,0.015065913370998116,2.8486631588924194,0.0537222848547674,0.10244195958481672,0.018858770538407572,KAMA跟踪,12,2022
做空,2022-06-15 04:00:00+00:00,2022-06-15 20:00:00+00:00,21350.0,21712.0,0.01695550351288056,0.0,0.0,0.0742354458364038,0.04586024582785411,保本平仓,4,2022
做空,2022-06-16 20:00:00+00:00,2022-06-18 08:00:00+00:00,20739.0,21428.8,0.03326100583441821,2.5538292550061477,0.11999999999999993,0.1278093033674307,0.04698826272929944,固定止盈,9,2022
做多,2022-06-19 08:00:00+00:00,2022-06-22 04:00:00+00:00,19529.5,19529.5,0.0,0.6821174624058873,0.032333640450533316,0.1131877416216493,0.0474018658553173,KAMA跟踪,17,2022
做多,2022-06-26 08:00:00+00:00,2022-06-26 20:00:00+00:00,21600.0,21549.8,0.0023240740740741077,-1.000000000000001,-0.026281331044496918,0.015693881149709082,0.02628133104449689,atr止损,3,2022
做空,2022-06-27 12:00:00+00:00,2022-06-28 04:00:00+00:00,20908.8,20908.8,0.0,0.031042521181874293,0.0007593394082591626,0.019551576369758152,0.024461267298821733,KAMA跟踪,4,2022
做空,2022-06-28 16:00:00+00:00,2022-06-29 20:00:00+00:00,20500.0,20500.0,0.0,0.15028463832881933,0.003554914514680759,0.033307317073170695,0.023654543499666867,KAMA跟踪,7,2022
做空,2022-06-30 04:00:00+00:00,2022-06-30 20:00:00+00:00,19817.2,19817.2,0.0,0.8922295552491328,0.019645391564775145,0.06328845649234002,0.022018315184918594,KAMA跟踪,4,2022
做多,2022-07-03 16:00:00+00:00,2022-07-04 08:00:00+00:00,19400.0,19400.0,0.0,0.0,0.0,0.022577319587628868,0.022404569253512807,保本平仓,4,2022
做多,2022-07-04 20:00:00+00:00,2022-07-05 12:00:00+00:00,20123.0,19645.4,0.023734035680564456,0.2037589352425442,0.004566154218422193,0.04217781261771196,0.022409590102082523,KAMA跟踪,4,2022
做多,2022-07-07 12:00:00+00:00,2022-07-08 12:00:00+00:00,20667.6,20667.6,0.0,1.5441395155242335,0.032300832877972176,0.09252646654667224,0.020918338371132272,KAMA跟踪,6,2022
做空,2022-07-10 00:00:00+00:00,2022-07-11 12:00:00+00:00,21309.6,21309.6,0.0,1.2265715957406524,0.027001180025400376,0.049254795960506,0.022013537668052714,KAMA跟踪,9,2022
做多,2022-07-14 16:00:00+00:00,2022-07-21 00:00:00+00:00,20463.3,20436.6,0.0013047748896805856,4.5870131926772775,0.11195447436037835,0.18791775539962624,0.024406835048807536,KAMA跟踪,38,2022
做空,2022-07-21 08:00:00+00:00,2022-07-22 00:00:00+00:00,22636.0,23298.5,0.02926753843435236,0.8692432759734399,0.024498700353640584,0.041131403309225885,0.028183940020939723,KAMA跟踪,4,2022
做空,2022-07-22 16:00:00+00:00,2022-07-23 08:00:00+00:00,22625.3,22625.3,0.0,0.0,0.0,0.01861190790840336,0.02698987871042165,保本平仓,4,2022
做空,2022-07-25 00:00:00+00:00,2022-07-26 20:00:00+00:00,22256.4,22256.4,0.0,2.1920482658420264,0.0508496273258207,0.07039772829388413,0.023197311901473096,KAMA跟踪,11,2022
做多,2022-07-27 04:00:00+00:00,2022-07-29 08:00:00+00:00,21294.0,21250.0,0.002066309758617451,5.013822362581579,0.11195860314274837,0.15294117647058825,0.02232998998494668,KAMA跟踪,13,2022
做多,2022-07-30 12:00:00+00:00,2022-07-30 20:00:00+00:00,24220.0,24220.0,0.0,-0.9999999999999973,-0.021049590966694794,0.015070189925681255,0.02104959096669485,atr止损,2,2022
做空,2022-07-31 20:00:00+00:00,2022-08-02 16:00:00+00:00,23340.0,23505.0,0.007069408740359897,0.44009170367832046,0.0094733352805193,0.03837481386938949,0.0215258210989674,KAMA跟踪,11,2022
做空,2022-08-04 16:00:00+00:00,2022-08-05 00:00:00+00:00,22707.0,22707.0,0.0,-0.9999999999999983,-0.01968422305886927,0.011978684987008412,0.019684223058869306,atr止损,2,2022
做空,2022-08-09 08:00:00+00:00,2022-08-10 12:00:00+00:00,23617.6,23757.4,0.00591931440959297,1.4215939461080012,0.019998598240621678,0.048380715061412505,0.014067728900628244,KAMA跟踪,7,2022
做多,2022-08-12 20:00:00+00:00,2022-08-13 12:00:00+00:00,24325.0,24325.0,0.0,0.0,0.0,0.02277492291880781,0.01686268975713656,保本平仓,4,2022
做空,2022-08-14 16:00:00+00:00,2022-08-15 00:00:00+00:00,24309.7,24309.7,0.0,-1.0000000000000029,-0.01572450867183399,0.006569394110170044,0.015724508671833944,atr止损,2,2022
做空,2022-08-15 04:00:00+00:00,2022-08-15 20:00:00+00:00,24138.0,24138.0,0.0,0.0,0.0,0.015577098351147569,0.01702837346064792,保本平仓,4,2022
做空,2022-08-17 12:00:00+00:00,2022-08-19 20:00:00+00:00,23650.0,23650.0,0.0,7.104090515467066,0.12,0.12219873150105708,0.016891676666947773,固定止盈,14,2022
做多,2022-08-21 08:00:00+00:00,2022-08-22 04:00:00+00:00,21350.0,21350.0,0.0,0.0,0.0,0.02129274004683834,0.018398419943519363,保本平仓,5,2022
做多,2022-08-24 16:00:00+00:00,2022-08-25 00:00:00+00:00,21662.0,21662.0,0.0,-1.000000000000005,-0.016241036046130045,0.004062413442895393,0.016241036046129965,atr止损,2,2022
做空,2022-08-26 08:00:00+00:00,2022-08-26 12:00:00+00:00,21311.0,21385.5,0.003495847215053259,-0.9999999999999982,-0.014783044929122758,0.03860092118491501,0.014783044929122784,atr止损,1,2022
做空,2022-08-28 20:00:00+00:00,2022-08-29 12:00:00+00:00,19793.8,19845.0,0.00258666855277919,0.0,0.0,0.015399344923154373,0.01627008185878362,保本平仓,4,2022
做空,2022-08-30 12:00:00+00:00,2022-08-31 00:00:00+00:00,19795.1,19795.1,0.0,-0.9999999999999988,-0.0160246630606876,0.013675101413986144,0.01602466306068762,atr止损,3,2022
做空,2022-09-01 12:00:00+00:00,2022-09-02 00:00:00+00:00,19790.4,19850.0,0.00301156116096686,-0.9999999999999996,-0.01828914489782573,0.014861460957178841,0.01828914489782574,atr止损,3,2022
做空,2022-09-04 04:00:00+00:00,2022-09-04 16:00:00+00:00,19628.7,19628.7,0.0,-1.0000000000000018,-0.015372149950912578,0.0029905189849557395,0.015372149950912552,atr止损,3,2022
做空,2022-09-06 16:00:00+00:00,2022-09-07 16:00:00+00:00,19650.4,19660.0,0.0004885396734925774,1.9983140357155367,0.02823752429911791,0.059003051881993895,0.014130674055445392,KAMA跟踪,6,2022
做多,2022-09-07 20:00:00+00:00,2022-09-08 12:00:00+00:00,19188.0,19066.6,0.006326870961017379,0.2311909176114161,0.0038197219079568415,0.017486075126136882,0.016521937571859983,KAMA跟踪,4,2022
做多,2022-09-09 00:00:00+00:00,2022-09-10 12:00:00+00:00,19450.0,19400.0,0.002570694087403599,5.81226855008283,0.09296456759560559,0.11701030927835052,0.015994540994545194,KAMA跟踪,9,2022
做空,2022-09-13 12:00:00+00:00,2022-09-16 16:00:00+00:00,22003.9,22003.9,0.0,6.606879402230426,0.12000000000000002,0.12288276169224552,0.018162886393762394,固定止盈,19,2022
做空,2022-09-18 20:00:00+00:00,2022-09-19 12:00:00+00:00,19556.7,19930.0,0.019088087458518015,2.0341993022894145,0.03489222313446822,0.08605117912694431,0.017152804592548202,KAMA跟踪,4,2022
做空,2022-09-23 12:00:00+00:00,2022-09-23 20:00:00+00:00,18767.6,18767.6,0.0,-0.9999999999999997,-0.024849461584328065,0.011003005179138516,0.024849461584328075,atr止损,2,2022
做多,2022-09-27 00:00:00+00:00,2022-09-27 16:00:00+00:00,19311.5,19311.5,0.0,1.1956781353244432,0.021888491733677625,0.055070812728167155,0.018306341052007492,KAMA跟踪,4,2022
做空,2022-09-28 00:00:00+00:00,2022-09-28 16:00:00+00:00,18801.5,19182.0,0.02023774698827221,0.0,0.0,0.03249921801689091,0.02192914949882153,保本平仓,4,2022
做多,2022-09-30 12:00:00+00:00,2022-09-30 20:00:00+00:00,19698.6,19698.6,0.0,-1.0000000000000007,-0.020743771717195617,0.008457453829206247,0.020743771717195606,atr止损,2,2022
做多,2022-10-03 16:00:00+00:00,2022-10-05 04:00:00+00:00,19489.9,19339.2,0.0077322100164701054,2.404019126445822,0.03924782704609679,0.06002316538429714,0.01632592129336426,KAMA跟踪,9,2022
做空,2022-10-10 08:00:00+00:00,2022-10-11 12:00:00+00:00,19333.0,19333.0,0.0,0.5001039797792101,0.005594551914898157,0.024983189365333884,0.01118677743250131,KAMA跟踪,7,2022
做空,2022-10-13 08:00:00+00:00,2022-10-13 16:00:00+00:00,18924.3,18924.3,0.0,-1.0000000000000087,-0.01030655825323759,0.05318558678524437,0.0103065582532375,atr止损,2,2022
做多,2022-10-14 00:00:00+00:00,2022-10-14 16:00:00+00:00,19498.6,19166.7,0.017021734893787135,0.27858402448130587,0.0038899378978502564,0.035311242936968766,0.013963248269863685,KAMA跟踪,4,2022
做多,2022-10-17 08:00:00+00:00,2022-10-18 12:00:00+00:00,19415.9,19415.9,0.0,0.0,0.0,0.014961964163391859,0.011044353029192024,保本平仓,7,2022
做空,2022-10-18 16:00:00+00:00,2022-10-20 12:00:00+00:00,19275.0,19430.4,0.008062256809338596,0.8307637420938749,0.009323218102649076,0.0282032279314888,0.011222466304500283,KAMA跟踪,11,2022
做多,2022-10-23 16:00:00+00:00,2022-10-24 08:00:00+00:00,19236.8,19236.8,0.0,0.5066373523331023,0.004182603975816186,0.02355901189387012,0.008255617073149044,KAMA跟踪,4,2022
做多,2022-10-25 12:00:00+00:00,2022-10-27 08:00:00+00:00,19439.8,19439.8,0.0,6.667615719586743,0.057485436624082856,0.08180125309931176,0.008621588142102135,KAMA跟踪,11,2022
做多,2022-10-29 00:00:00+00:00,2022-10-30 12:00:00+00:00,20740.0,20326.9,0.019918032786885177,1.0417126157717314,0.014201301600336697,0.0374429942588392,0.013632648184658832,KAMA跟踪,9,2022
做空,2022-10-31 12:00:00+00:00,2022-11-01 04:00:00+00:00,20416.0,20416.0,0.0,0.0,0.0,0.004775666144200627,0.012429204759313455,保本平仓,4,2022
做空,2022-11-02 16:00:00+00:00,2022-11-04 04:00:00+00:00,20323.0,20366.8,0.0021551936229886963,0.04841932499114301,0.0005266541359085887,0.01673311467682696,0.010876940890954711,KAMA跟踪,9,2022
做多,2022-11-04 12:00:00+00:00,2022-11-06 00:00:00+00:00,20677.0,20327.6,0.016898002611597497,3.9091479621718284,0.04416859664686167,0.0563814714968812,0.011298778422887495,KAMA跟踪,9,2022
做空,2022-11-06 20:00:00+00:00,2022-11-08 16:00:00+00:00,21133.8,21133.8,0.0,5.042280908298163,0.0526335386392002,0.20364534537092238,0.010438438396516215,KAMA跟踪,11,2022
做空,2022-11-09 16:00:00+00:00,2022-11-10 08:00:00+00:00,16830.0,16830.0,0.0,0.0,0.0,0.08124777183600711,0.03285977909515701,保本平仓,4,2022
做空,2022-11-13 20:00:00+00:00,2022-11-14 08:00:00+00:00,16413.8,16413.8,0.0,-0.9999999999999993,-0.030155691377923136,0.03706027854610141,0.030155691377923156,atr止损,3,2022
做空,2022-11-16 12:00:00+00:00,2022-11-17 04:00:00+00:00,16606.0,16606.0,0.0,0.0,0.0,0.012904974105744867,0.026291224799325812,保本平仓,4,2022
做多,2022-11-18 00:00:00+00:00,2022-11-18 16:00:00+00:00,16741.7,16741.7,0.0,0.0,0.0,0.006845182986196058,0.021610658929624826,保本平仓,4,2022
做空,2022-11-20 08:00:00+00:00,2022-11-22 12:00:00+00:00,16574.1,16574.1,0.0,2.6581231979333872,0.03884343916212366,0.0682329658925672,0.014613107169872073,KAMA跟踪,13,2022
做多,2022-11-23 00:00:00+00:00,2022-11-25 04:00:00+00:00,16309.0,15960.0,0.0213992274204427,1.6867836221770145,0.029379398198905296,0.05263157894736842,0.0174174077887876,KAMA跟踪,13,2022
做空,2022-11-28 00:00:00+00:00,2022-11-28 16:00:00+00:00,16396.0,16441.0,0.0027445718467919004,0.6038720799572233,0.006477680527791988,0.02779028039656953,0.010726908467519891,KAMA跟踪,4,2022
做多,2022-11-29 04:00:00+00:00,2022-12-01 12:00:00+00:00,16390.4,16390.4,0.0,3.2925407033477074,0.037885573725647353,0.05845494923857859,0.011506486066254856,KAMA跟踪,14,2022
做空,2022-12-03 20:00:00+00:00,2022-12-04 04:00:00+00:00,16881.4,16881.4,0.0,-0.999999999999989,-0.00979577136981046,0.00043242859004602165,0.009795771369810568,atr止损,2,2022
做多,2022-12-04 16:00:00+00:00,2022-12-05 12:00:00+00:00,17075.9,17075.9,0.0,0.24687715771648605,0.0023117320281744068,0.020736827927078427,0.009363895994092746,KAMA跟踪,5,2022
做空,2022-12-05 16:00:00+00:00,2022-12-06 08:00:00+00:00,16965.1,16965.1,0.0,0.0,0.0,0.004297056899163449,0.010199635570410407,保本平仓,4,2022
做空,2022-12-07 04:00:00+00:00,2022-12-08 12:00:00+00:00,16899.9,16899.9,0.0,0.0,0.0,0.01449121000715989,0.009260536448183147,保本平仓,8,2022
做多,2022-12-08 16:00:00+00:00,2022-12-09 12:00:00+00:00,16948.7,16880.0,0.004053408225999677,1.8224231112504965,0.01594984535602686,0.0287559241706162,0.00875199905969285,KAMA跟踪,5,2022
做空,2022-12-11 20:00:00+00:00,2022-12-12 20:00:00+00:00,17081.0,17081.0,0.0,0.18136151774414683,0.0012065088113386848,0.012645629646976173,0.00665250724820659,KAMA跟踪,6,2022
做多,2022-12-13 08:00:00+00:00,2022-12-14 16:00:00+00:00,17237.9,17237.9,0.0,5.124160202088423,0.034888660622621484,0.0674154044286136,0.006808659223496197,KAMA跟踪,8,2022
做空,2022-12-15 12:00:00+00:00,2022-12-18 20:00:00+00:00,17560.0,17560.0,0.0,4.166982466945706,0.04361868145116103,0.05916287015945339,0.01046769018040348,KAMA跟踪,20,2022
做空,2022-12-19 16:00:00+00:00,2022-12-20 00:00:00+00:00,16620.4,16620.4,0.0,-0.9999999999999977,-0.009367577236187655,0.024692546509109372,0.009367577236187677,atr止损,2,2022
做多,2022-12-20 12:00:00+00:00,2022-12-21 12:00:00+00:00,16880.2,16757.7,0.0072570230210542526,0.0,0.0,0.010132655436008478,0.010882220695547997,保本平仓,6,2022
做空,2022-12-22 12:00:00+00:00,2022-12-23 00:00:00+00:00,16694.2,16694.2,0.0,-0.9999999999999994,-0.009387528733276173,0.008272334104060223,0.009387528733276179,atr止损,3,2022
