方向,起始K,结束K,起始时间,结束时间,持续K数,截断,KAMA参考,突破KATR,起点价,极值价,极值K,极值时间,极值年龄K,涨跌幅%,终结K收盘,峰前回撤%,全程回撤%,峰值回吐%,突破K实体%,突破K顺向涨跌%,突破K振幅ATR,收盘距KAMA_ATR,ATR%,量比,EMA70偏离%,距20K高_ATR,距20K低_ATR,前波涨幅%,前波同向,前休整K,3K后剩余%,5K后剩余%,8K后剩余%,10K后剩余%,15K后剩余%,20K后剩余%
做多,12129,12130,2025-03-22 04:00:00+00:00,2025-03-22 08:00:00+00:00,2,False,84166.08084824389,1126.4811988424974,85515.48119884249,84509.0,12130,2025-03-22 08:00:00+00:00,2,-1.1769578849731306,84190.8,1.685988523516617,0.5150930670106177,0.3765279437692992,7.650862068961496,0.025292676642019174,0.24714127522595214,0.061536004175954624,1.3373014182190592,0.19291730769559193,-6.955509839953798,-2.898051031259561,2.141092103870277,-1.2498865960696355,True,-1.0,,,,,,
做多,12130,12131,2025-03-22 08:00:00+00:00,2025-03-22 12:00:00+00:00,2,False,84167.81128912927,1091.9221389003726,85600.92213890038,84509.0,12130,2025-03-22 08:00:00+00:00,1,-1.275596233798243,84073.5,1.7841187930455173,0.6827675158858819,0.5153297281946302,10.24580748908591,-0.052946860820979325,0.398654798260959,0.021053434170575952,1.2969613531411657,0.28004139693245556,-7.004773976660422,-3.030619017700794,1.54681358663624,-1.1769578849731306,True,-1.0,,,,,,
做空,12131,12132,2025-03-22 12:00:00+00:00,2025-03-22 16:00:00+00:00,2,False,84167.96484304429,1053.5860319553537,82878.41396804465,83932.0,12131,2025-03-22 12:00:00+00:00,1,-1.2712429950235014,84134.6,1.6636250212111454,0.42891864842968114,0.24138588381071086,36.07011070110823,0.13932638720620671,0.30866012849131774,0.08966030317331819,1.253172559671423,0.2795545060581873,-7.134340865352988,-3.252226107858271,1.2541927853272727,-1.275596233798243,False,-1.0,,,,,,
做空,12132,12133,2025-03-22 16:00:00+00:00,2025-03-22 20:00:00+00:00,2,False,84167.12207462305,1014.4517303575857,83006.64826964242,83589.5,12133,2025-03-22 20:00:00+00:00,2,-0.7021747564896466,83804.9,1.548492508915896,0.6963793299397721,0.2576878674953124,22.59136212625063,-0.07267450504617745,0.26704079838722755,0.03205876992450316,1.2057485628476103,0.20326151265178188,-7.0668512072190035,-3.3174570058781594,0.9981746491211295,-1.2712429950235014,True,-1.0,,,,,,
做空,12133,12134,2025-03-22 20:00:00+00:00,2025-03-23 00:00:00+00:00,2,False,84166.43444304698,992.8341438397066,82596.6658561603,83589.5,12133,2025-03-22 20:00:00+00:00,1,-1.2020269021133319,84195.1,1.9067768989397365,0.7800022730127588,0.7244929087983608,56.62257344098995,0.3918720716566182,0.5863013511489247,0.36414384546524503,1.1846970091721447,0.44747285502030754,-7.431030262649005,-3.7217696660889423,0.6878288828373016,-0.7021747564896466,True,-1.0,,,,,,
做多,12134,12135,2025-03-23 00:00:00+00:00,2025-03-23 04:00:00+00:00,2,False,84163.37735388185,967.2074366477214,85208.70743664772,84282.4,12135,2025-03-23 04:00:00+00:00,2,-1.0871041992233346,84229.9,1.6987787753076002,0.5701465429746656,0.0622905849857147,81.24089110972503,0.4656052331069027,0.49658427117216114,0.03279818259886929,1.1487692711900352,0.24446461749162682,-6.804943934204904,-3.4169505679718144,1.10948278449895,-1.2020269021133319,False,-1.0,,,,,,
做多,12135,12145,2025-03-23 04:00:00+00:00,2025-03-24 20:00:00+00:00,11,False,84163.81840133731,931.7070648153351,85214.10706481533,88752.0,12143,2025-03-24 12:00:00+00:00,9,4.151769063887147,87463.4,1.39519981581339,1.962772669911664,1.4519109428519985,13.530326594085828,0.041332571610452895,0.2760524307615659,0.0709252952544493,1.1061476563730162,0.20990165573064878,-6.766424020919112,-3.5097941439868134,1.1891076517913715,-1.0871041992233346,True,-1.0,4.131123497336423,3.099369448289987,1.001125317608648,0.0,,
做多,12145,12146,2025-03-24 20:00:00+00:00,2025-03-25 00:00:00+00:00,2,False,87366.66736137879,983.3467210681628,89421.84672106816,88438.5,12145,2025-03-24 20:00:00+00:00,1,-1.0996716765819992,86477.4,2.697156018921621,2.4423752098916194,2.2174731593141064,48.925446272314225,-0.7927424760924007,1.4526920865188715,0.0983708355849623,1.1242951006571467,1.2120621764373918,-3.057608734559105,-1.3104228370236095,4.4149229432362755,4.151769063887147,True,-1.0,,,,,,
做空,12146,12148,2025-03-25 00:00:00+00:00,2025-03-25 08:00:00+00:00,3,False,87385.08450830102,1002.4543850147545,85276.04561498524,86260.0,12147,2025-03-25 04:00:00+00:00,2,-1.1538461685444916,87323.3,2.7768107303027296,1.5826654380871248,1.2326686760955285,72.2079824240205,1.1273286883427769,1.3621567429024735,0.9054621555550051,1.1592096721394891,1.4479679182218135,-4.067838926256815,-2.269030924500896,3.1367013272665907,-1.0996716765819992,False,-1.0,0.0,,,,,
做多,12148,12149,2025-03-25 08:00:00+00:00,2025-03-25 12:00:00+00:00,2,False,87287.67234474959,987.1018324758161,88435.10183247582,88221.0,12149,2025-03-25 12:00:00+00:00,2,-0.24210050990996276,87723.0,2.3485039191905197,1.566293739585816,0.5644914476145135,84.30904753165723,1.0634875075806516,1.1040400940869521,0.03609319127799927,1.130399140293388,1.0940120053966866,-3.1294548507378916,-1.4473684000936147,3.7825884596273207,-1.1538461685444916,False,-1.0,,,,,,
做多,12149,12151,2025-03-25 12:00:00+00:00,2025-03-25 20:00:00+00:00,3,False,87290.80599522045,1006.8367408520254,89227.83674085203,88500.0,12151,2025-03-25 20:00:00+00:00,3,-0.815705913577075,87369.8,2.6770084629412727,1.6056497175141242,1.277062146892652,28.918801563178825,0.4577243416132859,1.3724171396751659,0.4292592703895676,1.147745449713331,2.270744411942032,-2.6860547857362276,-1.0220127635878873,4.105432223800323,-0.24210050990996276,True,-1.0,0.0,,,,,
做多,12151,12152,2025-03-25 20:00:00+00:00,2025-03-26 00:00:00+00:00,2,False,87360.24669994229,1015.4259086189526,89515.42590861896,88500.0,12151,2025-03-25 20:00:00+00:00,1,-1.1343585737452053,87120.6,2.7217944660243925,1.7175141242937852,1.5586440677966036,48.14919071076686,-0.7740933136781369,1.3994127862392791,0.009408170479622295,1.1622161303092746,1.258460611754963,-3.0778709052223108,-1.361202218958429,3.7228713271079177,-0.815705913577075,True,-1.0,,,,,,
做空,12152,12153,2025-03-26 00:00:00+00:00,2025-03-26 04:00:00+00:00,2,False,87360.38926556405,1008.8746131880046,85971.125386812,86980.0,12152,2025-03-26 00:00:00+00:00,1,-1.1735040208543845,88106.7,2.202221507127586,1.4833295010347172,1.2953552540813948,28.188602442332655,0.2852244139279203,0.8766203336263211,0.23767994796332664,1.1580207358397492,0.6817956326129838,-3.270451391635424,-1.6170493128425876,3.5000385120623334,-1.1343585737452053,False,-1.0,,,,,,
做多,12153,12155,2025-03-26 04:00:00+00:00,2025-03-26 12:00:00+00:00,3,False,87356.56486383475,1021.925882528604,89292.1258825286,88270.2,12153,2025-03-26 04:00:00+00:00,1,-1.1444748038287713,86696.9,2.5666606768257427,2.1326563211593497,1.782368228462157,77.65178360500794,1.1318792570299108,1.242653720500566,0.7340406471643037,1.159873065871953,0.8960705047025952,-2.175589695518691,-0.6314547963139008,4.420281428652004,-1.1735040208543845,False,-1.0,0.0,,,,,
做空,12155,12157,2025-03-26 12:00:00+00:00,2025-03-26 20:00:00+00:00,3,False,87366.50232725679,1023.180108982065,85364.51989101793,85816.3,12156,2025-03-26 16:00:00+00:00,2,-0.529236396524978,86873.8,3.05803876401435,1.837414354126806,1.2322833774003306,76.7340767340766,1.3854306835360153,1.5513397749484847,0.6544325103455813,1.1801807319316666,2.4189658582080305,-3.7408832957472558,-2.008541782584662,2.61117273151254,-1.1444748038287713,False,-1.0,0.0,,,,,
做空,12157,12158,2025-03-26 20:00:00+00:00,2025-03-27 00:00:00+00:00,2,False,87349.12377968745,1025.5042983563135,85448.29570164368,86473.8,12157,2025-03-26 20:00:00+00:00,1,-1.200145994645732,87631.1,2.2372643979130196,1.4439055528957803,1.3383244404663641,39.33649289099604,-0.4027723683130757,0.864160200420813,0.46350247429415775,1.180452907961104,0.9570014499164088,-3.5444721467328946,-1.8314891541755516,2.286484809238018,-0.529236396524978,True,-1.0,,,,,,
做多,12158,12159,2025-03-27 00:00:00+00:00,2025-03-27 04:00:00+00:00,2,False,87342.7316888769,1022.7340834384974,88745.13408343849,87722.4,12158,2025-03-27 00:00:00+00:00,1,-1.152439617114013,87363.2,2.2455699729574103,1.1058748962636582,0.4094735210162936,78.0538088856838,0.8717242712992901,0.9485359055781666,0.28195824876941117,1.1670903177507725,0.6091675640390126,-2.606242355515853,-1.0959838125580568,2.8111901681556715,-1.200145994645732,False,-1.0,,,,,,
做多,12159,12160,2025-03-27 04:00:00+00:00,2025-03-27 08:00:00+00:00,2,False,87345.57371749807,993.8073792665723,88648.00737926656,87654.2,12159,2025-03-27 04:00:00+00:00,1,-1.1210713118623397,86900.7,1.622154204904207,1.0412507329939662,0.859627947092096,60.33318325078832,-0.3057133825776548,0.44696790270144277,0.017736115538737763,1.1375583532500784,0.34826958071127456,-2.903988106430291,-1.3974539020075845,2.5098425027199847,-1.152439617114013,True,-1.0,,,,,,
做空,12160,12161,2025-03-27 08:00:00+00:00,2025-03-27 12:00:00+00:00,2,False,87345.77242877941,985.1620103032434,85756.33798969675,85724.5,12161,2025-03-27 12:00:00+00:00,2,0.03712610687804536,86931.2,2.1060391017632214,2.1038326266119958,1.4076489218368111,56.32842002680132,0.5293991062598424,0.8332639620840763,0.4517758745512493,1.1336640674968594,0.6686539450132055,-3.4180135256088007,-1.879183302480526,1.4438234372863852,-1.1210713118623397,False,-1.0,,,,,,
做空,12161,12162,2025-03-27 12:00:00+00:00,2025-03-27 16:00:00+00:00,2,False,87328.95159196493,1026.078909788081,84698.42109021192,85724.5,12161,2025-03-27 12:00:00+00:00,1,-1.2114498671648255,87025.8,3.340769371337282,2.1038326266119958,1.5180024380428032,1.6911560853895204,-0.03509753085992884,1.7576620889444865,0.38764230330694466,1.1803344596509435,2.6258589445988845,-3.384115633100812,-1.7745223906571257,1.0865636057467136,0.03712610687804536,True,-1.0,,,,,,
做空,12162,12163,2025-03-27 16:00:00+00:00,2025-03-27 20:00:00+00:00,2,False,87323.13701365772,1006.9049642986773,85731.09503570132,86738.0,12162,2025-03-27 16:00:00+00:00,1,-1.1744921301651052,87191.2,1.9240451362621411,1.104360257326655,0.5224930249717507,14.72144413320961,-0.10882168887580423,0.6381932980612378,0.29529799156846276,1.1570189119763075,0.7282057547379052,-3.2789765960104558,-1.7143623889095811,1.2923761885575524,-1.2114498671648255,True,-1.0,,,,,,
做空,12163,12164,2025-03-27 20:00:00+00:00,2025-03-28 00:00:00+00:00,2,False,87321.36856839462,996.7547160837431,85895.24528391626,86694.5,12164,2025-03-28 00:00:00+00:00,2,-0.9304993698334559,86746.8,2.0963380570506454,0.9251714772361025,0.06032677966884048,20.56225898743676,-0.19005858032905554,0.8065173778745922,0.13059237773768492,1.1431827020200929,0.4411823021417517,-3.0951499920491092,-1.5658817307957147,1.4714753553037327,-1.1744921301651052,True,-1.0,,,,,,
做空,12164,12176,2025-03-28 00:00:00+00:00,2025-03-30 00:00:00+00:00,13,False,87315.45284058766,985.6919802795559,85708.80801972044,81601.0,12174,2025-03-29 16:00:00+00:00,11,4.792748977182472,83042.8,2.0548552954724717,2.384612569086051,1.7668901116407922,57.30496453900634,0.5096844635697151,0.7867569337229035,0.576907240765398,1.136286272553634,0.6648849252763362,-3.5049244621098214,-1.778648944168913,1.0371394111475518,-0.9304993698334559,True,-1.0,3.693902730827322,2.2526272907164557,2.2526272907164557,0.42236032487665526,,
做空,12176,12178,2025-03-30 00:00:00+00:00,2025-03-30 08:00:00+00:00,3,False,83359.10567502605,998.6976665671164,81452.20233343288,82450.9,12176,2025-03-30 00:00:00+00:00,1,-1.2261149949989558,83080.0,2.4600902236680673,1.2602652002585852,0.7629995548866123,43.57775345736717,-0.5303572314892646,1.0064106822787486,0.3167181476585406,1.2026300492843647,0.6716784445126078,-7.257523281521068,-4.6857023468228,1.4436801529295535,4.792748977182472,True,-1.0,0.0,,,,,
做空,12178,12185,2025-03-30 08:00:00+00:00,2025-03-31 12:00:00+00:00,8,False,83314.9319423575,951.6976440768223,81972.40235592319,81222.0,12182,2025-03-31 00:00:00+00:00,5,0.9154329193195393,83373.4,1.851351919012234,3.2919652310950274,2.6487897367708184,7.510160805796154,-0.05130218431694811,0.5946216253891599,0.24685565191810338,1.1455195523312738,0.5142536179416787,-7.215978197131727,-4.878019851045521,1.5540650007962122,-1.2261149949989558,True,-1.0,0.9490999136781832,0.0,0.0,,,
做多,12185,12186,2025-03-31 12:00:00+00:00,2025-03-31 16:00:00+00:00,2,False,82928.19672409137,1028.564633049494,84924.3646330495,83895.8,12185,2025-03-31 12:00:00+00:00,1,-1.2111537572212965,82426.7,3.913911687666566,2.7358938111323843,1.751100770241187,52.35916873611235,1.4626725811260455,2.2315564100185763,0.4328393779092789,1.2336844041978545,3.0304058303049306,-6.676943445941376,-3.3244386304263185,2.0916527079309657,0.9154329193195393,False,-1.0,,,,,,
做空,12186,12188,2025-03-31 16:00:00+00:00,2025-04-01 00:00:00+00:00,3,False,82942.86380141163,1042.406401397019,81307.59359860298,82221.0,12187,2025-03-31 20:00:00+00:00,2,-1.1233961810581912,82929.9,2.887561047480508,1.585185185185178,0.86218849199109,72.5141719013337,1.1354940544586078,1.2522946887610387,0.49516560980427277,1.2646465300649172,1.1804837490867672,-7.736621204551759,-3.0202232025635047,1.1556912912137478,-1.2111537572212965,False,-1.0,0.0,,,,,
做多,12188,12189,2025-04-01 00:00:00+00:00,2025-04-01 04:00:00+00:00,2,False,82924.2587254149,1014.4427772608097,84227.4427772608,83565.0,12189,2025-04-01 04:00:00+00:00,2,-0.7864928049788132,83415.2,2.189479718786702,0.9970797832069475,0.17926165260575946,49.7047125467031,0.49977277547186283,0.8178874339667994,0.005560958894428808,1.2232533468155755,0.6019994207596516,-6.973302730507316,-1.6361691730723162,1.683584366002045,-1.1233961810581912,False,-1.0,,,,,,
做多,12189,12191,2025-04-01 04:00:00+00:00,2025-04-01 12:00:00+00:00,3,False,82924.29748100191,999.6656383977689,84564.66563839777,85475.0,12191,2025-04-01 12:00:00+00:00,3,1.0764949577106613,85245.4,2.4356102195271356,3.4747002047382276,0.26861655454812033,67.492001669217,0.5851930365284419,0.719140452954073,0.49106671285100056,1.1984214368577537,0.6233210347547881,-6.428916975973848,-1.1748928390521152,2.1939335671426954,-0.7864928049788132,True,-1.0,0.0,,,,,
做多,12191,12199,2025-04-01 12:00:00+00:00,2025-04-02 20:00:00+00:00,9,False,82981.11570052101,1101.7037386539864,86576.70373865399,88500.0,12199,2025-04-02 20:00:00+00:00,9,2.2214939796643183,82485.1,4.939785824560753,7.005649717514125,6.796497175141236,45.97306397306377,1.627922780070068,2.6958245631703277,2.055256980651973,1.2923908371055641,3.2118859660551027,-4.375888317521044,0.6994620903633102,3.6519799823095895,1.0764949577106613,True,-1.0,3.354828579253503,3.354828579253503,1.39991469721303,,,
做空,12199,12208,2025-04-02 20:00:00+00:00,2025-04-04 08:00:00+00:00,10,False,85016.83284510668,1397.5943213177015,80902.40567868229,81172.2,12203,2025-04-03 12:00:00+00:00,5,-0.33348120992747743,82633.7,9.39106106620964,7.533414337788578,1.8004932723272253,70.46935483870953,5.030384253150677,4.436194327231109,1.8114933686333698,1.6943597344462231,3.8074938376763456,-7.3544167165799905,-3.4365480216545596,0.9037672668912323,2.2214939796643183,False,-1.0,1.1929187913559272,0.0,0.0,0.0,,
做空,12208,12210,2025-04-04 08:00:00+00:00,2025-04-04 16:00:00+00:00,3,False,84433.03898526228,1430.8746079370012,80193.725392063,81624.6,12208,2025-04-04 08:00:00+00:00,1,-1.7842725237436352,83971.9,5.602027572573187,3.7508300193814006,2.8757261903886673,43.58505356676289,1.5892921367851143,2.139670368750291,1.2575099000858783,1.7315872433849644,2.184459830155355,-6.8267884191917965,-4.099800197347751,1.0214032675491767,-0.33348120992747743,True,-1.0,0.0,,,,,
做空,12210,12211,2025-04-04 16:00:00+00:00,2025-04-04 20:00:00+00:00,2,False,84260.99251180331,1474.9635836631428,81225.03641633685,82700.0,12210,2025-04-04 16:00:00+00:00,1,-1.8158977191501624,83861.3,4.1304550070824755,2.2732769044740024,1.4042321644498221,61.170212765957444,-1.38839921759919,1.2746077400303877,0.19599976230283875,1.7564966181105142,1.3134307581945213,-5.317907759879225,-3.0699740998040457,1.898148558384613,-1.7842725237436352,True,-1.0,,,,,,
做空,12211,12227,2025-04-04 20:00:00+00:00,2025-04-07 12:00:00+00:00,17,False,84257.4943866024,1449.8754044799855,81999.82459552001,74457.0,12225,2025-04-07 04:00:00+00:00,15,9.198586256405367,78444.6,2.954976326391271,9.056233799374136,5.355574358354494,11.097410604192389,0.13171072704082354,0.6712300912153527,0.27326098875681915,1.7288968862633722,0.37261145962413095,-5.442614231946149,-3.199378364283461,1.8547110956506518,-1.8158977191501624,True,-1.0,10.784779167055873,9.605874206260614,9.605874206260614,9.605874206260614,0.0,
做空,12227,12228,2025-04-07 12:00:00+00:00,2025-04-07 16:00:00+00:00,2,False,78577.46105185247,1742.9577949413172,74018.54220505868,75761.5,12227,2025-04-07 12:00:00+00:00,1,-2.3547583389479425,78086.3,9.702241601902985,7.178448156385499,3.0685770477089322,32.88774478256883,-2.333414649100729,3.120270620312471,0.07622734884233892,2.221896465711237,5.73451803596337,-10.987654770824378,-3.5810390923494144,2.2878350879025517,9.198586256405367,True,-1.0,,,,,,
做空,12228,12229,2025-04-07 16:00:00+00:00,2025-04-07 20:00:00+00:00,2,False,78563.58377010847,1760.0349051942512,75502.56509480576,77262.6,12228,2025-04-07 16:00:00+00:00,1,-2.331092861526276,79140.0,5.091926215177998,3.782036845770128,2.429894929759022,17.188774286399756,0.4567554681902952,1.1843515113525196,0.27117858214055574,2.2539612008691043,1.4619834967082823,-11.394223525023058,-3.7498688125572017,2.0620613769017524,-2.3547583389479425,True,-1.0,,,,,,
做多,12229,12233,2025-04-07 20:00:00+00:00,2025-04-08 12:00:00+00:00,5,False,78512.35607820468,1778.2681599345385,81962.96815993453,80832.1,12230,2025-04-08 00:00:00+00:00,2,-1.3797306092281374,78460.0,4.76186776486506,3.335432334431501,2.9346014763936674,49.244599237539624,1.3494044409838812,1.1948141725026509,0.3529523476472865,2.246990346139169,0.5836277852271956,-10.19857324230147,-3.059156162476787,2.6334610861909544,-2.331092861526276,False,-1.0,0.0,0.0,,,,
做空,12233,12240,2025-04-08 12:00:00+00:00,2025-04-09 16:00:00+00:00,8,False,78646.79857064539,1764.2242704426808,76371.77572955732,74578.5,12236,2025-04-09 00:00:00+00:00,4,2.3480869895019256,82291.4,5.221463338188888,11.248416098473413,10.341988642839418,66.99797616370574,1.8632965477043628,1.2603272935600627,0.10588141982567746,2.248565218509662,1.5921546574420598,-10.713677900552817,-3.064406317595579,2.268985903359987,-1.3797306092281374,False,-1.0,2.123297493752546,0.0,0.0,,,
做多,12240,12245,2025-04-09 16:00:00+00:00,2025-04-10 12:00:00+00:00,6,False,78385.59524988507,2069.1481898121915,85036.54818981218,83554.9,12241,2025-04-09 20:00:00+00:00,2,-1.7423663370071913,78731.7,9.328398622326182,7.067113107075784,5.772492098009809,86.19401712317084,6.543186220182906,2.833726472018513,1.8876389662885582,2.5144160748415896,2.2926857094575266,-6.004786276712351,-0.4120052900016688,3.7862923683156264,2.3480869895019256,False,-1.0,0.0,0.0,,,,
做空,12245,12246,2025-04-10 12:00:00+00:00,2025-04-10 16:00:00+00:00,2,False,79029.41819964192,2002.276894514304,76556.7231054857,78416.0,12246,2025-04-10 16:00:00+00:00,2,-2.4286265387201196,79611.1,7.747558482018277,5.001336575058237,1.524051214037959,79.08882667345402,3.797080127860486,1.9622660635821123,0.14868982429832314,2.5431648173661996,1.4376005970866617,-9.926996567942034,-2.4088576426238837,2.134919506743306,-1.7423663370071913,False,-1.0,,,,,,
做多,12246,12248,2025-04-10 16:00:00+00:00,2025-04-11 00:00:00+00:00,3,False,79022.221701918,1981.953049788589,81993.75304978859,80855.0,12248,2025-04-11 00:00:00+00:00,3,-1.3888290356670352,80796.9,4.363445892781724,2.374002844598355,0.07185702801311708,55.107156285249225,1.1169579724558343,0.8051653898513004,0.29712020582163895,2.4895436060908454,0.8470788675590484,-8.920918975077246,-1.9898554107629673,2.5392125209710814,-2.4286265387201196,False,-1.0,0.0,,,,,
做多,12248,12263,2025-04-11 00:00:00+00:00,2025-04-13 12:00:00+00:00,16,False,79067.6027699045,1916.2608774342011,82771.26087743421,86100.0,12260,2025-04-13 00:00:00+00:00,13,4.021612196405843,83820.1,4.634169924165001,3.077003484320561,2.64796747967479,64.42302682990316,1.5544204262935457,1.0016903348619923,0.9024330927274175,2.371700990303095,0.6358322568572304,-7.330386805264707,-1.4392612365456496,3.245069642253611,-1.3888290356670352,True,-1.0,3.8125551870870806,2.321216300963471,2.1746678507959407,0.8602019498703946,0.0,
做多,12263,12264,2025-04-13 12:00:00+00:00,2025-04-13 16:00:00+00:00,2,False,83683.34580024115,1553.3399986629365,86202.33999866294,84999.9,12264,2025-04-13 16:00:00+00:00,2,-1.3949041275232135,83949.9,3.7247712750172903,2.362826309207416,1.2352955709359659,55.95426854710826,-0.7935794040993871,0.7714344580268709,0.08803880662093903,1.8531831847766065,1.013840389237708,-3.687335699603915,-1.4677404830638858,3.479019406344828,4.021612196405843,True,-1.0,,,,,,
做多,12264,12265,2025-04-13 16:00:00+00:00,2025-04-13 20:00:00+00:00,2,False,83685.16122221557,1576.0929987297893,86575.99299872978,84999.9,12264,2025-04-13 16:00:00+00:00,1,-1.8204734870934831,83713.7,4.140285169795709,2.362826309207416,1.5131782507979388,6.462856004779363,0.15485545829698744,1.2742902871966384,0.16797154609390827,1.8774209364511327,1.0589576235272318,-3.5381902819035034,-1.3641961494231765,3.511150677314026,-1.3949041275232135,True,-1.0,,,,,,
做多,12265,12266,2025-04-13 20:00:00+00:00,2025-04-14 00:00:00+00:00,2,False,83694.47927146079,1568.5083487933002,85992.8083487933,85534.8,12266,2025-04-14 00:00:00+00:00,2,-0.5326123865330509,84536.4,3.4804170328451747,2.225877654475148,1.1672442093744402,16.58944116821128,-0.2813582863112396,0.9081239517123653,0.012254144872097096,1.8736578944584938,0.9592449373180765,-3.8095935766711455,-1.5213817649334502,3.3775401986707143,-1.8204734870934831,True,-1.0,,,,,,
做多,12266,12269,2025-04-14 00:00:00+00:00,2025-04-14 12:00:00+00:00,4,False,83694.56909929775,1585.2779313536355,87120.07793135363,85755.0,12269,2025-04-14 12:00:00+00:00,4,-1.5668924589682391,84054.4,4.005021591122704,2.432627835111662,1.9830913649349962,43.206050737958265,0.9827543161991414,1.2009881436842489,0.5310304799256402,1.8752607531828132,1.4402394820687223,-2.7599609878279625,-0.9863254695439307,3.860774113453982,-0.5326123865330509,True,-1.0,0.2527545948403581,,,,,
做多,12269,12276,2025-04-14 12:00:00+00:00,2025-04-15 16:00:00+00:00,8,False,83745.13641312721,1538.8630288943236,87293.86302889432,86443.0,12275,2025-04-15 12:00:00+00:00,7,-0.9747111645324802,83954.6,4.152597792234793,2.9557049153777637,2.878659926194133,40.132304299890194,-0.9860822343815356,1.3556112277899568,0.20096888486234393,1.8307941391459863,1.9393092262833522,-3.3143931472748625,-1.329293096000736,2.3357504420536883,-1.5668924589682391,True,-1.0,0.788142460567098,0.6964979884081332,0.0,,,
做空,12276,12277,2025-04-15 16:00:00+00:00,2025-04-15 20:00:00+00:00,2,False,84148.59405319883,1401.5300207879502,82486.46997921205,83560.0,12277,2025-04-15 20:00:00+00:00,2,-1.3014619501337559,83608.7,3.186740833315345,1.4627837116154943,0.05828147438965664,74.75348382364795,1.0808053077637991,0.8755431434213028,0.13841590998511766,1.669390385741758,0.7782888039898639,-3.35459805973899,-1.775488190114542,0.6871775743045048,-0.9747111645324802,False,-1.0,,,,,,
做空,12277,12280,2025-04-15 20:00:00+00:00,2025-04-16 08:00:00+00:00,4,False,84145.22177932273,1363.3485197485525,82196.65148025144,83063.9,12278,2025-04-16 00:00:00+00:00,2,-1.0550898414115035,84008.5,2.4347080856808025,1.2373606344031558,1.1371967846441184,54.20912368709925,0.41200839501350783,0.4678920985791986,0.3935323738215431,1.6306299700253113,0.5476967430483939,-3.752785229127411,-2.078925497731676,0.4527088936245221,-1.3014619501337559,True,-1.0,0.0,,,,,
做空,12280,12281,2025-04-16 08:00:00+00:00,2025-04-16 12:00:00+00:00,2,False,84090.60739181822,1286.5016621194147,81813.49833788059,83100.0,12280,2025-04-16 08:00:00+00:00,1,-1.5724809331661878,84810.7,2.784628097322874,2.565583634175692,2.0586040914560737,68.92205304023415,-0.8202820282028123,0.770850150606293,0.06382221977308375,1.5313946352088357,0.8778955855328441,-3.1902074326770253,-1.8923411229716909,0.7905158850122036,-1.0550898414115035,True,-1.0,,,,,,
做多,12281,12282,2025-04-16 12:00:00+00:00,2025-04-16 16:00:00+00:00,2,False,84088.01422726313,1311.1065790134442,86543.10657901345,85493.5,12282,2025-04-16 16:00:00+00:00,2,-1.2128136145137793,84286.0,3.8650179213980085,2.684765508488953,1.4123880762865013,45.10851231305523,0.9549033728729839,1.3565640112479125,0.55120291843906,1.545921185668134,1.6015934119778013,-2.265767458180323,-1.2449788797705859,1.3875302199832398,-1.5724809331661878,False,-1.0,,,,,,
做多,12282,12283,2025-04-16 16:00:00+00:00,2025-04-16 20:00:00+00:00,2,False,84094.53036433508,1360.316250062772,86853.81625006277,85493.5,12282,2025-04-16 16:00:00+00:00,1,-1.5662135629668235,83990.0,4.208929909927967,2.684765508488953,1.758613227906215,22.885897268331036,-0.6186719364419835,1.6873282223116028,0.1407537663804917,1.613929063026804,2.080996595111244,-2.8704217272135053,-1.5856606872853756,0.9516169493235599,-1.2128136145137793,True,-1.0,,,,,,
做空,12283,12284,2025-04-16 20:00:00+00:00,2025-04-17 00:00:00+00:00,2,False,84102.04013706671,1325.1054375596336,82661.59456244037,83772.5,12284,2025-04-17 00:00:00+00:00,2,-1.3439196805240468,83953.3,2.396766537165073,0.8311796830702234,0.21582261481990261,45.11507392165788,0.3511852502194879,0.49513041106246264,0.08455186575420527,1.577694294034568,0.40911392722994905,-3.211526479707927,-1.8511734466334553,0.7535249435236466,-1.5662135629668235,False,-1.0,,,,,,
做空,12284,12285,2025-04-17 00:00:00+00:00,2025-04-17 04:00:00+00:00,2,False,84093.28219394023,1293.6651656816518,82478.83483431835,83772.5,12284,2025-04-17 00:00:00+00:00,1,-1.5684813786231822,84629.0,2.412697960245261,1.517084962248941,1.0224118893431615,5.285078270860658,0.04369567805690977,0.5382381921315103,0.10820589257072023,1.5409342642655521,0.471904265722981,-3.1663492852387862,-1.9245319933215765,0.7434690409192675,-1.3439196805240468,True,-1.0,,,,,,
做多,12285,12287,2025-04-17 04:00:00+00:00,2025-04-17 12:00:00+00:00,3,False,84083.01429340831,1288.3069073975691,86331.70690739756,85043.4,12285,2025-04-17 04:00:00+00:00,1,-1.4922754959304203,84495.5,2.8666257115153875,1.5796640303656653,0.6442592840831789,56.94900969237228,0.8048522214135767,0.9209761999931964,0.42380096191100947,1.5222995750836819,0.6304979863339915,-2.386981496385175,-1.4080495800991641,1.26452787813647,-1.5684813786231822,False,-1.0,0.0,,,,,
