序号,信号时间,方向,信号收盘价,6K极值,回调基准,ATR,挂单价格,成交,取消原因,成交时间,成交价格,入场价,紧止损价,确认阈值,止盈价,加仓阈值,确认,出场时间,出场价,出场类型,持仓K数,R值,前3K
1336,2025/01/27 12:00,做空,98996.3,100632.5,104358.3,1615.9869636875783,102742.31303631242,是,,2025/01/27 16:00,98996.3,98996.3,99481.09608910627,98188.30651815621,91835.304,101934.31955446863,是,2025/01/27 16:00,99481.09608910627,止损,0,-0.2999999999999969,是
1337,2025/01/30 00:00,做多,103550.5,103089.9,103089.9,1633.9962109771739,104723.89621097717,是,,2025/01/30 04:00,104723.89621097717,104723.89621097717,104233.69734768402,105540.89431646575,125769.67799999999,105540.89431646575,是,2025/01/30 04:00,103550.6,止损,0,-0.7180532017730314,是
1338,2025/01/30 08:00,做多,105155.7,104755.0,104755.0,1697.9015804068993,106452.9015804069,否,3K跌破基准,,,,,,,,,2025/01/31 12:00,,挂单取消,0,,
1339,2025/02/01 00:00,做空,102275.8,103880.0,103880.0,1520.5099482301819,102359.49005176981,是,,2025/02/01 04:00,102275.7,102275.7,102731.85298446905,101515.44502588491,91414.4,101599.23507765472,否,2025/02/01 04:00,102379.7,弱突破平仓,0,-0.06839810559677838,是
1340,2025/02/02 04:00,做空,100603.6,101344.0,101509.0,1382.374089726806,100126.6259102732,是,,2025/02/02 08:00,100126.6259102732,100126.6259102732,100541.33813719124,99435.4388654098,89327.92,99435.43886540979,是,2025/02/02 08:00,100603.6,止损,0,-0.345039807438136,是
1341,2025/02/02 16:00,做空,98811.6,98989.0,101344.0,1432.6356226795208,99911.36437732048,是,,2025/02/02 20:00,98811.5,98811.5,99241.29068680386,98095.18218866024,89182.72,99195.04656598072,是,2025/02/02 20:00,99241.29068680386,止损,0,-0.2999999999999994,是
1342,2025/02/03 08:00,做空,94001.6,96029.6,96029.6,1540.3448498951104,94489.2551501049,是,,2025/02/03 12:00,94001.6,94001.6,94463.70345496853,93231.42757505245,84506.04800000001,93719.08272515734,是,2025/02/03 12:00,94463.70345496853,止损,0,-0.2999999999999968,是
1343,2025/02/04 00:00,做多,101831.9,99501.4,99319.0,1988.9947092698787,101307.99470926989,是,,2025/02/04 04:00,101831.9,101831.9,101235.20158721902,102826.39735463493,121169.18,102302.49206390482,是,2025/02/04 04:00,101235.20158721902,止损,0,-0.30000000000000326,是
1344,2025/02/05 04:00,做空,97709.9,97792.8,97792.8,2026.5944375090348,95766.20556249097,否,KAMA,,,,,,,,,2025/02/05 08:00,,挂单取消,0,,
1345,2025/02/07 00:00,做空,95946.1,96106.1,96106.1,1826.7954761187132,94279.30452388129,否,KAMA,,,,,,,,,2025/02/07 08:00,,挂单取消,0,,
1346,2025/02/09 08:00,做多,97278.4,96850.0,96850.0,1484.032328114932,98334.03232811493,否,KAMA,,,,,,,,,2025/02/09 12:00,,挂单取消,0,,
1347,2025/02/10 12:00,做多,97386.3,97301.7,97301.7,1396.5684104546192,98698.26841045462,否,KAMA,,,,,,,,,2025/02/10 20:00,,挂单取消,0,,
1348,2025/02/12 00:00,做空,94988.0,96529.3,96828.4,1215.3102950282776,95613.08970497172,是,,2025/02/12 04:00,94988.0,94988.0,95352.59308850848,94380.34485248585,85208.992,95005.43455745757,是,2025/02/12 04:00,95352.59308850848,止损,0,-0.29999999999999877,是
1349,2025/02/13 00:00,做多,97156.6,97002.0,97002.0,1292.043049473051,98294.04304947305,否,KAMA,,,,,,,,,2025/02/13 04:00,,挂单取消,0,,
1350,2025/02/15 00:00,做多,97898.3,97561.1,97561.1,1213.3406693840448,98774.44066938406,否,KAMA,,,,,,,,,2025/02/15 04:00,,挂单取消,0,,
1351,2025/02/16 12:00,做空,97207.4,97255.2,97255.2,1032.5658265214765,96222.63417347852,否,KAMA,,,,,,,,,2025/02/16 16:00,,挂单取消,0,,
1352,2025/02/16 20:00,做空,96849.9,97011.0,97274.5,972.9261584356327,96301.57384156437,是,,2025/02/17 04:00,96301.57384156437,96301.57384156437,96593.45168909506,95815.11076234655,85601.56,95815.11076234655,是,2025/02/17 04:00,97021.4,止损,0,-0.739856927675817,是
1353,2025/02/17 20:00,做空,95605.5,95739.6,95739.6,899.4658127398413,94840.13418726016,否,KAMA,,,,,,,,,2025/02/18 04:00,,挂单取消,0,,
1354,2025/02/19 00:00,做空,94062.1,95000.0,95150.6,953.9922540383667,94196.60774596164,是,,2025/02/19 04:00,94062.2,94062.2,94348.3976762115,93585.20387298081,83732.528,93719.61161894245,是,2025/02/19 04:00,94348.3976762115,止损,0,-0.2999999999999981,是
1355,2025/02/20 08:00,做多,97017.4,96878.7,96878.7,1037.3940177401123,97916.0940177401,是,,2025/02/20 20:00,97916.0940177401,97916.0940177401,97604.87581241807,98434.79102661017,118192.014,98434.79102661017,是,2025/02/20 20:00,97164.6,止损,0,-0.7244055825357232,是
1356,2025/02/21 00:00,做多,98370.0,98000.0,98000.0,1002.6303249119317,99002.63032491194,是,,2025/02/21 20:00,99002.63032491194,99002.63032491194,98701.84122743836,99503.9454873679,119560.0,99503.94548736789,是,2025/02/21 20:00,98579.7,止损,0,-0.4218207991555505,是
1357,2025/02/22 00:00,做空,95247.5,96838.1,96838.1,1023.0785207327824,95815.02147926722,是,,2025/02/22 04:00,95247.4,95247.4,95554.32355621982,94735.8607396336,85217.528,95303.48221890083,是,2025/02/22 04:00,95554.32355621982,止损,0,-0.29999999999999544,是
1358,2025/02/23 16:00,做空,96064.3,96102.2,96107.0,907.5752310527087,95199.4247689473,是,,2025/02/24 00:00,95199.4247689473,95199.4247689473,95471.69733826311,94745.63715342095,84574.16,94745.63715342093,是,2025/02/24 00:00,95471.69733826311,止损,0,-0.3000000000000011,是
1359,2025/02/24 20:00,做空,94295.9,95018.0,95180.2,881.752895195165,94298.44710480483,是,,2025/02/25 00:00,94295.9,94295.9,94560.42586855854,93855.02355240242,83758.576,93857.57065720725,是,2025/02/25 00:00,94560.42586855854,止损,0,-0.2999999999999928,是
1360,2025/02/25 04:00,做空,91514.5,93612.9,93612.9,981.3692379136371,92631.53076208636,是,,2025/02/25 08:00,91514.5,91514.5,91808.9107713741,91023.81538104318,82379.352,92140.84614312954,是,2025/02/25 08:00,91808.9107713741,止损,0,-0.3000000000000049,是
1361,2025/02/25 12:00,做空,89262.9,90850.0,90850.0,1122.6129872170577,89727.38701278294,是,,2025/02/25 16:00,89262.8,89262.8,89599.58389616512,88701.49350639147,79948.0,89166.08051917441,是,2025/02/25 16:00,89599.58389616512,止损,0,-0.29999999999999716,是
1362,2025/02/27 00:00,做空,83832.0,85377.2,86125.9,1546.0764524156439,84579.82354758435,是,,2025/02/27 04:00,83832.0,83832.0,84295.82293572469,83058.96177379218,75790.792,83806.78532137653,是,2025/02/27 04:00,84295.82293572469,止损,0,-0.29999999999999744,是
1363,2025/02/28 08:00,做空,80429.2,82667.0,84000.0,1798.0474750881058,82201.95252491189,是,,2025/02/28 12:00,80429.2,80429.2,80968.61424252643,79530.17626245595,73920.0,81302.92878736784,是,2025/02/28 20:00,80968.61424252643,止损,2,-0.5749172362660773,是
1364,2025/03/01 08:00,做多,85279.3,85084.5,84858.6,2075.6833085116473,86934.28330851166,否,KAMA,,,,,,,,,2025/03/01 16:00,,挂单取消,0,,
1365,2025/03/02 20:00,做多,87390.1,86515.0,86515.0,1698.4354019205182,88213.43540192052,是,,2025/03/03 00:00,88213.43540192052,88213.43540192052,87703.90478134436,89062.65310288078,105548.3,89062.65310288078,是,2025/03/03 00:00,87390.1,止损,0,-0.4847610930563046,是
1366,2025/03/04 00:00,做空,85552.0,87236.0,87236.0,2169.830000142857,85066.16999985714,是,,2025/03/04 04:00,85066.16999985714,85066.16999985714,85717.1189999,83981.25499978571,76767.68000000001,83981.25499978571,是,2025/03/04 04:00,85717.1189999,止损,0,-0.3000000000000028,是
1367,2025/03/04 08:00,做空,83929.0,85029.0,85029.0,2316.337575128928,82712.66242487107,是,,2025/03/04 20:00,82712.66242487107,82712.66242487107,83407.56369740976,81554.4936373066,74825.52,81554.4936373066,是,2025/03/04 20:00,83890.1,止损,0,-0.5083186439538706,是
1368,2025/03/05 16:00,做多,89777.6,88931.0,88931.0,2458.9381700878785,91389.93817008787,否,KAMA,,,,,,,,,2025/03/06 00:00,,挂单取消,0,,
1369,2025/03/06 08:00,做多,91563.2,91000.0,91000.0,2476.1501704001403,93476.15017040014,否,KAMA,,,,,,,,,2025/03/06 20:00,,挂单取消,0,,
1370,2025/03/07 08:00,做空,86958.5,87790.5,89955.0,2383.8560226214795,87571.14397737852,是,,2025/03/07 12:00,86958.4,86958.4,87673.55680678644,85766.47198868926,79160.4,86379.21596606779,是,2025/03/07 12:00,87673.55680678644,止损,0,-0.29999999999999954,是
1371,2025/03/09 16:00,做空,84990.1,85605.5,85605.5,1970.3819229152436,83635.11807708476,是,,2025/03/09 20:00,83635.11807708476,83635.11807708476,84226.23265395933,82649.92711562713,75332.84,82649.92711562713,是,2025/03/09 20:00,84990.0,止损,0,-0.6876240119533028,是
1372,2025/03/10 00:00,做空,82604.9,82619.3,85605.5,1969.5559354310074,83635.94406456899,是,,2025/03/10 04:00,82605.0,82605.0,83195.86678062931,81620.2220322845,75332.84,82651.16609685349,是,2025/03/10 04:00,83195.86678062931,止损,0,-0.3000000000000033,是
1373,2025/03/11 00:00,做空,79037.1,79142.8,79933.4,2173.896335816107,77759.50366418388,是,,2025/03/11 08:00,77759.50366418388,77759.50366418388,78411.67256492871,76672.55549627583,70341.39199999999,76672.55549627583,是,2025/03/11 08:00,78567.8,止损,0,-0.3718191721008064,是
1374,2025/03/12 00:00,做多,83060.1,82240.0,80217.6,2207.3853468693837,82424.98534686939,是,,2025/03/12 04:00,83060.1,83060.1,82397.8843959392,84163.7926734347,97865.47200000001,83528.67802030408,否,2025/03/12 04:00,82896.0,弱突破平仓,0,-0.07434134698444929,是
1375,2025/03/14 00:00,做空,80177.9,80914.4,81575.6,1977.15722123438,79598.44277876563,否,KAMA,,,,,,,,,2025/03/14 08:00,,挂单取消,0,,
1376,2025/03/14 20:00,做多,84692.2,84030.0,84030.0,1799.731954606634,85829.73195460663,否,KAMA,,,,,,,,,2025/03/16 16:00,,挂单取消,0,,
1377,2025/03/18 20:00,做空,81567.8,82207.7,82384.0,1311.5039249351037,81072.49607506489,否,KAMA,,,,,,,,,2025/03/19 08:00,,挂单取消,0,,
1378,2025/03/19 16:00,做多,83848.4,83422.8,83422.8,1241.348680258713,84664.14868025872,是,,2025/03/19 20:00,84664.14868025872,84664.14868025872,84291.7440761811,85284.82302038807,101775.816,85284.82302038807,是,2025/03/19 20:00,83848.5,止损,0,-0.6570665383788261,是
1379,2025/03/20 00:00,做多,85382.5,84855.0,84855.0,1235.431183933488,86090.43118393348,是,,2025/03/20 04:00,86090.43118393348,86090.43118393348,85719.80182875344,86708.14677590023,103523.09999999999,86708.14677590023,是,2025/03/20 04:00,85382.6,止损,0,-0.5729426237079555,是
1380,2025/03/21 20:00,做空,83525.9,83613.6,83613.6,1247.798502360364,82365.80149763964,否,KAMA,,,,,,,,,2025/03/22 00:00,,挂单取消,0,,
1381,2025/03/23 16:00,做多,84651.5,84509.0,84509.0,931.7070648153351,85440.70706481533,是,,2025/03/24 04:00,85440.70706481533,85440.70706481533,85161.19494537073,85906.560597223,103100.98,85906.560597223,是,2025/03/24 04:00,84966.7,止损,0,-0.508751175895916,是
1382,2025/03/24 08:00,做多,86502.6,86110.9,86110.9,916.7975149612449,87027.69751496124,是,,2025/03/24 12:00,87027.69751496124,87027.69751496124,86752.65826047286,87486.09627244186,105055.298,87486.09627244186,是,2025/03/24 12:00,86502.6,止损,0,-0.5727518960208264,是
1383,2025/03/24 16:00,做多,87643.5,87277.5,87277.5,920.3857572525231,88197.88575725253,是,,2025/03/24 20:00,88197.88575725253,88197.88575725253,87921.77003007678,88658.07863587879,106478.55,88658.07863587879,是,2025/03/24 20:00,87643.6,止损,0,-0.602232002054381,是
1384,2025/03/26 20:00,做空,86696.9,86839.2,86839.2,993.4895884021736,85845.71041159783,是,,2025/03/27 00:00,85845.71041159783,85845.71041159783,86143.75728811848,85348.96561739674,76418.496,85348.96561739674,是,2025/03/27 00:00,86696.8,止损,0,-0.8566668421467595,是
1385,2025/03/28 12:00,做空,85175.1,85724.5,85724.5,985.6919802795559,84738.80801972044,是,,2025/03/28 20:00,84738.80801972044,84738.80801972044,85034.51561380431,84245.96202958067,75437.56,84245.96202958067,是,2025/03/28 20:00,85214.0,止损,0,-0.4820897296382477,是
1386,2025/03/29 00:00,做空,83760.7,83915.6,83915.6,1034.0318740921837,82881.56812590783,是,,2025/03/29 16:00,82881.56812590783,82881.56812590783,83191.77768813548,82364.55218886174,73845.728,82364.55218886174,是,2025/03/29 16:00,83696.1,止损,0,-0.7877241451645658,是
1387,2025/03/31 08:00,做空,81491.5,81501.4,82450.9,950.737542590366,81500.16245740963,是,,2025/03/31 12:00,81491.6,81491.6,81776.82126277711,81016.23122870483,72556.792,81024.79368611444,是,2025/03/31 12:00,81776.82126277711,止损,0,-0.2999999999999978,是
1388,2025/03/31 20:00,做多,83373.4,83229.6,83229.6,961.8943505784147,84191.49435057842,否,KAMA,,,,,,,,,2025/04/01 00:00,,挂单取消,0,,
1389,2025/04/01 20:00,做多,85245.4,84474.8,83895.8,1003.3723564778807,84899.17235647788,是,,2025/04/02 00:00,85245.5,85245.5,84944.48829305664,85747.18617823895,102352.876,85400.85853471683,是,2025/04/02 00:00,84944.48829305664,止损,0,-0.2999999999999976,是
1390,2025/04/02 20:00,做多,86709.5,85595.5,85595.5,1056.1228561804364,86651.62285618043,是,,2025/04/03 00:00,86709.5,86709.5,86392.66314314587,87237.56142809022,104426.51,87179.68428427065,是,2025/04/03 00:00,86392.66314314587,止损,0,-0.3000000000000026,是
1391,2025/04/03 04:00,做空,82485.1,83846.0,83846.0,1144.8361277028437,82701.16387229715,是,,2025/04/03 08:00,82485.1,82485.1,82828.55083831085,81912.68193614858,73784.48,82128.74580844573,是,2025/04/03 08:00,82828.55083831085,止损,0,-0.2999999999999953,是
1392,2025/04/03 20:00,做空,82001.8,82137.3,82137.3,1351.027418739764,80786.27258126024,否,3K跌破基准,,,,,,,,,2025/04/04 12:00,,挂单取消,0,,
1393,2025/04/07 00:00,做空,79572.6,82155.4,82561.8,1151.6342810573428,81410.16571894266,是,,2025/04/07 04:00,79572.6,79572.6,79918.09028431721,78996.78285947134,72654.384,80834.34857841399,是,2025/04/07 20:00,78577.46105185247,止损,4,0.0757861221488968,否
1394,2025/04/09 00:00,做空,76830.0,77262.6,77262.6,1764.2242704426808,75498.37572955733,是,,2025/04/09 08:00,75498.37572955733,75498.37572955733,76027.64301069014,74616.263594336,67991.088,74616.26359433598,是,2025/04/09 08:00,76298.0,止损,0,-0.4532441163174946,是
1395,2025/04/10 00:00,做多,82291.4,78500.0,78500.0,1869.4507261180966,80369.4507261181,是,,2025/04/10 04:00,82291.4,82291.4,81730.56478216457,83226.12536305904,95770.0,81304.17608917714,否,2025/04/10 04:00,82588.0,弱突破平仓,0,0.1586562276588557,是
1396,2025/04/12 00:00,做多,83809.5,83297.9,83297.9,1891.492669790148,85189.39266979015,是,,2025/04/12 20:00,85189.39266979015,85189.39266979015,84621.9448688531,86135.13900468522,101623.438,86135.13900468522,是,2025/04/12 20:00,83484.0,止损,0,-0.9016120955834066,是
1397,2025/04/16 04:00,做空,83608.7,83888.0,84303.0,1401.5300207879502,82901.46997921205,否,KAMA,,,,,,,,,2025/04/16 16:00,,挂单取消,0,,
1398,2025/04/19 12:00,做多,85174.5,84947.8,84803.1,965.3231745179152,85768.42317451793,否,KAMA,,,,,,,,,2025/04/20 16:00,,挂单取消,0,,
1399,2025/04/21 08:00,做多,87166.6,85283.6,85283.6,777.8075389856951,86061.4075389857,是,,2025/04/21 12:00,87166.6,87166.6,86933.2577383043,87555.50376949285,104045.992,86450.31130847854,否,2025/04/21 12:00,87400.6,弱突破平仓,0,0.3008456311765108,是
1400,2025/04/21 20:00,做多,87997.4,87777.0,87777.0,872.0457137378605,88649.04571373785,是,,2025/04/22 08:00,88649.04571373785,88649.04571373785,88387.4319996165,89085.06857060679,107087.94,89085.06857060679,是,2025/04/22 08:00,87466.0,止损,0,-1.3566326800311312,是
1401,2025/04/22 20:00,做多,90881.2,88850.0,88418.2,945.761197076116,89363.96119707612,是,,2025/04/23 00:00,90881.1,90881.1,90597.37164087717,91353.98059853807,107870.204,89836.84179561416,是,2025/04/23 00:00,90597.37164087717,止损,0,-0.2999999999999985,是
1402,2025/04/23 04:00,做多,93404.9,91686.6,88850.0,1049.449230361195,89899.44923036119,是,,2025/04/23 08:00,93404.9,93404.9,93090.06523089163,93929.6246151806,108397.0,90424.1738455418,是,2025/04/23 08:00,93090.06523089163,止损,0,-0.3000000000000031,是
1403,2025/04/25 04:00,做多,93931.6,93869.9,93869.9,1180.0672101440582,95049.96721014405,否,KAMA,,,,,,,,,2025/04/25 08:00,,挂单取消,0,,
1404,2025/04/25 16:00,做多,94602.3,94409.5,94409.5,1177.554824297262,95587.05482429726,是,,2025/04/25 20:00,95587.05482429726,95587.05482429726,95233.78837700808,96175.83223644589,115179.59,96175.83223644589,是,2025/04/25 20:00,94602.2,止损,0,-0.836355814588081,是
1405,2025/04/28 12:00,做多,94641.6,94517.9,94517.9,977.6374297920956,95495.5374297921,是,,2025/04/28 20:00,95495.5374297921,95495.5374297921,95202.24620085447,95984.35614468814,115311.83799999999,95984.35614468814,是,2025/04/28 20:00,95202.24620085447,止损,0,-0.29999999999999666,是
1406,2025/05/01 16:00,做多,96129.9,95186.5,95186.5,1014.049642811359,96200.54964281135,是,,2025/05/01 20:00,96200.54964281135,96200.54964281135,95896.33474996795,96707.57446421703,116127.53,96707.57446421703,是,2025/05/01 20:00,95896.33474996795,止损,0,-0.2999999999999958,是
1407,2025/05/03 16:00,做空,95895.6,96064.1,96300.0,963.2870520741602,95336.71294792584,否,KAMA,,,,,,,,,2025/05/03 20:00,,挂单取消,0,,
1408,2025/05/04 04:00,做空,95803.3,95804.8,95804.8,909.1458612720834,94895.65413872791,否,KAMA,,,,,,,,,2025/05/04 08:00,,挂单取消,0,,
1409,2025/05/04 16:00,做空,95376.0,95508.7,95804.8,870.8421703081527,94933.95782969185,是,,2025/05/05 04:00,94933.95782969185,94933.95782969185,95195.2104807843,94498.53674453778,84308.224,94498.53674453778,是,2025/05/05 04:00,95534.0,止损,0,-0.6890366483926972,是
1410,2025/05/05 08:00,做空,94001.1,94116.4,94116.4,856.7765823545551,93259.62341764545,否,KAMA,,,,,,,,,2025/05/06 00:00,,挂单取消,0,,
1411,2025/05/07 04:00,做多,96798.9,95165.1,95165.1,906.4543661683432,96071.55436616835,是,,2025/05/07 08:00,96798.9,96798.9,96526.9636901495,97252.12718308417,116101.422,96524.78154925253,是,2025/05/07 08:00,96526.9636901495,止损,0,-0.29999999999999477,是
1412,2025/05/08 08:00,做多,99097.9,97700.0,97700.0,984.9823018863592,98684.98230188635,是,,2025/05/08 12:00,99098.0,99098.0,98802.5053094341,99590.49115094318,119194.0,99177.47345282954,是,2025/05/08 12:00,98802.5053094341,止损,0,-0.2999999999999938,是
1413,2025/05/08 20:00,做多,100730.8,99863.3,97446.8,1019.252751079817,98466.05275107981,是,,2025/05/09 00:00,100730.9,100730.9,100425.12417467605,101240.5263755399,118885.096,98975.67912661973,是,2025/05/12 20:00,103044.77997797282,止损,23,2.0903156294535266,否
1414,2025/05/13 00:00,做空,101812.8,102345.0,103502.4,1277.6290121459,102224.77098785409,是,,2025/05/13 04:00,101812.9,101812.9,102196.18870364377,101174.08549392705,91082.112,101585.95648178115,是,2025/05/13 04:00,102196.18870364377,止损,0,-0.30000000000000393,是
1415,2025/05/14 00:00,做多,104744.7,103930.1,103080.9,1321.57927682443,104402.47927682442,是,,2025/05/14 04:00,104744.7,104744.7,104348.22621695267,105405.48963841221,125758.69799999999,105063.26891523664,是,2025/05/14 04:00,104348.22621695267,止损,0,-0.30000000000000177,是
1416,2025/05/15 12:00,做空,101733.9,102536.0,102536.0,1215.2072972165984,101320.79270278341,是,,2025/05/15 20:00,101320.79270278341,101320.79270278341,101685.35489194839,100713.1890541751,90231.68000000001,100713.1890541751,是,2025/05/15 20:00,102335.3,止损,0,-0.8348429930764059,是
1417,2025/05/18 12:00,做多,103893.0,103658.0,103658.0,983.3117984339559,104641.31179843396,是,,2025/05/18 20:00,104641.31179843396,104641.31179843396,104346.31825890378,105132.96769765094,126462.76,105132.96769765094,是,2025/05/18 20:00,103769.0,止损,0,-0.8871161719235195,是
1418,2025/05/19 04:00,做多,106407.6,105999.7,105999.7,1050.4221842731984,107050.12218427319,是,,2025/05/19 08:00,107050.12218427319,107050.12218427319,106734.99552899123,107575.33327640979,129319.63399999999,107575.3332764098,是,2025/05/19 08:00,106407.5,止损,0,-0.6117751451696818,是
1419,2025/05/19 12:00,做空,103167.0,103217.2,103244.3,1290.699521306562,101953.60047869344,否,KAMA,,,,,,,,,2025/05/19 20:00,,挂单取消,0,,
1420,2025/05/21 00:00,做多,106972.2,106800.0,106800.0,1284.6152081885425,108084.61520818854,否,3K跌破基准,,,,,,,,,2025/05/21 16:00,,挂单取消,0,,
1421,2025/05/21 20:00,做多,108936.6,107950.0,107950.0,1300.6101009001381,109250.61010090014,是,,2025/05/22 00:00,109250.61010090014,109250.61010090014,108860.4270706301,109900.91515135021,131699.0,109900.9151513502,是,2025/05/22 00:00,108860.4270706301,止损,0,-0.29999999999999893,是
1422,2025/05/22 08:00,做多,111755.9,110830.0,110830.0,1591.9163602592555,112421.91636025926,否,KAMA,,,,,,,,,2025/05/23 12:00,,挂单取消,0,,
1423,2025/05/23 16:00,做空,109033.2,110238.5,110238.5,1455.6931602654417,108782.80683973456,是,,2025/05/23 20:00,108782.80683973456,108782.80683973456,109219.5147878142,108054.96025960184,97009.88,108054.96025960184,是,2025/05/23 20:00,109219.5147878142,止损,0,-0.300000000000004,是
1424,2025/05/26 08:00,做多,109587.0,109285.1,108250.1,1444.7817835357764,109694.88178353578,是,,2025/05/26 12:00,109694.88178353578,109694.88178353578,109261.44724847504,110417.27267530367,132065.122,110417.27267530367,否,2025/05/26 12:00,110049.9,弱突破平仓,0,0.24572445507680105,是
1425,2025/05/28 20:00,做空,107065.5,108178.1,108178.1,1259.9583132482576,106918.14168675175,是,,2025/05/29 00:00,106918.14168675175,106918.14168675175,107296.12918072623,106288.16253012762,95196.728,106288.16253012762,是,2025/05/29 00:00,107296.12918072623,止损,0,-0.29999999999999966,是
1426,2025/05/30 00:00,做空,105699.2,106400.0,106723.9,1316.8315418068175,105407.06845819317,是,,2025/05/30 04:00,105407.06845819317,105407.06845819317,105802.11792073521,104748.65268728977,93917.03199999999,104748.65268728977,是,2025/05/30 04:00,105802.11792073521,止损,0,-0.29999999999999577,是
1427,2025/06/02 00:00,做多,105075.2,104859.3,104859.3,1117.6798235182027,105976.97982351821,否,KAMA,,,,,,,,,2025/06/02 04:00,,挂单取消,0,,
1428,2025/06/03 20:00,做多,106556.1,106470.8,106470.8,1073.0958755575962,107543.8958755576,否,KAMA,,,,,,,,,2025/06/04 04:00,,挂单取消,0,,
1429,2025/06/06 00:00,做空,101872.9,103825.0,103825.0,1022.9654246331481,102802.03457536685,是,,2025/06/06 04:00,101873.0,101873.0,102179.88962738994,101361.51728768343,91366.0,102290.55186305028,否,2025/06/06 04:00,101458.6,弱突破平仓,0,0.40509678042012487,是
1430,2025/06/07 20:00,做多,105507.9,105293.0,105283.0,1100.7837708605646,106383.78377086057,是,,2025/06/09 04:00,106383.78377086057,106383.78377086057,106053.54863960239,106934.17565629084,128445.26,106934.17565629084,是,2025/06/09 04:00,106053.54863960239,止损,0,-0.30000000000000426,是
1431,2025/06/09 16:00,做多,107707.9,106482.6,106482.6,876.667263707709,107359.26726370772,是,,2025/06/09 20:00,107707.8,107707.8,107444.7998208877,108146.13363185385,129908.772,107797.60089556157,是,2025/06/09 20:00,107444.7998208877,止损,0,-0.29999999999999327,是
1432,2025/06/10 00:00,做多,108515.1,107985.0,106482.6,961.8432054962076,107444.44320549621,是,,2025/06/10 04:00,108515.1,108515.1,108226.54703835114,108996.02160274811,129908.772,107925.36480824431,是,2025/06/12 00:00,108825.31672275739,止损,11,-0.4057486212463285,否
1433,2025/06/12 08:00,做空,107820.5,108001.2,108001.2,1047.1637955944002,106954.0362044056,是,,2025/06/12 16:00,106954.0362044056,106954.0362044056,107268.18534308391,106430.4543066084,95041.056,106430.4543066084,是,2025/06/12 16:00,107577.0,止损,0,-0.5949057809440339,是
1434,2025/06/13 04:00,做空,105609.5,106539.1,106539.1,1075.264066002343,105463.83593399766,是,,2025/06/13 08:00,105463.83593399766,105463.83593399766,105786.41515379836,104926.2039009965,93754.40800000001,104926.2039009965,是,2025/06/14 00:00,105620.12276824101,止损,4,-0.878862813669351,否
1435,2025/06/16 12:00,做多,107023.8,106099.4,106099.4,1015.2375099276519,107114.63750992765,是,,2025/06/16 16:00,107114.63750992765,107114.63750992765,106810.06625694936,107622.25626489148,129441.268,107622.25626489148,是,2025/06/16 16:00,106810.06625694936,止损,0,-0.29999999999999494,是
1436,2025/06/16 20:00,做多,107374.9,107250.0,105810.6,1017.3001027097052,106827.90010270971,是,,2025/06/17 00:00,107375.0,107375.0,107069.80996918709,107883.65005135485,129088.932,107336.55015406456,是,2025/06/17 04:00,107069.80996918709,止损,1,-0.3,是
1437,2025/06/17 16:00,做空,105592.9,106068.0,106446.6,1153.1762450685617,105293.42375493144,是,,2025/06/17 20:00,105293.42375493144,105293.42375493144,105639.37662845201,104716.83563239717,93673.008,104716.83563239717,是,2025/06/17 20:00,105639.37662845201,止损,0,-0.29999999999999927,是
1438,2025/06/20 12:00,做多,105763.5,105184.0,105184.0,1057.1052662583513,106241.10526625835,是,,2025/06/20 16:00,106241.10526625835,106241.10526625835,105923.97368638085,106769.65789938753,128324.48,106769.65789938753,是,2025/06/20 16:00,105763.6,止损,0,-0.45171023312416986,是
1439,2025/06/21 00:00,做空,103263.9,103805.9,103870.3,1129.5876901582537,102740.71230984175,是,,2025/06/22 00:00,102740.71230984175,102740.71230984175,103079.58861688923,102175.91846476262,91405.864,102175.91846476262,是,2025/06/22 00:00,103516.7,止损,0,-0.6869654272255142,是
1440,2025/06/22 04:00,做空,102079.8,102128.2,102903.6,1061.072951790978,101842.52704820903,是,,2025/06/22 08:00,101842.52704820903,101842.52704820903,102160.84893374633,101311.99057231355,90555.168,101311.99057231355,是,2025/06/22 08:00,102160.84893374633,止损,0,-0.30000000000000426,是
1441,2025/06/22 20:00,做空,98849.9,100789.9,100789.9,1094.034267814701,99695.8657321853,是,,2025/06/23 00:00,98849.7,98849.7,99177.91028034441,98302.68286609264,88695.112,99148.84859827794,是,2025/06/23 00:00,99177.91028034441,止损,0,-0.30000000000000343,是
1442,2025/06/24 00:00,做多,103114.2,102596.5,102596.5,1339.6608303186856,103936.16083031868,是,,2025/06/24 04:00,103936.16083031868,103936.16083031868,103534.26258122307,104605.99124547803,125167.73,104605.99124547803,是,2025/06/24 04:00,103114.2,止损,0,-0.6135589036541069,是
1443,2025/06/25 16:00,做多,107136.3,106750.9,106750.9,1332.4079893160117,108083.307989316,是,,2025/06/25 20:00,108083.307989316,108083.307989316,107683.5855925212,108749.51198397401,130236.09799999998,108749.51198397401,是,2025/06/25 20:00,107136.3,止损,0,-0.7107492576670486,是
1444,2025/06/29 16:00,做多,108448.3,107538.0,107538.0,857.5099944900522,108395.50999449006,是,,2025/06/29 20:00,108448.3,108448.3,108191.04700165299,108877.05499724502,131196.36,108824.26499173508,是,2025/06/29 20:00,108191.04700165299,止损,0,-0.30000000000000016,是
