序号,方向,基准线K时间,确认K时间,基准线,ATR,触发线,6K极值,状态,波段涨跌幅%_基准线,波段涨跌幅%_极值基准,峰值价,峰值K时间,未成交错过%,年份,成交时间,入场价,初始止损,保护线,止盈目标,出场时间,出场价,出场原因,平仓细节,保护性平仓第几K,持仓K数,R值,1m消歧
1,做多,2026-08-18 20:00,2026-08-19 04:00,65057.9,425.81,65483.71,65057.9,成交,8.288,8.288,70450.0,2026-08-19 20:00,,2026,2026-08-19 20:00,65483.71,65057.9,65696.61,79370.64,2026-08-21 16:00,79370.64,固定止盈,,,11,32.613,是
2,做多,2026-08-18 00:00,2026-08-18 08:00,64600.8,392.09,64992.89,64600.8,成交,0.708,0.708,65057.9,2026-08-18 20:00,,2026,2026-08-18 20:00,64992.89,64600.8,65188.93,78812.98,2026-08-18 20:00,64823.9,保护性平仓,第0K(成交当根),0,0,-0.431,是
3,做空,2026-08-11 00:00,2026-08-11 08:00,63788.0,453.67,63334.33,65373.6,成交,0.904,3.307,63211.6,2026-08-12 00:00,,2026,2026-08-12 00:00,63334.33,63788.0,63107.49,56133.44,2026-08-12 00:00,63508.5,保护性平仓,第0K(成交当根),0,0,-0.3839,否
4,做空,2026-08-09 08:00,2026-08-09 16:00,64700.0,439.1,64260.9,65163.0,成交,0.816,1.521,64171.8,2026-08-10 20:00,,2026,2026-08-10 20:00,64260.9,64700.0,64041.35,56936.0,2026-08-10 20:00,64268.8,保护性平仓,第0K(成交当根),0,0,-0.018,是
5,做空,2026-07-24 00:00,2026-07-24 08:00,64636.0,600.72,64035.28,66284.1,成交,1.501,3.95,63666.0,2026-07-24 20:00,,2026,2026-07-24 20:00,64035.28,64636.0,63734.92,56879.68,2026-07-24 20:00,64065.1,保护性平仓,第0K(成交当根),0,0,-0.0496,是
6,做空,2026-07-22 20:00,2026-07-23 04:00,65505.0,625.63,64879.37,66711.0,成交,1.235,3.02,64696.2,2026-07-23 20:00,,2026,2026-07-23 20:00,64879.37,65505.0,64566.56,57644.4,2026-07-23 20:00,64940.4,保护性平仓,第0K(成交当根),0,0,-0.0975,是
7,做多,2026-07-21 00:00,2026-07-21 08:00,65788.0,672.53,66460.53,65788.0,成交,1.727,1.727,66924.1,2026-07-21 20:00,,2026,2026-07-21 20:00,66460.53,65788.0,66796.8,80261.36,2026-07-21 20:00,66648.5,保护性平仓,第0K(成交当根),0,0,0.2795,否
8,做多,2026-07-20 08:00,2026-07-20 16:00,65084.6,557.36,65641.96,65084.6,成交,0.927,0.927,65688.0,2026-07-20 20:00,,2026,2026-07-20 20:00,65641.96,65084.6,65920.65,79403.21,2026-07-20 20:00,65570.1,保护性平仓,第0K(成交当根),0,0,-0.1289,是
9,做空,2026-07-12 12:00,2026-07-12 20:00,63602.8,678.04,62924.76,64497.4,成交,1.412,2.779,62705.0,2026-07-13 08:00,,2026,2026-07-13 08:00,62924.76,63602.8,62585.73,55970.46,2026-07-13 08:00,62780.2,保护性平仓,第0K(成交当根),0,0,0.2132,是
10,做多,2026-07-09 12:00,2026-07-09 20:00,63286.5,857.13,64143.63,63286.5,成交,1.42,1.42,64185.0,2026-07-10 12:00,,2026,2026-07-10 12:00,64143.63,63286.5,64572.2,77209.53,2026-07-10 12:00,63956.1,保护性平仓,第0K(成交当根),0,0,-0.2188,否
11,做空,2026-07-07 20:00,2026-07-08 04:00,62638.0,837.24,61800.76,64691.9,成交,1.484,4.612,61708.2,2026-07-08 16:00,,2026,2026-07-08 16:00,61800.76,62638.0,61382.14,55121.44,2026-07-08 16:00,62270.0,保护性平仓,第0K(成交当根),0,0,-0.5605,是
12,做空,2026-07-05 16:00,2026-07-06 00:00,62410.1,737.18,61672.92,63450.0,成交,1.784,3.393,61297.0,2026-07-06 20:00,,2026,2026-07-06 20:00,61672.92,62410.1,61304.33,54920.89,2026-07-06 20:00,62410.1,ATR止损,成交当根(1m消歧),,0,-1.0,是
13,做空,2026-06-23 16:00,2026-06-24 00:00,61870.0,799.14,61070.86,64835.6,成交,2.638,7.091,60238.0,2026-06-24 20:00,,2026,2026-06-24 20:00,61070.86,61870.0,60671.3,54445.6,2026-06-25 04:00,61051.2,保护性平仓,第2K,2,2,0.0246,是
14,做多,2026-06-22 08:00,2026-06-22 16:00,64788.0,761.16,65549.16,64788.0,成交,1.249,1.249,65597.2,2026-06-22 20:00,,2026,2026-06-22 20:00,65549.16,64788.0,65929.74,79041.36,2026-06-22 20:00,64788.0,ATR止损,成交当根(1m消歧),,0,-1.0,是
15,做空,2026-06-16 20:00,2026-06-17 04:00,65328.8,841.67,64487.13,66956.7,成交,2.011,4.393,64015.0,2026-06-18 00:00,,2026,2026-06-18 00:00,64487.13,65328.8,64066.3,57489.34,2026-06-18 00:00,64271.3,保护性平仓,第0K(成交当根),0,0,0.2564,是
16,做多,2026-06-14 04:00,2026-06-14 12:00,64738.0,857.62,65595.62,64738.0,成交,1.602,1.602,65775.0,2026-06-15 04:00,,2026,2026-06-15 04:00,65595.62,64738.0,66024.42,78980.36,2026-06-15 04:00,65702.1,保护性平仓,第0K(成交当根),0,0,0.1242,是
17,做多,2026-06-07 16:00,2026-06-08 00:00,62942.4,1287.79,64230.19,62942.4,成交,2.077,2.077,64250.0,2026-06-08 04:00,,2026,2026-06-08 04:00,64230.19,62942.4,64874.08,76789.73,2026-06-08 04:00,62942.4,ATR止损,成交当根(1m消歧),,0,-1.0,是
18,做空,2026-06-04 08:00,2026-06-04 16:00,61344.8,1207.07,60137.73,67448.0,成交,2.183,11.034,60005.8,2026-06-05 20:00,,2026,2026-06-05 20:00,60137.73,61344.8,59534.19,53983.42,2026-06-05 20:00,60400.8,保护性平仓,第0K(成交当根),0,0,-0.2179,是
19,做空,2026-06-03 08:00,2026-06-03 16:00,65359.1,1037.06,64322.04,70146.2,成交,2.002,8.69,64050.8,2026-06-04 04:00,,2026,2026-06-04 04:00,64322.04,65359.1,63803.52,57516.01,2026-06-04 04:00,64117.7,保护性平仓,第0K(成交当根),0,0,0.197,是
20,做空,2026-05-29 20:00,2026-05-30 04:00,72436.0,853.06,71582.94,74293.1,成交,1.934,4.385,71035.3,2026-06-01 20:00,,2026,2026-06-01 20:00,71582.94,72436.0,71156.42,63743.68,2026-06-02 00:00,71571.0,保护性平仓,第1K,1,1,0.014,是
21,做空,2026-05-16 16:00,2026-05-17 00:00,77601.8,839.95,76761.85,79532.1,成交,1.206,3.604,76666.0,2026-05-18 04:00,,2026,2026-05-18 04:00,76761.85,77601.8,76341.87,68289.58,2026-05-18 04:00,77430.4,保护性平仓,第0K(成交当根),0,0,-0.7959,是
22,做空,2026-05-13 00:00,2026-05-13 08:00,79801.0,778.58,79022.42,81757.3,成交,1.313,3.675,78753.1,2026-05-13 20:00,,2026,2026-05-13 20:00,79022.42,79801.0,78633.13,70224.88,2026-05-13 20:00,78794.7,保护性平仓,第0K(成交当根),0,0,0.2925,是
23,做多,2026-05-10 00:00,2026-05-10 08:00,81043.2,763.27,81806.47,81043.2,成交,1.749,1.749,82460.5,2026-05-11 04:00,,2026,2026-05-11 04:00,81806.47,81043.2,82188.1,98872.7,2026-05-11 04:00,82177.7,保护性平仓,第0K(成交当根),0,0,0.4864,是
24,做多,2026-05-06 04:00,2026-05-06 12:00,81745.4,860.93,82606.33,81745.4,成交,1.325,1.325,82828.7,2026-05-06 16:00,,2026,2026-05-06 16:00,82606.33,81745.4,83036.8,99729.39,2026-05-06 16:00,82485.4,保护性平仓,第0K(成交当根),0,0,-0.1405,是
25,做多,2026-05-03 04:00,2026-05-03 12:00,79145.0,703.12,79848.12,79145.0,成交,1.619,1.619,80426.0,2026-05-04 08:00,,2026,2026-05-04 08:00,79848.12,79145.0,80199.68,96556.9,2026-05-04 12:00,79663.5,保护性平仓,第1K,1,1,-0.2626,是
26,做多,2026-04-30 20:00,2026-05-01 04:00,76630.3,841.03,77471.33,76630.3,成交,1.25,1.25,77588.4,2026-05-01 16:00,,2026,2026-05-01 16:00,77471.33,76630.3,77891.84,93488.97,2026-05-01 16:00,77429.5,保护性平仓,第0K(成交当根),0,0,-0.0497,否
27,做多,2026-04-21 16:00,2026-04-22 00:00,76999.0,960.24,77959.24,76999.0,成交,1.881,1.881,78447.5,2026-04-22 12:00,,2026,2026-04-22 12:00,77959.24,76999.0,78439.36,93938.78,2026-04-22 12:00,77979.8,保护性平仓,第0K(成交当根),0,0,0.0214,否
28,做空,2026-04-19 12:00,2026-04-19 20:00,74824.3,918.48,73905.82,76342.7,成交,1.502,3.461,73700.2,2026-04-20 04:00,,2026,2026-04-20 04:00,73905.82,74824.3,73446.58,65845.38,2026-04-20 04:00,73758.4,保护性平仓,第0K(成交当根),0,0,0.1605,是
29,做多,2026-04-04 20:00,2026-04-05 04:00,67554.5,798.22,68352.72,67554.5,成交,2.3,2.3,69108.0,2026-04-06 04:00,,2026,2026-04-06 04:00,68352.72,67554.5,68751.83,82416.49,2026-04-07 04:00,69017.45,KAMA跟踪,,,6,0.8328,是
30,做空,2026-03-27 00:00,2026-03-27 08:00,68115.8,1117.29,66998.51,71408.1,成交,2.849,7.328,66175.4,2026-03-27 16:00,,2026,2026-03-27 16:00,66998.51,68115.8,66439.86,59941.9,2026-03-27 16:00,66663.2,保护性平仓,第0K(成交当根),0,0,0.3001,是
31,做多,2026-03-08 16:00,2026-03-09 00:00,68171.6,1170.02,69341.62,68171.6,成交,1.874,1.874,69449.1,2026-03-09 20:00,,2026,2026-03-09 20:00,69341.62,68171.6,69926.63,83169.35,2026-03-09 20:00,68832.3,保护性平仓,第0K(成交当根),0,0,-0.4353,是
32,做多,2026-03-03 00:00,2026-03-03 08:00,70100.0,1482.99,71582.99,70100.0,成交,2.55,2.55,71887.9,2026-03-04 16:00,,2026,2026-03-04 16:00,71582.99,70100.0,72324.48,85522.0,2026-03-04 16:00,71082.4,保护性平仓,第0K(成交当根),0,0,-0.3376,是
33,做多,2026-03-01 08:00,2026-03-01 16:00,68189.0,1335.95,69524.95,68189.0,成交,2.052,2.052,69588.0,2026-03-02 20:00,,2026,2026-03-02 20:00,69524.95,68189.0,70192.93,83190.58,2026-03-02 20:00,69089.1,保护性平仓,第0K(成交当根),0,0,-0.3262,是
34,做空,2026-02-27 00:00,2026-02-27 08:00,66462.0,1242.43,65219.57,68850.0,成交,2.079,5.476,65080.0,2026-02-28 00:00,,2026,2026-02-28 00:00,65219.57,66462.0,64598.35,58486.56,2026-02-28 00:00,65365.4,保护性平仓,第0K(成交当根),0,0,-0.1174,否
35,做多,2026-02-25 08:00,2026-02-25 16:00,66283.1,1107.32,67390.42,66283.1,成交,1.908,1.908,67548.0,2026-02-25 20:00,,2026,2026-02-25 20:00,67390.42,66283.1,67944.08,80865.38,2026-02-25 20:00,67362.3,保护性平仓,第0K(成交当根),0,0,-0.0254,是
36,做空,2026-02-10 20:00,2026-02-11 04:00,67883.0,1782.9,66100.1,71085.0,成交,3.189,7.549,65718.5,2026-02-11 20:00,,2026,2026-02-11 20:00,66100.1,67883.0,65208.65,59737.04,2026-02-11 20:00,66489.3,保护性平仓,第0K(成交当根),0,0,-0.2183,是
37,做空,2026-01-30 08:00,2026-01-30 16:00,81000.0,1322.63,79677.37,88461.2,成交,6.79,14.652,75500.0,2026-02-01 00:00,,2026,2026-02-01 00:00,79677.37,81000.0,79016.05,71280.0,2026-02-02 20:00,77985.09,KAMA跟踪,,,11,1.2795,是
38,做空,2026-01-29 08:00,2026-01-29 16:00,87650.1,1059.12,86590.98,90592.7,成交,3.782,6.907,84335.4,2026-01-29 20:00,,2026,2026-01-29 20:00,86590.98,87650.1,86061.43,77132.09,2026-01-31 00:00,83974.14,KAMA跟踪,,,7,2.4708,是
39,做多,2026-01-28 04:00,2026-01-28 12:00,89499.0,988.62,90487.62,89499.0,成交,1.222,1.222,90592.7,2026-01-29 00:00,,2026,2026-01-29 00:00,90487.62,89499.0,90981.93,109188.78,2026-01-29 00:00,89499.0,ATR止损,成交当根(1m消歧),,0,-1.0,是
40,做空,2026-01-19 08:00,2026-01-19 16:00,91800.0,878.3,90921.7,95490.0,成交,1.173,4.992,90723.3,2026-01-20 12:00,,2026,2026-01-20 12:00,90921.7,91800.0,90482.56,80784.0,2026-01-20 12:00,91136.1,保护性平仓,第0K(成交当根),0,0,-0.2441,是
41,做空,2026-01-16 20:00,2026-01-17 04:00,94234.5,1095.57,93138.93,95837.8,成交,2.583,4.213,91800.0,2026-01-19 08:00,,2026,2026-01-19 08:00,93138.93,94234.5,92591.14,82926.36,2026-01-19 08:00,92656.6,保护性平仓,第0K(成交当根),0,0,0.4403,否
42,做多,2026-01-12 08:00,2026-01-12 16:00,92488.0,822.25,93310.25,92488.0,成交,0.995,0.995,93408.0,2026-01-13 20:00,,2026,2026-01-13 20:00,93310.25,92488.0,93721.37,112835.36,2026-01-13 20:00,93407.9,保护性平仓,第0K(成交当根),0,0,0.1188,是
43,做多,2026-01-05 08:00,2026-01-05 16:00,93382.5,802.08,94184.58,93382.5,成交,1.171,1.171,94475.7,2026-01-06 00:00,,2026,2026-01-06 00:00,94184.58,93382.5,94585.62,113926.65,2026-01-06 00:00,94248.6,保护性平仓,第0K(成交当根),0,0,0.0798,是
44,做多,2026-01-04 12:00,2026-01-04 20:00,91779.7,799.15,92578.85,91779.7,成交,1.746,1.746,93382.5,2026-01-05 08:00,,2026,2026-01-05 08:00,92578.85,91779.7,92978.42,111971.23,2026-01-05 08:00,92835.2,保护性平仓,第0K(成交当根),0,0,0.3208,是
45,做多,2025-12-28 20:00,2025-12-29 04:00,88078.3,750.7,88829.0,88078.3,成交,2.359,2.359,90156.5,2025-12-29 08:00,,2025,2025-12-29 08:00,88829.0,88078.3,89204.35,107455.53,2025-12-29 16:00,88078.3,ATR止损,第2K,,2,-1.0,是
46,做多,2025-12-16 20:00,2025-12-17 04:00,88143.9,1269.02,89412.92,88143.9,成交,2.518,2.518,90363.2,2025-12-17 20:00,,2025,2025-12-17 20:00,89412.92,88143.9,90047.43,107535.56,2025-12-17 20:00,88143.9,ATR止损,成交当根(1m消歧),,0,-1.0,是
47,做空,2025-12-15 04:00,2025-12-15 12:00,87504.3,1083.35,86420.95,90300.0,成交,2.778,5.788,85073.0,2025-12-16 00:00,,2025,2025-12-16 00:00,86420.95,87504.3,85879.27,77003.78,2025-12-16 00:00,86104.2,保护性平仓,第0K(成交当根),0,0,0.2924,否
48,做空,2025-12-10 20:00,2025-12-11 04:00,91520.0,1293.1,90226.9,93819.1,成交,2.403,4.794,89321.0,2025-12-11 08:00,,2025,2025-12-11 08:00,90226.9,91520.0,89580.35,80537.6,2025-12-11 08:00,89833.1,保护性平仓,第0K(成交当根),0,0,0.3045,是
49,做多,2025-12-08 16:00,2025-12-09 00:00,92262.6,1282.4,93545.0,92262.6,成交,2.485,2.485,94555.0,2025-12-10 00:00,,2025,2025-12-10 00:00,93545.0,92262.6,94186.2,112560.37,2025-12-10 00:00,93761.9,保护性平仓,第0K(成交当根),0,0,0.1691,否
50,做空,2025-12-05 00:00,2025-12-05 08:00,90822.5,1468.46,89354.04,94040.0,成交,3.134,6.448,87976.3,2025-12-06 00:00,,2025,2025-12-06 00:00,89354.04,90822.5,88619.8,79923.8,2025-12-06 00:00,89590.5,保护性平仓,第0K(成交当根),0,0,-0.161,否
51,做空,2025-11-30 00:00,2025-11-30 08:00,90092.7,1211.75,88880.95,91130.0,成交,4.403,5.491,86126.0,2025-12-01 08:00,,2025,2025-12-01 08:00,88880.95,90092.7,88275.07,79281.58,2025-12-02 04:00,86722.46,KAMA跟踪,,,5,1.7813,是
52,做多,2025-11-25 04:00,2025-11-25 12:00,89177.3,1692.5,90869.8,89177.3,成交,2.997,2.997,91850.0,2025-11-27 08:00,,2025,2025-11-27 08:00,90869.8,89177.3,91716.06,108796.31,2025-11-27 08:00,91049.3,保护性平仓,第0K(成交当根),0,0,0.1061,否
53,做空,2025-11-20 04:00,2025-11-20 12:00,88564.4,1684.45,86879.95,92760.0,成交,2.82,7.216,86066.6,2025-11-21 00:00,,2025,2025-11-21 00:00,86879.95,88564.4,86037.73,77936.67,2025-11-21 00:00,86880.3,保护性平仓,第0K(成交当根),0,0,-0.0002,是
54,做空,2025-11-17 04:00,2025-11-17 12:00,92922.8,1553.1,91369.7,96600.0,成交,1.8,5.538,91250.0,2025-11-18 04:00,,2025,2025-11-18 04:00,91369.7,92922.8,90593.15,81772.06,2025-11-18 04:00,92169.7,保护性平仓,第0K(成交当根),0,0,-0.5151,否
55,做空,2025-11-13 00:00,2025-11-13 08:00,100711.0,1467.55,99243.45,105297.0,成交,2.593,6.835,98100.0,2025-11-14 00:00,,2025,2025-11-14 00:00,99243.45,100711.0,98509.67,88625.68,2025-11-14 00:00,98643.1,保护性平仓,第0K(成交当根),0,0,0.4091,是
56,做空,2025-11-12 04:00,2025-11-12 12:00,102400.0,1389.17,101010.83,106496.6,成交,1.649,5.433,100711.0,2025-11-13 00:00,,2025,2025-11-13 00:00,101010.83,102400.0,100316.25,90112.0,2025-11-13 00:00,101245.4,保护性平仓,第0K(成交当根),0,0,-0.1689,否
57,做多,2025-11-08 04:00,2025-11-08 12:00,104070.7,1661.89,105732.59,104070.7,成交,2.494,2.494,106666.0,2025-11-10 08:00,,2025,2025-11-10 08:00,105732.59,104070.7,106563.54,126966.25,2025-11-10 08:00,105990.6,保护性平仓,第0K(成交当根),0,0,0.1552,否
58,做空,2025-11-04 00:00,2025-11-04 08:00,105300.0,1406.34,103893.66,110711.0,成交,1.662,6.468,103550.0,2025-11-04 16:00,,2025,2025-11-04 16:00,103893.66,105300.0,103190.49,92664.0,2025-11-04 16:00,104530.7,保护性平仓,第0K(成交当根),0,0,-0.453,否
59,做空,2025-10-30 00:00,2025-10-30 08:00,109026.4,1344.4,107682.0,113593.0,成交,1.626,5.58,107254.1,2025-10-30 20:00,,2025,2025-10-30 20:00,107682.0,109026.4,107009.8,95943.23,2025-10-30 20:00,107670.6,保护性平仓,第0K(成交当根),0,0,0.0085,是
60,做空,2025-10-29 08:00,2025-10-29 16:00,112036.1,1230.47,110805.63,116074.3,成交,2.686,6.072,109026.4,2025-10-30 00:00,,2025,2025-10-30 00:00,110805.63,112036.1,110190.39,98591.77,2025-10-30 00:00,110605.6,保护性平仓,第0K(成交当根),0,0,0.1626,否
61,做空,2025-10-28 12:00,2025-10-28 20:00,113422.0,1179.14,112242.86,115744.8,成交,1.147,3.131,112121.4,2025-10-29 04:00,,2025,2025-10-29 04:00,112242.86,113422.0,111653.29,99811.36,2025-10-29 04:00,112833.5,保护性平仓,第0K(成交当根),0,0,-0.5009,是
62,做多,2025-10-20 16:00,2025-10-21 00:00,111650.0,1543.97,113193.97,111650.0,成交,1.639,1.639,113480.0,2025-10-21 20:00,,2025,2025-10-21 20:00,113193.97,111650.0,113965.95,136213.0,2025-10-21 20:00,113355.2,保护性平仓,第0K(成交当根),0,0,0.1044,是
63,做空,2025-10-14 20:00,2025-10-15 04:00,109802.0,1985.47,107816.53,115817.4,成交,2.093,7.179,107503.3,2025-10-17 00:00,,2025,2025-10-17 00:00,107816.53,109802.0,106823.8,96625.76,2025-10-17 00:00,108151.3,保护性平仓,第0K(成交当根),0,0,-0.1686,否
64,做空,2025-10-10 00:00,2025-10-10 08:00,119572.8,1449.31,118123.49,123740.1,成交,3.118,6.38,115845.0,2025-10-11 00:00,,2025,2025-10-11 00:00,118123.49,119572.8,117398.83,105224.06,2025-10-12 16:00,112071.14,KAMA跟踪,,,10,4.176,否
65,做多,2025-10-04 00:00,2025-10-04 08:00,123900.0,1165.06,125065.06,123900.0,成交,1.596,1.596,125877.3,2025-10-05 12:00,,2025,2025-10-05 12:00,125065.06,123900.0,125647.6,151158.0,2025-10-05 12:00,124692.4,保护性平仓,第0K(成交当根),0,0,-0.3199,是
66,做多,2025-10-03 00:00,2025-10-03 08:00,120999.0,1043.78,122042.78,120999.0,成交,1.158,1.158,122399.9,2025-10-03 20:00,,2025,2025-10-03 20:00,122042.78,120999.0,122564.67,147618.78,2025-10-03 20:00,122238.5,保护性平仓,第0K(成交当根),0,0,0.1875,是
67,做多,2025-10-02 08:00,2025-10-02 16:00,119457.0,1027.63,120484.63,119457.0,成交,1.291,1.291,120999.0,2025-10-03 00:00,,2025,2025-10-03 00:00,120484.63,119457.0,120998.44,145737.54,2025-10-03 00:00,120787.9,保护性平仓,第0K(成交当根),0,0,0.2951,是
68,做多,2025-09-30 08:00,2025-09-30 16:00,114800.0,848.44,115648.44,114800.0,成交,1.699,1.699,116750.0,2025-10-01 16:00,,2025,2025-10-01 16:00,115648.44,114800.0,116072.65,140056.0,2025-10-03 08:00,119772.27,KAMA跟踪,,,10,4.8605,是
69,做多,2025-09-29 04:00,2025-09-29 12:00,112300.0,830.79,113130.79,112300.0,成交,1.681,1.681,114188.0,2025-09-29 20:00,,2025,2025-09-29 20:00,113130.79,112300.0,113546.19,137006.0,2025-09-30 12:00,113591.41,KAMA跟踪,,,4,0.5544,是
70,做多,2025-09-27 00:00,2025-09-27 08:00,110250.0,1052.35,111302.35,110250.0,成交,1.859,1.859,112300.0,2025-09-29 04:00,,2025,2025-09-29 04:00,111302.35,110250.0,111828.53,134505.0,2025-09-29 08:00,111817.9,保护性平仓,第1K,1,1,0.4899,是
71,做空,2025-09-20 04:00,2025-09-20 12:00,115049.9,898.93,114150.97,117050.6,成交,0.869,2.564,114050.0,2025-09-22 08:00,,2025,2025-09-22 08:00,114150.97,115049.9,113701.5,101243.91,2025-09-22 08:00,114602.9,保护性平仓,第0K(成交当根),0,0,-0.5027,是
72,做多,2025-09-16 12:00,2025-09-16 20:00,115968.0,802.3,116770.3,115968.0,成交,0.743,0.743,116830.0,2025-09-17 00:00,,2025,2025-09-17 00:00,116770.3,115968.0,117171.45,141480.96,2025-09-17 00:00,116758.0,保护性平仓,第0K(成交当根),0,0,-0.0153,是
73,做多,2025-09-11 08:00,2025-09-11 16:00,114433.2,972.17,115405.37,114433.2,成交,0.879,0.879,115439.0,2025-09-12 04:00,,2025,2025-09-12 04:00,115405.37,114433.2,115891.45,139608.5,2025-09-12 04:00,115427.0,保护性平仓,第0K(成交当根),0,0,0.0223,是
74,做多,2025-09-09 12:00,2025-09-09 20:00,113238.0,944.25,114182.25,113238.0,成交,0.927,0.927,114287.9,2025-09-10 20:00,,2025,2025-09-10 20:00,114182.25,113238.0,114654.37,138150.36,2025-09-10 20:00,113801.3,保护性平仓,第0K(成交当根),0,0,-0.4034,是
75,做多,2025-09-01 16:00,2025-09-02 00:00,109874.8,1133.16,111007.96,109874.8,成交,1.699,1.699,111742.1,2025-09-02 20:00,,2025,2025-09-02 20:00,111007.96,109874.8,111574.55,134047.26,2025-09-02 20:00,110789.9,保护性平仓,第0K(成交当根),0,0,-0.1924,是
76,做空,2025-08-23 20:00,2025-08-24 04:00,114510.0,1195.55,113314.45,117140.6,成交,3.516,5.683,110484.0,2025-08-25 00:00,,2025,2025-08-25 00:00,113314.45,114510.0,112716.67,100768.8,2025-08-25 04:00,113446.3,保护性平仓,第1K,1,1,-0.1103,是
77,做多,2025-08-21 08:00,2025-08-21 16:00,114777.0,1104.62,115881.62,114777.0,成交,2.169,2.169,117266.9,2025-08-22 20:00,,2025,2025-08-22 20:00,115881.62,114777.0,116433.93,140027.94,2025-08-22 20:00,116319.3,保护性平仓,第0K(成交当根),0,0,0.3962,是
78,做空,2025-08-18 16:00,2025-08-19 00:00,114605.0,1041.33,113563.67,118267.9,成交,0.959,4.026,113506.0,2025-08-19 20:00,,2025,2025-08-19 20:00,113563.67,114605.0,113043.01,100852.4,2025-08-19 20:00,113730.0,保护性平仓,第0K(成交当根),0,0,-0.1597,是
79,做空,2025-08-16 00:00,2025-08-16 08:00,116736.3,1344.55,115391.75,119184.0,成交,1.53,3.552,114950.3,2025-08-18 08:00,,2025,2025-08-18 08:00,115391.75,116736.3,114719.48,102727.94,2025-08-18 08:00,115264.9,保护性平仓,第0K(成交当根),0,0,0.0943,是
80,做多,2025-08-13 04:00,2025-08-13 12:00,120270.0,1127.35,121397.35,120270.0,成交,1.62,1.62,122218.3,2025-08-13 20:00,,2025,2025-08-13 20:00,121397.35,120270.0,121961.02,146729.4,2025-08-13 20:00,120270.0,ATR止损,成交当根(1m消歧),,0,-1.0,是
81,做多,2025-08-09 16:00,2025-08-10 00:00,117906.7,977.65,118884.35,117906.7,成交,1.007,1.007,119094.0,2025-08-10 20:00,,2025,2025-08-10 20:00,118884.35,117906.7,119373.17,143846.17,2025-08-10 20:00,118766.0,保护性平仓,第0K(成交当根),0,0,-0.1211,否
82,做空,2025-07-30 00:00,2025-07-30 08:00,116923.0,1063.44,115859.56,119258.7,成交,1.046,2.984,115700.0,2025-07-31 00:00,,2025,2025-07-31 00:00,115859.56,116923.0,115327.85,102892.24,2025-07-31 00:00,116923.0,ATR止损,成交当根(1m消歧),,0,-1.0,是
83,做空,2025-07-24 12:00,2025-07-24 20:00,117050.2,1344.98,115705.22,119265.4,成交,1.495,3.325,115300.0,2025-07-25 08:00,,2025,2025-07-25 08:00,115705.22,117050.2,115032.73,103004.18,2025-07-25 08:00,115384.6,保护性平仓,第0K(成交当根),0,0,0.2384,是
84,做多,2025-07-13 20:00,2025-07-14 04:00,119655.0,1027.72,120682.72,119655.0,成交,1.793,1.793,121800.0,2025-07-14 08:00,,2025,2025-07-14 08:00,120682.72,119655.0,121196.58,145979.1,2025-07-14 08:00,120733.2,保护性平仓,第0K(成交当根),0,0,0.0491,是
85,做多,2025-07-08 20:00,2025-07-09 04:00,109180.0,776.05,109956.05,109180.0,成交,2.617,2.617,112036.8,2025-07-10 00:00,,2025,2025-07-10 00:00,109956.05,109180.0,110344.07,133199.6,2025-07-12 20:00,117269.37,KAMA跟踪,,,17,9.4238,是
86,做空,2025-06-22 04:00,2025-06-22 12:00,100789.9,1110.98,99678.92,103940.6,成交,1.987,4.958,98786.9,2025-06-22 20:00,,2025,2025-06-22 20:00,99678.92,100789.9,99123.42,88695.11,2025-06-23 04:00,100789.9,ATR止损,第2K,,2,-1.0,是
87,做空,2025-06-21 00:00,2025-06-21 08:00,102255.3,1171.39,101083.91,106486.2,成交,1.433,5.349,100789.9,2025-06-22 04:00,,2025,2025-06-22 04:00,101083.91,102255.3,100498.21,89984.66,2025-06-22 04:00,102079.8,保护性平仓,第0K(成交当根),0,0,-0.8502,是
88,做多,2025-06-14 08:00,2025-06-14 16:00,106173.6,1199.34,107372.94,106173.6,成交,1.494,1.494,107759.8,2025-06-16 20:00,,2025,2025-06-16 20:00,107372.94,106173.6,107972.62,129531.79,2025-06-16 20:00,107374.9,保护性平仓,第0K(成交当根),0,0,0.0016,否
89,做多,2025-06-09 04:00,2025-06-09 12:00,106482.6,912.46,107395.06,106482.6,成交,1.214,1.214,107774.8,2025-06-09 16:00,,2025,2025-06-09 16:00,107395.06,106482.6,107851.29,129908.77,2025-06-09 16:00,107707.9,保护性平仓,第0K(成交当根),0,0,0.3429,是
90,做空,2025-06-04 20:00,2025-06-05 04:00,104111.7,1060.84,103050.86,106208.0,成交,2.509,4.433,101500.0,2025-06-06 00:00,,2025,2025-06-06 00:00,103050.86,104111.7,102520.45,91618.3,2025-06-06 12:00,103096.8,保护性平仓,第3K,3,3,-0.0433,是
91,做空,2025-05-30 08:00,2025-05-30 16:00,104521.0,1345.94,103175.06,108860.0,成交,1.424,5.354,103032.1,2025-05-31 08:00,,2025,2025-05-31 08:00,103175.06,104521.0,102502.08,91978.48,2025-05-31 08:00,103640.1,保护性平仓,第0K(成交当根),0,0,-0.3455,否
