信号时间,方向,突破线,ATR,ATR%,MFE%,基准R,基准出场价,基准出场原因,基准持仓K,trailingR,trailing出场价,trailing出场原因,trailing持仓K,R差异,持仓K差异
2019-09-10 20:00:00+00:00,做空,10183.3,276.4,2.71,64.4,0.23,10120.9,stop,7,0.38,10079.1,trailing_stop,4,0.15,-3
2019-09-12 20:00:00+00:00,做多,10205.5,219.3,2.15,1136.7,0.06,10218.2,stop,7,0.62,10340.5,trailing_stop,4,0.56,-3
2019-09-14 20:00:00+00:00,做多,10355.8,170.0,1.64,1118.7,-1.0,10185.9,stop,3,-1.0,10185.9,trailing_stop,3,0.0,0
2019-09-16 20:00:00+00:00,做空,10252.3,130.5,1.27,64.7,0.46,10192.2,stop,4,0.81,10146.0,trailing_stop,4,0.35,0
2019-09-19 08:00:00+00:00,做空,10097.9,106.7,1.06,64.1,0.84,10008.8,stop,4,2.47,9834.1,trailing_stop,4,1.64,0
2019-09-20 04:00:00+00:00,做多,10211.9,132.5,1.3,1135.9,0.0,10211.9,stop,4,0.01,10213.0,trailing_stop,4,0.01,0
2019-09-22 08:00:00+00:00,做空,9912.6,122.6,1.24,63.5,-1.0,10035.3,stop,1,-1.0,10035.3,trailing_stop,1,0.0,0
2019-09-23 20:00:00+00:00,做空,9878.5,117.3,1.19,63.3,10.11,8693.1,tp,7,1.85,9662.1,trailing_stop,4,-8.26,-3
2019-09-25 04:00:00+00:00,做空,8645.6,174.0,2.01,58.1,1.21,8435.3,stop,6,2.06,8287.0,trailing_stop,4,0.85,-2
2019-09-26 20:00:00+00:00,做空,8223.7,200.8,2.44,56.0,0.1,8202.8,stop,8,2.1,7801.1,trailing_stop,4,2.0,-4
2019-09-29 20:00:00+00:00,做空,8001.1,183.4,2.29,54.7,0.0,8001.1,stop,5,1.09,7800.7,trailing_stop,5,1.09,0
2019-09-30 20:00:00+00:00,做多,8127.1,188.8,2.32,1452.9,0.5,8220.9,stop,9,1.47,8404.6,trailing_stop,4,0.97,-5
2019-10-02 12:00:00+00:00,做空,8201.0,185.7,2.26,55.8,0.0,8201.0,stop,4,0.0,8201.0,trailing_stop,4,0.0,0
2019-10-03 20:00:00+00:00,做空,8177.3,158.9,1.94,55.7,0.0,8177.3,stop,6,0.3,8129.5,trailing_stop,4,0.3,-2
2019-10-05 16:00:00+00:00,做空,8080.8,136.4,1.69,55.2,0.0,8080.8,stop,4,0.02,8078.2,trailing_stop,4,0.02,0
2019-10-06 12:00:00+00:00,做空,8009.0,126.2,1.58,54.8,0.14,7991.2,stop,7,1.47,7823.1,trailing_stop,4,1.33,-3
2019-10-09 20:00:00+00:00,做多,8242.5,128.3,1.56,1431.2,1.42,8425.0,stop,6,2.79,8600.9,trailing_stop,4,1.37,-2
2019-10-11 12:00:00+00:00,做空,8419.3,134.5,1.6,57.0,0.38,8368.6,stop,8,0.62,8335.7,trailing_stop,4,0.24,-4
2019-10-13 20:00:00+00:00,做多,8397.4,116.3,1.39,1402.9,-1.0,8281.1,stop,2,-1.0,8281.1,trailing_stop,2,0.0,0
2019-10-16 00:00:00+00:00,做空,8205.0,107.7,1.31,55.9,1.61,8031.1,stop,10,2.33,7954.1,trailing_stop,6,0.71,-4
2019-10-18 12:00:00+00:00,做空,7930.0,97.7,1.23,54.3,0.0,7930.0,stop,4,0.71,7860.9,trailing_stop,4,0.71,0
2019-10-21 00:00:00+00:00,做多,8041.2,97.6,1.21,1469.5,1.49,8186.3,stop,11,2.16,8251.7,trailing_stop,4,0.67,-7
2019-10-23 04:00:00+00:00,做空,8160.0,92.7,1.14,55.6,10.57,7180.8,tp,5,2.12,7963.4,trailing_stop,4,-8.45,-1
2019-10-25 16:00:00+00:00,做多,7495.8,111.3,1.48,1583.7,12.13,8845.1,tp,4,11.22,8744.4,trailing_stop,4,-0.9,0
2019-10-28 00:00:00+00:00,做多,9666.0,303.5,3.14,1205.7,-1.0,9362.5,stop,3,-1.0,9362.5,trailing_stop,3,0.0,0
2019-10-29 04:00:00+00:00,做空,9254.5,300.3,3.24,60.9,-1.0,9554.7,stop,2,-1.0,9554.7,trailing_stop,2,0.0,0
2019-11-02 20:00:00+00:00,做多,9270.0,190.3,2.05,1261.5,0.0,9270.0,stop,4,0.01,9271.5,trailing_stop,4,0.01,0
2019-11-03 16:00:00+00:00,做空,9200.0,168.5,1.83,60.6,0.0,9200.0,stop,4,0.25,9157.3,trailing_stop,4,0.25,0
2019-11-04 16:00:00+00:00,做多,9250.4,150.6,1.63,1264.4,0.13,9269.9,stop,5,1.49,9474.7,trailing_stop,4,1.36,-1
2019-11-07 16:00:00+00:00,做空,9220.0,131.6,1.43,60.7,0.0,9220.0,stop,4,0.48,9157.0,trailing_stop,4,0.48,0
2019-11-08 16:00:00+00:00,做空,9091.2,126.5,1.39,60.2,1.74,8870.8,stop,7,2.83,8733.1,trailing_stop,4,1.09,-3
2019-11-11 00:00:00+00:00,做多,8889.0,118.0,1.33,1319.8,-1.0,8771.0,stop,3,-1.0,8771.0,trailing_stop,3,0.0,0
2019-11-14 12:00:00+00:00,做空,8712.0,107.2,1.23,58.4,0.42,8666.7,stop,7,0.72,8635.0,trailing_stop,4,0.3,-3
2019-11-15 20:00:00+00:00,做空,8515.0,105.0,1.23,57.5,0.0,8515.0,stop,5,0.3,8483.4,trailing_stop,4,0.3,-1
2019-11-17 12:00:00+00:00,做空,8453.7,93.5,1.11,57.2,-1.0,8547.2,stop,1,-1.0,8547.2,trailing_stop,1,0.0,0
2019-11-18 20:00:00+00:00,做空,8417.0,95.6,1.14,57.0,2.79,8150.0,stop,7,3.34,8097.8,trailing_stop,4,0.55,-3
2019-11-21 16:00:00+00:00,做空,8037.5,96.5,1.2,54.9,3.82,7669.0,stop,6,5.77,7480.3,trailing_stop,4,1.96,-2
2019-11-24 20:00:00+00:00,做空,7079.1,164.6,2.32,48.8,0.63,6974.7,stop,6,2.41,6682.3,trailing_stop,4,1.78,-2
2019-11-27 20:00:00+00:00,做多,7221.8,194.1,2.69,1647.6,0.84,7384.0,stop,8,1.8,7572.1,trailing_stop,4,0.97,-4
2019-11-29 20:00:00+00:00,做多,7643.0,185.2,2.42,1551.3,0.0,7643.0,stop,5,0.62,7757.4,trailing_stop,4,0.62,-1
2019-12-01 00:00:00+00:00,做空,7511.1,177.6,2.36,51.8,0.6,7404.2,stop,5,1.1,7315.1,trailing_stop,4,0.5,-1
2019-12-04 08:00:00+00:00,做空,7231.4,138.9,1.92,49.9,-1.0,7370.2,stop,3,-1.0,7370.2,trailing_stop,3,0.0,0
2019-12-08 08:00:00+00:00,做空,7467.4,132.7,1.78,51.5,0.04,7461.6,stop,4,0.13,7450.4,trailing_stop,4,0.08,0
2019-12-09 20:00:00+00:00,做空,7434.6,111.6,1.5,51.3,1.64,7251.2,stop,12,0.98,7324.8,trailing_stop,4,-0.66,-8
2019-12-14 16:00:00+00:00,做空,7203.4,79.8,1.11,49.7,0.8,7139.4,stop,5,1.95,7047.8,trailing_stop,4,1.15,-1
2019-12-17 00:00:00+00:00,做空,7037.0,79.9,1.14,48.5,4.13,6707.5,stop,11,2.07,6871.3,trailing_stop,4,-2.05,-7
2019-12-19 00:00:00+00:00,做多,6868.3,117.6,1.71,1737.6,5.04,7461.2,stop,30,4.7,7421.2,trailing_stop,4,-0.34,-26
2019-12-24 04:00:00+00:00,做空,7342.3,118.9,1.62,50.7,0.0,7342.3,stop,4,0.49,7284.4,trailing_stop,4,0.49,0
2019-12-27 00:00:00+00:00,做多,7265.0,101.0,1.39,1637.2,-1.0,7164.0,stop,1,-1.0,7164.0,trailing_stop,1,0.0,0
2019-12-27 16:00:00+00:00,做空,7151.0,106.6,1.49,49.4,-1.0,7257.6,stop,1,-1.0,7257.6,trailing_stop,1,0.0,0
2019-12-28 08:00:00+00:00,做多,7270.0,106.9,1.47,1636.0,0.09,7279.8,stop,4,0.33,7304.9,trailing_stop,4,0.23,0
2019-12-29 20:00:00+00:00,做多,7359.2,89.8,1.22,1615.0,0.0,7359.2,stop,4,1.37,7482.1,trailing_stop,4,1.37,0
2019-12-30 20:00:00+00:00,做空,7287.2,92.3,1.27,50.3,0.0,7287.2,stop,6,0.55,7236.2,trailing_stop,4,0.55,-2
2020-01-01 00:00:00+00:00,做空,7181.8,85.3,1.19,49.6,0.0,7181.8,stop,4,0.0,7181.8,trailing_stop,4,0.0,0
2020-01-02 08:00:00+00:00,做空,7170.2,75.9,1.06,49.5,1.1,7086.8,stop,7,0.41,7139.0,trailing_stop,4,-0.69,-3
2020-01-03 16:00:00+00:00,做多,7300.0,94.5,1.29,1628.9,0.0,7300.0,stop,4,0.64,7360.0,trailing_stop,4,0.64,0
2020-01-05 08:00:00+00:00,做多,7400.0,94.5,1.28,1605.5,0.0,7400.0,stop,5,0.51,7447.8,trailing_stop,4,0.51,-1
2020-01-06 08:00:00+00:00,做多,7495.0,93.0,1.24,1583.9,6.95,8141.7,stop,16,0.76,7565.3,trailing_stop,4,-6.2,-12
2020-01-10 20:00:00+00:00,做多,8006.8,152.6,1.91,1476.3,0.02,8010.2,stop,8,1.17,8185.0,trailing_stop,4,1.15,-4
2020-01-14 08:00:00+00:00,做多,8200.0,127.7,1.56,1439.1,3.7,8671.8,stop,7,3.96,8706.2,trailing_stop,4,0.27,-3
2020-01-17 12:00:00+00:00,做多,8843.5,155.7,1.76,1327.1,0.0,8843.5,stop,6,0.76,8961.2,trailing_stop,4,0.76,-2
2020-01-19 08:00:00+00:00,做多,8995.0,139.3,1.55,1303.1,-1.0,8855.7,stop,2,-1.0,8855.7,trailing_stop,2,0.0,0
2020-01-22 00:00:00+00:00,做空,8608.7,137.0,1.59,57.9,-1.0,8745.8,stop,1,-1.0,8745.8,trailing_stop,1,0.0,0
2020-01-23 16:00:00+00:00,做空,8504.0,129.3,1.52,57.4,0.46,8444.4,stop,7,0.88,8390.6,trailing_stop,4,0.42,-3
2020-01-26 16:00:00+00:00,做多,8425.0,112.4,1.33,1398.0,1.41,8583.0,stop,6,1.95,8643.8,trailing_stop,5,0.54,-1
2020-01-27 20:00:00+00:00,做多,8764.0,110.6,1.26,1340.1,1.72,8954.1,stop,5,3.23,9121.4,trailing_stop,4,1.51,-1
2020-01-29 04:00:00+00:00,做多,9207.8,134.4,1.46,1270.7,0.12,9223.7,stop,7,1.3,9382.8,trailing_stop,4,1.18,-3
2020-01-31 00:00:00+00:00,做多,9460.5,142.3,1.5,1234.1,0.0,9460.5,stop,4,0.47,9527.9,trailing_stop,4,0.47,0
2020-02-02 08:00:00+00:00,做空,9306.0,129.4,1.39,61.1,-1.0,9435.4,stop,2,-1.0,9435.4,trailing_stop,2,0.0,0
2020-02-03 20:00:00+00:00,做空,9290.0,136.2,1.47,61.0,0.0,9290.0,stop,4,0.0,9290.0,trailing_stop,4,0.0,0
2020-02-04 16:00:00+00:00,做空,9226.4,127.6,1.38,60.7,0.0,9226.4,stop,4,0.45,9168.8,trailing_stop,4,0.45,0
2020-02-05 16:00:00+00:00,做多,9307.8,120.4,1.29,1255.9,3.05,9675.1,stop,9,3.58,9738.9,trailing_stop,4,0.53,-5
2020-02-08 08:00:00+00:00,做空,9736.7,124.9,1.28,62.8,-1.0,9861.5,stop,2,-1.0,9861.5,trailing_stop,2,0.0,0
2020-02-09 04:00:00+00:00,做多,9898.6,121.1,1.22,1175.0,1.3,10056.2,stop,8,1.86,10123.8,trailing_stop,4,0.56,-4
2020-02-11 08:00:00+00:00,做空,9750.0,133.3,1.37,62.9,-1.0,9883.3,stop,3,-1.0,9883.3,trailing_stop,3,0.0,0
2020-02-12 00:00:00+00:00,做多,10240.0,143.5,1.4,1132.5,0.0,10240.0,stop,4,1.17,10408.2,trailing_stop,4,1.17,0
2020-02-13 16:00:00+00:00,做空,10235.5,144.0,1.41,64.6,-1.0,10379.5,stop,1,-1.0,10379.5,trailing_stop,1,0.0,0
2020-02-15 20:00:00+00:00,做空,10204.0,145.7,1.43,64.5,1.48,9988.0,stop,8,2.13,9894.0,trailing_stop,4,0.65,-4
2020-02-18 20:00:00+00:00,做多,9821.0,166.4,1.69,1185.1,1.36,10048.0,stop,8,2.2,10186.8,trailing_stop,4,0.83,-4
2020-02-21 08:00:00+00:00,做多,9700.0,194.7,2.01,1201.1,0.34,9765.9,stop,4,0.34,9765.9,trailing_stop,4,0.0,0
2020-02-23 08:00:00+00:00,做多,9710.7,147.1,1.52,1199.7,0.77,9823.7,stop,6,1.59,9945.3,trailing_stop,4,0.83,-2
2020-02-25 20:00:00+00:00,做空,9487.4,151.8,1.6,61.8,4.05,8873.3,stop,12,1.94,9193.6,trailing_stop,4,-2.11,-8
2020-02-28 16:00:00+00:00,做空,8684.5,178.7,2.06,58.3,0.0,8684.5,stop,4,0.81,8539.3,trailing_stop,4,0.81,0
2020-03-01 04:00:00+00:00,做空,8576.1,173.9,2.03,57.8,0.0,8576.1,stop,4,0.0,8576.1,trailing_stop,4,0.0,0
2020-03-02 20:00:00+00:00,做多,8779.9,163.8,1.87,1337.5,0.11,8798.3,stop,4,0.67,8890.1,trailing_stop,4,0.56,0
2020-03-05 08:00:00+00:00,做多,8853.9,139.5,1.58,1325.5,1.18,9018.5,stop,9,1.6,9077.3,trailing_stop,4,0.42,-5
2020-03-08 00:00:00+00:00,做空,9016.0,116.9,1.3,59.8,9.25,7934.1,tp,9,2.44,8730.5,trailing_stop,5,-6.81,-4
2020-03-10 16:00:00+00:00,做多,7996.3,171.2,2.14,1478.3,-1.0,7825.1,stop,1,-1.0,7825.1,trailing_stop,1,0.0,0
2020-03-12 12:00:00+00:00,做空,7575.0,194.5,2.57,52.2,4.67,6666.0,tp,1,4.67,6666.0,tp,1,0.0,0
2020-03-13 04:00:00+00:00,做空,5199.2,317.3,6.1,30.3,-1.0,5516.5,stop,1,-1.0,5516.5,trailing_stop,1,0.0,0
2020-03-16 12:00:00+00:00,做空,5169.6,416.8,8.06,14.6,1.49,4549.2,tp,1,1.49,4549.2,tp,1,0.0,0
2020-03-19 16:00:00+00:00,做多,5448.1,337.8,6.2,2216.6,2.9,6428.7,tp,6,2.32,6231.1,trailing_stop,4,-0.59,-2
2020-03-24 16:00:00+00:00,做多,6689.5,313.3,4.68,1786.7,0.0,6689.5,stop,4,0.0,6689.5,trailing_stop,4,0.0,0
2020-03-27 08:00:00+00:00,做多,6777.5,248.4,3.67,1762.2,0.0,6777.5,stop,4,0.0,6777.5,trailing_stop,4,0.0,0
2020-03-28 04:00:00+00:00,做空,6566.0,219.8,3.35,10.9,2.0,6125.6,stop,14,1.8,6169.9,trailing_stop,4,-0.2,-10
2020-03-30 16:00:00+00:00,做多,6330.0,202.2,3.19,1893.8,0.0,6330.0,stop,7,0.87,6505.0,trailing_stop,4,0.87,-3
2020-04-02 20:00:00+00:00,做多,6750.0,177.9,2.64,1769.8,0.0,6750.0,stop,4,2.53,7201.0,trailing_stop,4,2.53,0
2020-04-06 12:00:00+00:00,做多,6887.2,167.7,2.43,1732.5,2.55,7314.6,stop,8,1.97,7218.2,trailing_stop,4,-0.58,-4
2020-04-09 16:00:00+00:00,做空,7192.0,157.5,2.19,10.1,0.0,7192.0,stop,4,0.05,7184.7,trailing_stop,4,0.05,0
2020-04-10 12:00:00+00:00,做空,7106.0,154.8,2.18,9.0,1.0,6950.6,stop,14,1.86,6818.4,trailing_stop,4,0.85,-10
2020-04-13 00:00:00+00:00,做多,7028.0,136.0,1.94,1695.8,-1.0,6892.0,stop,1,-1.0,6892.0,trailing_stop,1,0.0,0
2020-04-16 16:00:00+00:00,做多,6984.7,148.3,2.12,1706.9,0.0,6984.7,stop,7,0.89,7116.8,trailing_stop,4,0.89,-3
2020-04-18 20:00:00+00:00,做多,7140.0,133.6,1.87,1667.6,0.0,7140.0,stop,4,0.62,7223.2,trailing_stop,4,0.62,0
2020-04-22 20:00:00+00:00,做多,6970.0,121.3,1.74,1710.7,0.46,7026.3,stop,4,1.22,7117.4,trailing_stop,4,0.75,0
2020-04-23 20:00:00+00:00,做多,7178.0,117.2,1.63,1658.3,2.07,7420.7,stop,6,3.26,7560.4,trailing_stop,4,1.19,-2
2020-04-27 08:00:00+00:00,做多,7709.6,127.1,1.65,1537.0,0.0,7709.6,stop,4,0.0,7709.6,trailing_stop,4,0.0,0
2020-04-29 08:00:00+00:00,做多,7780.0,108.8,1.4,1522.2,12.88,9180.4,tp,6,5.09,8333.6,trailing_stop,4,-7.79,-2
2020-05-03 08:00:00+00:00,做多,9020.0,205.3,2.28,1299.2,-1.0,8814.7,stop,3,-1.0,8814.7,trailing_stop,3,0.0,0
2020-05-05 12:00:00+00:00,做多,8954.9,198.1,2.21,1309.4,0.0,8954.9,stop,4,0.12,8979.4,trailing_stop,4,0.12,0
2020-05-06 16:00:00+00:00,做多,9078.5,189.4,2.09,1290.2,0.0,9078.5,stop,4,1.22,9310.3,trailing_stop,4,1.22,0
2020-05-07 20:00:00+00:00,做多,9405.0,201.1,2.14,1241.9,1.76,9758.2,stop,9,2.86,9979.4,trailing_stop,4,1.1,-5
2020-05-09 12:00:00+00:00,做空,9726.0,218.8,2.25,18.4,0.0,9726.0,stop,4,0.4,9637.7,trailing_stop,4,0.4,0
2020-05-10 08:00:00+00:00,做空,9528.2,213.9,2.24,14.5,5.35,8384.8,tp,4,4.47,8572.9,trailing_stop,4,-0.88,0
2020-05-11 16:00:00+00:00,做多,8900.2,279.3,3.14,1318.0,-1.0,8620.9,stop,2,-1.0,8620.9,trailing_stop,2,0.0,0
2020-05-13 16:00:00+00:00,做多,8981.0,275.3,3.07,1305.3,2.38,9635.8,stop,10,1.01,9259.4,trailing_stop,4,-1.37,-6
2020-05-17 20:00:00+00:00,做多,9572.4,239.6,2.5,1218.5,0.4,9668.3,stop,5,1.11,9838.9,trailing_stop,4,0.71,-1
2020-05-20 20:00:00+00:00,做空,9555.0,209.8,2.2,9.8,1.71,9196.7,stop,12,0.46,9457.9,trailing_stop,4,-1.24,-8
2020-05-23 08:00:00+00:00,做多,9259.4,204.3,2.21,1263.0,0.0,9259.4,stop,4,0.0,9259.4,trailing_stop,4,0.0,0
2020-05-27 16:00:00+00:00,做多,9011.8,161.3,1.79,1300.5,2.48,9412.2,stop,12,1.16,9199.4,trailing_stop,5,-1.32,-7
2020-05-31 04:00:00+00:00,做多,9596.0,144.5,1.51,1215.2,0.0,9596.0,stop,4,0.21,9625.7,trailing_stop,4,0.21,0
2020-06-02 04:00:00+00:00,做多,9615.0,137.1,1.43,1212.6,1.33,9796.8,stop,4,4.22,10193.7,trailing_stop,4,2.89,0
2020-06-04 04:00:00+00:00,做多,9644.0,183.4,1.9,1208.7,-1.0,9460.6,stop,3,-1.0,9460.6,trailing_stop,3,0.0,0
2020-06-04 20:00:00+00:00,做多,9694.8,172.6,1.78,1201.8,0.28,9743.4,stop,4,0.6,9797.7,trailing_stop,4,0.31,0
2020-06-07 16:00:00+00:00,做空,9579.0,137.9,1.44,8.0,-1.0,9716.9,stop,2,-1.0,9716.9,trailing_stop,2,0.0,0
2020-06-11 00:00:00+00:00,做多,9832.5,122.9,1.25,1183.6,0.0,9832.5,stop,4,0.62,9908.6,trailing_stop,4,0.62,0
2020-06-11 20:00:00+00:00,做空,9681.2,128.9,1.33,8.9,1.45,9494.5,stop,13,4.36,9119.5,trailing_stop,4,2.91,-9
2020-06-16 08:00:00+00:00,做多,9490.8,143.7,1.51,1229.8,0.0,9490.8,stop,4,0.18,9516.2,trailing_stop,4,0.18,0
2020-06-17 20:00:00+00:00,做空,9400.0,131.5,1.4,6.2,0.07,9391.2,stop,4,0.78,9296.8,trailing_stop,4,0.72,0
2020-06-22 16:00:00+00:00,做多,9450.0,103.2,1.09,1235.5,1.48,9602.6,stop,9,2.84,9743.4,trailing_stop,4,1.36,-5
2020-06-24 12:00:00+00:00,做空,9585.0,97.4,1.02,8.0,2.66,9325.9,stop,7,3.35,9258.7,trailing_stop,4,0.69,-3
2020-06-30 04:00:00+00:00,做多,9181.0,112.5,1.22,1274.7,0.0,9181.0,stop,4,0.0,9181.0,trailing_stop,4,0.0,0
2020-07-01 20:00:00+00:00,做多,9200.0,94.1,1.02,1271.8,0.0,9200.0,stop,4,0.49,9245.9,trailing_stop,4,0.49,0
2020-07-06 12:00:00+00:00,做多,9131.4,80.1,0.88,1282.1,1.18,9226.0,stop,7,2.2,9308.0,trailing_stop,4,1.02,-3
2020-07-08 20:00:00+00:00,做多,9320.0,80.0,0.86,1254.2,0.06,9324.9,stop,6,1.32,9426.0,trailing_stop,4,1.26,-2
2020-07-11 04:00:00+00:00,做多,9255.2,81.1,0.88,1263.6,0.0,9255.2,stop,4,0.07,9261.2,trailing_stop,4,0.07,0
2020-07-20 04:00:00+00:00,做多,9182.4,51.2,0.56,1274.5,-1.0,9131.3,stop,3,-1.0,9131.3,trailing_stop,3,0.0,0
2020-07-21 12:00:00+00:00,做多,9203.8,50.0,0.54,1271.3,1.88,9297.9,stop,6,4.21,9414.6,trailing_stop,4,2.33,-2
2020-07-23 04:00:00+00:00,做多,9389.9,59.6,0.63,1244.1,1.86,9500.5,stop,8,1.95,9506.0,trailing_stop,4,0.09,-4
2020-07-26 00:00:00+00:00,做多,9650.0,74.3,0.77,1207.9,23.37,11387.0,tp,13,8.25,10262.8,trailing_stop,5,-15.13,-8
2020-07-31 16:00:00+00:00,做多,11195.5,209.9,1.87,1027.3,2.69,11760.2,stop,11,0.71,11345.5,trailing_stop,4,-1.98,-7
2020-08-03 20:00:00+00:00,做多,11298.0,274.8,2.43,1017.1,0.91,11548.4,stop,4,0.91,11548.4,trailing_stop,4,0.0,0
2020-08-04 16:00:00+00:00,做空,11133.7,256.0,2.3,11.9,0.0,11133.7,stop,4,0.0,11133.7,trailing_stop,4,0.0,0
2020-08-05 16:00:00+00:00,做多,11337.4,230.8,2.04,1013.2,1.11,11592.4,stop,5,1.5,11683.2,trailing_stop,4,0.39,-1
2020-08-06 20:00:00+00:00,做多,11813.0,217.2,1.84,968.4,0.0,11813.0,stop,4,0.0,11813.0,trailing_stop,4,0.0,0
2020-08-10 08:00:00+00:00,做多,11811.0,176.8,1.5,968.6,-1.0,11634.2,stop,2,-1.0,11634.2,trailing_stop,2,0.0,0
2020-08-11 20:00:00+00:00,做空,11651.0,195.2,1.68,15.8,0.52,11548.7,stop,6,2.18,11224.6,trailing_stop,4,1.66,-2
2020-08-14 04:00:00+00:00,做多,11668.0,200.6,1.72,981.7,0.0,11668.0,stop,4,0.41,11749.7,trailing_stop,4,0.41,0
2020-08-15 08:00:00+00:00,做多,11868.4,186.6,1.57,963.4,0.0,11868.4,stop,4,0.0,11868.4,trailing_stop,4,0.0,0
2020-08-17 20:00:00+00:00,做多,11947.0,164.2,1.37,956.4,0.42,12016.7,stop,6,2.86,12417.3,trailing_stop,4,2.44,-2
2020-08-22 04:00:00+00:00,做空,11608.1,161.7,1.39,15.5,0.0,11608.1,stop,4,0.88,11465.9,trailing_stop,4,0.88,0
2020-08-23 16:00:00+00:00,做空,11550.0,143.7,1.24,15.1,-1.0,11693.7,stop,2,-1.0,11693.7,trailing_stop,2,0.0,0
2020-08-24 12:00:00+00:00,做多,11724.0,133.7,1.14,976.5,0.0,11724.0,stop,4,0.31,11765.1,trailing_stop,4,0.31,0
2020-08-25 12:00:00+00:00,做空,11645.7,123.3,1.06,15.8,1.62,11445.9,stop,8,3.68,11191.7,trailing_stop,4,2.06,-4
2020-08-28 00:00:00+00:00,做空,11257.8,147.5,1.31,12.9,-1.0,11405.3,stop,3,-1.0,11405.3,trailing_stop,3,0.0,0
2020-08-29 12:00:00+00:00,做多,11544.9,134.7,1.17,993.2,0.0,11544.9,stop,4,0.0,11544.9,trailing_stop,4,0.0,0
2020-08-30 08:00:00+00:00,做多,11582.0,125.5,1.08,989.7,0.0,11582.0,stop,8,0.16,11602.2,trailing_stop,4,0.16,-4
2020-08-31 20:00:00+00:00,做多,11730.0,118.7,1.01,975.9,-1.0,11611.3,stop,3,-1.0,11611.3,trailing_stop,3,0.0,0
2020-09-01 12:00:00+00:00,做多,11784.2,118.6,1.01,971.0,0.0,11784.2,stop,6,1.83,12001.8,trailing_stop,4,1.83,-2
2020-09-02 16:00:00+00:00,做空,11730.0,135.0,1.15,16.4,10.42,10322.4,tp,9,3.35,11277.5,trailing_stop,4,-7.07,-5
2020-09-10 08:00:00+00:00,做多,10346.0,216.6,2.09,1119.9,0.0,10346.0,stop,4,0.14,10376.3,trailing_stop,4,0.14,0
2020-09-12 04:00:00+00:00,做多,10380.5,177.5,1.71,1115.8,0.0,10380.5,stop,4,0.0,10380.5,trailing_stop,4,0.0,0
2020-09-13 00:00:00+00:00,做多,10400.0,154.5,1.49,1113.5,0.22,10434.1,stop,4,0.67,10502.7,trailing_stop,4,0.44,0
2020-09-14 20:00:00+00:00,做多,10475.0,138.2,1.32,1104.9,0.9,10599.0,stop,5,2.13,10769.8,trailing_stop,4,1.24,-1
2020-09-16 20:00:00+00:00,做多,10937.5,147.0,1.34,1053.9,0.0,10937.5,stop,4,0.53,11015.6,trailing_stop,4,0.53,0
2020-09-19 16:00:00+00:00,做多,11035.0,123.0,1.11,1043.7,0.0,11035.0,stop,4,0.65,11115.5,trailing_stop,4,0.65,0
2020-09-20 20:00:00+00:00,做空,10890.3,123.4,1.13,7.0,0.0,10890.3,stop,4,0.63,10812.7,trailing_stop,4,0.63,0
2020-09-24 20:00:00+00:00,做多,10531.9,134.8,1.28,1098.3,0.16,10553.6,stop,6,1.76,10769.9,trailing_stop,4,1.6,-2
2020-09-28 08:00:00+00:00,做多,10793.5,119.8,1.11,1069.3,0.0,10793.5,stop,5,0.72,10880.1,trailing_stop,4,0.72,-1
2020-10-01 16:00:00+00:00,做多,10850.0,110.0,1.01,1063.2,-1.0,10740.0,stop,1,-1.0,10740.0,trailing_stop,1,0.0,0
2020-10-05 00:00:00+00:00,做多,10648.0,98.8,0.93,1085.3,0.54,10701.4,stop,9,0.42,10689.4,trailing_stop,4,-0.12,-5
2020-10-08 20:00:00+00:00,做多,10675.0,86.7,0.81,1082.3,7.15,11294.5,stop,20,2.7,10908.7,trailing_stop,4,-4.45,-16
2020-10-16 00:00:00+00:00,做多,11433.2,125.9,1.1,1003.9,-1.0,11307.2,stop,3,-1.0,11307.2,trailing_stop,3,0.0,0
2020-10-18 12:00:00+00:00,做多,11424.1,115.1,1.01,1004.8,0.0,11424.1,stop,4,0.06,11431.4,trailing_stop,4,0.06,0
2020-10-19 20:00:00+00:00,做多,11543.0,106.6,0.92,993.4,12.6,12886.5,stop,21,2.19,11776.7,trailing_stop,4,-10.41,-17
2020-10-24 20:00:00+00:00,做多,13015.3,183.4,1.41,869.7,0.02,13019.3,stop,4,1.43,13277.3,trailing_stop,4,1.41,0
2020-10-27 16:00:00+00:00,做多,13240.0,189.9,1.43,853.2,1.21,13469.2,stop,6,2.38,13692.9,trailing_stop,4,1.18,-2
2020-10-29 20:00:00+00:00,做多,13371.8,232.2,1.74,843.8,0.0,13371.8,stop,4,0.77,13549.5,trailing_stop,4,0.77,0
2020-10-31 16:00:00+00:00,做多,13735.0,247.8,1.8,818.9,0.0,13735.0,stop,4,0.32,13813.4,trailing_stop,4,0.32,0
2020-11-03 20:00:00+00:00,做多,13697.0,231.2,1.69,821.4,0.0,13697.0,stop,4,1.11,13954.4,trailing_stop,4,1.11,0
2020-11-05 00:00:00+00:00,做多,14070.0,248.5,1.77,797.0,5.03,15319.2,stop,10,1.3,14392.7,trailing_stop,4,-3.73,-6
2020-11-09 16:00:00+00:00,做多,15678.0,342.2,2.18,705.0,-1.0,15335.8,stop,1,-1.0,15335.8,trailing_stop,1,0.0,0
2020-11-11 16:00:00+00:00,做多,15520.0,336.2,2.17,713.2,0.0,15520.0,stop,4,0.93,15831.9,trailing_stop,4,0.93,0
