信号时间,方向,突破线,ATR,ATR%,初始止损,止盈价,加仓,加仓价,加仓K,出场时间,出场价,出场原因,持仓K线,持仓小时,主仓R,加仓R,总R,累计R
2020-05-23 08:00:00+00:00,做多,9259.4,204.3,2.21,9055.1,10926.1,否,,,2020-05-24 00:00:00+00:00,9259.4,trailing_stop,4,16,0.0,,0.0,188.0
2020-05-24 20:00:00+00:00,做空,9076.9,176.4,1.94,9253.3,7987.7,是,8711.4,2,2020-05-25 12:00:00+00:00,8711.6,trailing_stop,4,16,2.07,-0.0,2.07,190.0
2020-05-26 20:00:00+00:00,做空,8724.3,176.9,2.03,8901.2,7677.4,否,,,2020-05-27 12:00:00+00:00,8724.3,trailing_stop,4,16,0.0,,0.0,190.0
2020-05-27 16:00:00+00:00,做多,9011.8,161.3,1.79,8850.6,10633.9,否,,,2020-05-28 12:00:00+00:00,9199.4,trailing_stop,5,20,1.16,,1.16,191.2
2020-05-28 20:00:00+00:00,做多,9280.0,157.5,1.7,9122.5,10950.4,是,9569.6,2,2020-05-29 12:00:00+00:00,9542.9,trailing_stop,4,16,1.67,-0.17,1.5,192.7
2020-05-31 04:00:00+00:00,做多,9596.0,144.5,1.51,9451.5,11323.3,否,,,2020-05-31 20:00:00+00:00,9625.7,trailing_stop,4,16,0.21,,0.21,192.9
2020-06-02 04:00:00+00:00,做多,9615.0,137.1,1.43,9477.9,11345.7,是,10110.0,1,2020-06-02 20:00:00+00:00,10193.7,trailing_stop,4,16,4.22,0.61,4.83,197.7
2020-06-04 04:00:00+00:00,做多,9644.0,183.4,1.9,9460.6,11379.9,否,,,2020-06-04 16:00:00+00:00,9460.6,trailing_stop,3,12,-1.0,,-1.0,196.7
2020-06-04 20:00:00+00:00,做多,9694.8,172.6,1.78,9522.1,11439.8,否,,,2020-06-05 12:00:00+00:00,9797.7,trailing_stop,4,16,0.6,,0.6,197.3
2020-06-07 16:00:00+00:00,做空,9579.0,137.9,1.44,9716.9,8429.5,否,,,2020-06-08 00:00:00+00:00,9716.9,trailing_stop,2,8,-1.0,,-1.0,196.3
2020-06-11 00:00:00+00:00,做多,9832.5,122.9,1.25,9709.6,11602.4,否,,,2020-06-11 16:00:00+00:00,9908.6,trailing_stop,4,16,0.62,,0.62,196.9
2020-06-11 20:00:00+00:00,做空,9681.2,128.9,1.33,9810.1,8519.5,是,9281.0,1,2020-06-12 12:00:00+00:00,9119.5,trailing_stop,4,16,4.36,1.25,5.61,202.6
2020-06-15 08:00:00+00:00,做空,9241.0,123.4,1.34,9364.4,8132.1,否,,,2020-06-16 00:00:00+00:00,8950.1,trailing_stop,4,16,2.36,,2.36,204.9
2020-06-16 08:00:00+00:00,做多,9490.8,143.7,1.51,9347.2,11199.2,否,,,2020-06-17 00:00:00+00:00,9516.2,trailing_stop,4,16,0.18,,0.18,205.1
2020-06-17 20:00:00+00:00,做空,9400.0,131.5,1.4,9531.5,8272.0,否,,,2020-06-18 12:00:00+00:00,9296.8,trailing_stop,4,16,0.78,,0.78,205.9
2020-06-19 08:00:00+00:00,做空,9272.4,126.8,1.37,9399.2,8159.7,否,,,2020-06-19 16:00:00+00:00,9399.2,trailing_stop,2,8,-1.0,,-1.0,204.9
2020-06-22 16:00:00+00:00,做多,9450.0,103.2,1.09,9346.8,11151.0,是,9687.0,3,2020-06-23 08:00:00+00:00,9743.4,trailing_stop,4,16,2.84,0.55,3.39,208.3
2020-06-24 12:00:00+00:00,做空,9585.0,97.4,1.02,9682.4,8434.8,是,9337.3,1,2020-06-25 04:00:00+00:00,9258.7,trailing_stop,4,16,3.35,0.81,4.16,212.4
2020-06-25 08:00:00+00:00,做空,9210.0,113.7,1.23,9323.7,8104.8,否,,,2020-06-25 16:00:00+00:00,9323.7,trailing_stop,2,8,-1.0,,-1.0,211.4
2020-06-28 00:00:00+00:00,做空,9087.4,116.0,1.28,9203.4,7996.9,否,,,2020-06-28 16:00:00+00:00,8947.0,trailing_stop,4,16,1.21,,1.21,212.6
2020-06-30 04:00:00+00:00,做多,9181.0,112.5,1.22,9068.5,10833.6,否,,,2020-06-30 20:00:00+00:00,9181.0,trailing_stop,4,16,0.0,,0.0,212.6
2020-07-01 20:00:00+00:00,做多,9200.0,94.1,1.02,9105.9,10856.0,否,,,2020-07-02 12:00:00+00:00,9245.9,trailing_stop,4,16,0.49,,0.49,213.1
2020-07-02 20:00:00+00:00,做空,9137.2,87.2,0.95,9224.4,8040.7,否,,,2020-07-03 12:00:00+00:00,8979.6,trailing_stop,4,16,1.81,,1.81,214.9
2020-07-05 00:00:00+00:00,做多,9113.0,77.9,0.85,9035.1,10753.3,否,,,2020-07-05 16:00:00+00:00,9113.0,trailing_stop,4,16,0.0,,0.0,214.9
2020-07-06 12:00:00+00:00,做多,9131.4,80.1,0.88,9051.3,10775.1,否,,,2020-07-07 04:00:00+00:00,9308.0,trailing_stop,4,16,2.2,,2.2,217.1
2020-07-08 20:00:00+00:00,做多,9320.0,80.0,0.86,9240.0,10997.6,否,,,2020-07-09 12:00:00+00:00,9426.0,trailing_stop,4,16,1.32,,1.32,218.5
2020-07-09 20:00:00+00:00,做空,9283.0,79.2,0.85,9362.2,8169.0,否,,,2020-07-10 16:00:00+00:00,9161.0,trailing_stop,5,20,1.54,,1.54,220.0
2020-07-11 04:00:00+00:00,做多,9255.2,81.1,0.88,9174.2,10921.2,否,,,2020-07-11 20:00:00+00:00,9261.2,trailing_stop,4,16,0.07,,0.07,220.1
2020-07-14 12:00:00+00:00,做空,9200.0,73.3,0.8,9273.3,8096.0,否,,,2020-07-15 00:00:00+00:00,9273.3,trailing_stop,3,12,-1.0,,-1.0,219.1
2020-07-16 00:00:00+00:00,做空,9190.0,67.6,0.74,9257.6,8087.2,否,,,2020-07-16 16:00:00+00:00,9113.8,trailing_stop,4,16,1.13,,1.13,220.2
2020-07-20 04:00:00+00:00,做多,9182.5,51.2,0.56,9131.3,10835.3,否,,,2020-07-20 16:00:00+00:00,9131.3,trailing_stop,3,12,-1.0,,-1.0,219.2
2020-07-21 12:00:00+00:00,做多,9203.8,50.0,0.54,9153.8,10860.5,否,,,2020-07-22 04:00:00+00:00,9414.6,trailing_stop,4,16,4.21,,4.21,223.4
2020-07-23 04:00:00+00:00,做多,9389.9,59.6,0.63,9330.4,11080.1,否,,,2020-07-23 20:00:00+00:00,9506.0,trailing_stop,4,16,1.95,,1.95,225.4
2020-07-26 00:00:00+00:00,做多,9650.0,74.3,0.77,9575.7,11387.0,是,9979.1,4,2020-07-26 20:00:00+00:00,10262.8,trailing_stop,5,20,8.25,3.82,12.06,237.4
2020-07-28 00:00:00+00:00,做多,10458.6,135.6,1.3,10323.0,12341.1,是,11047.6,1,2020-07-28 16:00:00+00:00,11420.2,trailing_stop,4,16,7.09,2.75,9.84,247.3
2020-07-31 16:00:00+00:00,做多,11195.5,209.9,1.87,10985.6,13210.7,否,,,2020-08-01 08:00:00+00:00,11345.5,trailing_stop,4,16,0.71,,0.71,248.0
2020-08-01 12:00:00+00:00,做多,11450.4,207.2,1.81,11243.2,13511.5,是,11790.8,3,2020-08-02 04:00:00+00:00,11782.6,trailing_stop,4,16,1.6,-0.04,1.56,249.5
2020-08-02 08:00:00+00:00,做多,11887.5,219.4,1.85,11668.1,14027.2,否,,,2020-08-02 12:00:00+00:00,11668.1,trailing_stop,1,4,-1.0,,-1.0,248.5
2020-08-03 20:00:00+00:00,做多,11298.0,274.8,2.43,11023.2,13331.6,否,,,2020-08-04 12:00:00+00:00,11548.4,trailing_stop,4,16,0.91,,0.91,249.4
2020-08-04 16:00:00+00:00,做空,11133.7,256.0,2.3,11389.7,9797.7,否,,,2020-08-05 08:00:00+00:00,11133.7,trailing_stop,4,16,0.0,,0.0,249.4
2020-08-05 16:00:00+00:00,做多,11337.4,230.8,2.04,11106.6,13378.1,是,11672.0,1,2020-08-06 08:00:00+00:00,11683.2,trailing_stop,4,16,1.5,0.05,1.55,251.0
2020-08-06 20:00:00+00:00,做多,11813.0,217.2,1.84,11595.8,13939.3,否,,,2020-08-07 12:00:00+00:00,11813.0,trailing_stop,4,16,0.0,,0.0,251.0
2020-08-10 08:00:00+00:00,做多,11811.0,176.8,1.5,11634.2,13937.0,否,,,2020-08-10 16:00:00+00:00,11634.2,trailing_stop,2,8,-1.0,,-1.0,250.0
2020-08-11 20:00:00+00:00,做空,11651.0,195.2,1.68,11846.2,10252.9,否,,,2020-08-12 12:00:00+00:00,11224.6,trailing_stop,4,16,2.18,,2.18,252.2
2020-08-14 04:00:00+00:00,做多,11668.0,200.6,1.72,11467.4,13768.2,否,,,2020-08-14 20:00:00+00:00,11749.7,trailing_stop,4,16,0.41,,0.41,252.6
2020-08-15 08:00:00+00:00,做多,11868.4,186.6,1.57,11681.8,14004.7,否,,,2020-08-16 00:00:00+00:00,11868.4,trailing_stop,4,16,0.0,,0.0,252.6
2020-08-17 20:00:00+00:00,做多,11947.0,164.2,1.37,11782.8,14097.5,是,12349.9,1,2020-08-18 12:00:00+00:00,12417.3,trailing_stop,4,16,2.86,0.41,3.28,255.9
2020-08-22 04:00:00+00:00,做空,11608.1,161.7,1.39,11769.7,10215.1,否,,,2020-08-22 20:00:00+00:00,11465.9,trailing_stop,4,16,0.88,,0.88,256.7
2020-08-23 16:00:00+00:00,做空,11550.0,143.7,1.24,11693.7,10164.0,否,,,2020-08-24 00:00:00+00:00,11693.7,trailing_stop,2,8,-1.0,,-1.0,255.7
2020-08-24 12:00:00+00:00,做多,11724.0,133.7,1.14,11590.3,13834.3,否,,,2020-08-25 04:00:00+00:00,11765.1,trailing_stop,4,16,0.31,,0.31,256.0
2020-08-25 12:00:00+00:00,做空,11645.7,123.3,1.06,11769.0,10248.2,是,11304.6,3,2020-08-26 04:00:00+00:00,11191.7,trailing_stop,4,16,3.68,0.92,4.6,260.6
2020-08-28 00:00:00+00:00,做空,11257.8,147.5,1.31,11405.3,9906.9,否,,,2020-08-28 12:00:00+00:00,11405.3,trailing_stop,3,12,-1.0,,-1.0,259.6
2020-08-29 12:00:00+00:00,做多,11544.9,134.7,1.17,11410.2,13623.0,否,,,2020-08-30 04:00:00+00:00,11544.9,trailing_stop,4,16,0.0,,0.0,259.6
2020-08-30 08:00:00+00:00,做多,11582.0,125.5,1.08,11456.5,13666.8,否,,,2020-08-31 00:00:00+00:00,11602.2,trailing_stop,4,16,0.16,,0.16,259.8
2020-08-31 04:00:00+00:00,做多,11692.6,120.6,1.03,11572.0,13797.3,否,,,2020-08-31 20:00:00+00:00,11692.6,trailing_stop,4,16,0.0,,0.0,259.8
2020-09-01 12:00:00+00:00,做多,11784.2,118.6,1.01,11665.6,13905.4,否,,,2020-09-02 04:00:00+00:00,12001.8,trailing_stop,4,16,1.83,,1.83,261.6
2020-09-02 16:00:00+00:00,做空,11730.0,135.0,1.15,11865.1,10322.4,是,11340.2,1,2020-09-03 08:00:00+00:00,11277.5,trailing_stop,4,16,3.35,0.46,3.82,265.5
2020-09-03 20:00:00+00:00,做空,11189.7,168.0,1.5,11357.7,9846.9,是,10689.8,1,2020-09-04 12:00:00+00:00,9985.1,trailing_stop,4,16,7.17,4.19,11.37,276.8
2020-09-06 00:00:00+00:00,做空,9975.9,255.8,2.56,10231.6,8778.7,否,,,2020-09-06 08:00:00+00:00,10231.6,trailing_stop,2,8,-1.0,,-1.0,275.8
2020-09-07 16:00:00+00:00,做空,10050.0,235.8,2.35,10285.8,8844.0,否,,,2020-09-08 04:00:00+00:00,10285.8,trailing_stop,3,12,-1.0,,-1.0,274.8
2020-09-10 08:00:00+00:00,做多,10346.0,216.6,2.09,10129.4,12208.3,否,,,2020-09-11 00:00:00+00:00,10376.3,trailing_stop,4,16,0.14,,0.14,275.0
2020-09-12 04:00:00+00:00,做多,10380.5,177.5,1.71,10203.0,12249.0,否,,,2020-09-12 20:00:00+00:00,10380.5,trailing_stop,4,16,0.0,,0.0,275.0
2020-09-13 00:00:00+00:00,做多,10400.0,154.5,1.49,10245.4,12272.0,否,,,2020-09-13 16:00:00+00:00,10502.7,trailing_stop,4,16,0.67,,0.67,275.6
2020-09-14 20:00:00+00:00,做多,10475.0,138.2,1.32,10336.8,12360.5,是,10747.6,3,2020-09-15 12:00:00+00:00,10769.8,trailing_stop,4,16,2.13,0.16,2.29,277.9
2020-09-16 20:00:00+00:00,做多,10937.5,147.0,1.34,10790.6,12906.3,否,,,2020-09-17 12:00:00+00:00,11015.6,trailing_stop,4,16,0.53,,0.53,278.5
2020-09-19 16:00:00+00:00,做多,11035.0,123.0,1.11,10912.0,13021.3,否,,,2020-09-20 08:00:00+00:00,11115.5,trailing_stop,4,16,0.65,,0.65,279.1
2020-09-20 20:00:00+00:00,做空,10890.3,123.4,1.13,11013.7,9583.5,否,,,2020-09-21 12:00:00+00:00,10812.7,trailing_stop,4,16,0.63,,0.63,279.7
2020-09-21 16:00:00+00:00,做空,10751.0,123.3,1.15,10874.3,9460.9,是,10415.6,1,2020-09-22 08:00:00+00:00,10342.6,trailing_stop,4,16,3.31,0.59,3.91,283.6
2020-09-24 00:00:00+00:00,做空,10374.1,127.4,1.23,10501.5,9129.2,否,,,2020-09-24 16:00:00+00:00,10195.9,trailing_stop,4,16,1.4,,1.4,285.0
2020-09-24 20:00:00+00:00,做多,10531.9,134.8,1.28,10397.1,12427.7,否,,,2020-09-25 12:00:00+00:00,10769.9,trailing_stop,4,16,1.76,,1.76,286.8
2020-09-28 08:00:00+00:00,做多,10793.5,119.8,1.11,10673.7,12736.3,否,,,2020-09-29 00:00:00+00:00,10880.1,trailing_stop,4,16,0.72,,0.72,287.5
2020-09-29 04:00:00+00:00,做空,10701.5,119.1,1.11,10820.6,9417.3,否,,,2020-09-29 20:00:00+00:00,10701.5,trailing_stop,4,16,0.0,,0.0,287.5
2020-10-01 16:00:00+00:00,做多,10850.0,110.0,1.01,10740.0,12803.0,否,,,2020-10-01 20:00:00+00:00,10740.0,trailing_stop,1,4,-1.0,,-1.0,286.5
2020-10-02 00:00:00+00:00,做空,10676.2,115.3,1.08,10791.5,9395.1,是,10430.1,4,2020-10-02 16:00:00+00:00,10436.0,trailing_stop,4,16,2.08,-0.05,2.03,288.6
2020-10-04 12:00:00+00:00,做多,10596.0,104.0,0.98,10492.0,12503.3,否,,,2020-10-05 04:00:00+00:00,10642.0,trailing_stop,4,16,0.44,,0.44,289.0
2020-10-06 04:00:00+00:00,做多,10770.5,92.9,0.86,10677.6,12709.2,否,,,2020-10-06 16:00:00+00:00,10677.6,trailing_stop,3,12,-1.0,,-1.0,288.0
2020-10-07 00:00:00+00:00,做空,10613.0,92.4,0.87,10705.4,9339.4,否,,,2020-10-07 16:00:00+00:00,10556.9,trailing_stop,4,16,0.61,,0.61,288.6
2020-10-08 20:00:00+00:00,做多,10675.0,86.7,0.81,10588.3,12596.5,否,,,2020-10-09 12:00:00+00:00,10908.7,trailing_stop,4,16,2.7,,2.7,291.3
2020-10-09 16:00:00+00:00,做多,10958.0,98.4,0.9,10859.6,12930.4,是,11413.3,4,2020-10-10 08:00:00+00:00,11054.4,trailing_stop,4,16,0.98,-3.65,-2.67,288.6
2020-10-12 16:00:00+00:00,做空,11278.0,110.8,0.98,11388.8,9924.6,否,,,2020-10-12 20:00:00+00:00,11388.8,trailing_stop,1,4,-1.0,,-1.0,287.6
2020-10-16 00:00:00+00:00,做多,11433.2,125.9,1.1,11307.2,13491.2,否,,,2020-10-16 12:00:00+00:00,11307.2,trailing_stop,3,12,-1.0,,-1.0,286.6
2020-10-18 12:00:00+00:00,做多,11424.1,115.1,1.01,11308.9,13480.4,否,,,2020-10-19 04:00:00+00:00,11431.4,trailing_stop,4,16,0.06,,0.06,286.7
2020-10-19 20:00:00+00:00,做多,11543.0,106.6,0.92,11436.4,13620.7,否,,,2020-10-20 12:00:00+00:00,11776.7,trailing_stop,4,16,2.19,,2.19,288.9
2020-10-21 08:00:00+00:00,做多,12045.8,132.2,1.1,11913.6,14214.0,是,12330.0,2,2020-10-22 00:00:00+00:00,12822.8,trailing_stop,4,16,5.88,3.73,9.6,298.5
2020-10-24 20:00:00+00:00,做多,13015.3,183.4,1.41,12831.9,15358.1,否,,,2020-10-25 12:00:00+00:00,13277.3,trailing_stop,4,16,1.43,,1.43,299.9
2020-10-27 16:00:00+00:00,做多,13240.0,189.9,1.43,13050.1,15623.2,是,13605.2,1,2020-10-28 08:00:00+00:00,13692.9,trailing_stop,4,16,2.38,0.46,2.85,302.8
2020-10-28 20:00:00+00:00,做空,13301.0,227.6,1.71,13528.6,11704.9,否,,,2020-10-29 12:00:00+00:00,13109.8,trailing_stop,4,16,0.84,,0.84,303.6
2020-10-29 20:00:00+00:00,做多,13371.8,232.2,1.74,13139.5,15778.7,否,,,2020-10-30 12:00:00+00:00,13549.5,trailing_stop,4,16,0.77,,0.77,304.4
2020-10-31 16:00:00+00:00,做多,13735.0,247.8,1.8,13487.2,16207.3,否,,,2020-11-01 08:00:00+00:00,13813.4,trailing_stop,4,16,0.32,,0.32,304.7
2020-11-02 16:00:00+00:00,做空,13631.0,228.6,1.68,13859.6,11995.3,否,,,2020-11-03 08:00:00+00:00,13309.3,trailing_stop,4,16,1.41,,1.41,306.1
2020-11-03 20:00:00+00:00,做多,13697.0,231.2,1.69,13465.8,16162.4,是,14016.5,2,2020-11-04 12:00:00+00:00,13954.4,trailing_stop,4,16,1.11,-0.27,0.84,306.9
2020-11-05 00:00:00+00:00,做多,14070.0,248.5,1.77,13821.5,16602.6,是,14469.7,3,2020-11-05 16:00:00+00:00,14392.7,trailing_stop,4,16,1.3,-0.31,0.99,307.9
2020-11-05 20:00:00+00:00,做多,14741.0,269.6,1.83,14471.4,17394.4,是,15120.0,1,2020-11-06 12:00:00+00:00,15849.4,trailing_stop,4,16,4.11,2.71,6.82,314.8
2020-11-08 00:00:00+00:00,做空,15177.0,330.4,2.18,15507.4,13355.8,是,14824.3,1,2020-11-08 16:00:00+00:00,14515.2,trailing_stop,4,16,2.0,0.94,2.94,317.7
2020-11-09 16:00:00+00:00,做多,15678.0,342.2,2.18,15335.8,18500.0,否,,,2020-11-09 20:00:00+00:00,15335.8,trailing_stop,1,4,-1.0,,-1.0,316.7
2020-11-11 16:00:00+00:00,做多,15520.0,336.2,2.17,15183.8,18313.6,否,,,2020-11-12 08:00:00+00:00,15831.9,trailing_stop,4,16,0.93,,0.93,317.6
2020-11-13 04:00:00+00:00,做多,16208.8,342.6,2.11,15866.2,19126.4,否,,,2020-11-13 20:00:00+00:00,16308.7,trailing_stop,4,16,0.29,,0.29,317.9
2020-11-14 16:00:00+00:00,做空,15955.6,305.4,1.91,16261.0,14040.9,否,,,2020-11-15 08:00:00+00:00,15852.7,trailing_stop,4,16,0.34,,0.34,318.3
2020-11-16 12:00:00+00:00,做多,16161.2,278.5,1.72,15882.8,19070.3,是,16776.3,3,2020-11-17 04:00:00+00:00,16707.8,trailing_stop,4,16,1.96,-0.25,1.72,320.0
2020-11-17 16:00:00+00:00,做多,16882.0,279.8,1.66,16602.2,19920.8,是,17322.4,1,2020-11-18 08:00:00+00:00,17750.2,trailing_stop,4,16,3.1,1.53,4.63,324.6
2020-11-20 12:00:00+00:00,做多,18200.0,400.2,2.2,17799.8,21476.0,是,18678.7,2,2020-11-21 04:00:00+00:00,18631.5,trailing_stop,4,16,1.08,-0.12,0.96,325.6
2020-11-22 16:00:00+00:00,做空,18302.1,385.1,2.1,18687.2,16105.8,否,,,2020-11-23 04:00:00+00:00,18687.2,trailing_stop,3,12,-1.0,,-1.0,324.6
2020-11-24 16:00:00+00:00,做多,18812.7,397.4,2.11,18415.2,22198.9,是,19369.2,1,2020-11-25 08:00:00+00:00,19241.3,trailing_stop,4,16,1.08,-0.32,0.76,325.3
2020-11-26 08:00:00+00:00,做空,18509.1,425.1,2.3,18934.2,16288.0,是,17646.2,1,2020-11-27 00:00:00+00:00,16524.6,trailing_stop,4,16,4.67,2.64,7.31,332.6
2020-11-28 20:00:00+00:00,做多,17275.0,510.8,2.96,16764.2,20384.5,是,17817.1,1,2020-11-29 20:00:00+00:00,17984.4,trailing_stop,6,24,1.39,0.33,1.72,334.4
2020-11-30 08:00:00+00:00,做多,18343.0,437.8,2.39,17905.2,21644.7,是,19339.4,3,2020-12-01 00:00:00+00:00,19725.1,trailing_stop,4,16,3.16,0.88,4.04,338.4
2020-12-03 16:00:00+00:00,做多,19365.0,514.0,2.65,18851.0,22850.7,否,,,2020-12-04 08:00:00+00:00,19383.0,trailing_stop,4,16,0.04,,0.04,338.4
2020-12-04 16:00:00+00:00,做空,19100.0,467.0,2.44,19567.0,16808.0,否,,,2020-12-05 08:00:00+00:00,18803.5,trailing_stop,4,16,0.63,,0.63,339.1
2020-12-07 04:00:00+00:00,做多,19355.0,367.1,1.9,18987.9,22838.9,否,,,2020-12-07 20:00:00+00:00,19355.0,trailing_stop,4,16,0.0,,0.0,339.1
2020-12-08 00:00:00+00:00,做空,19023.9,343.6,1.81,19367.5,16741.1,否,,,2020-12-08 16:00:00+00:00,19023.9,trailing_stop,4,16,0.0,,0.0,339.1
2020-12-09 04:00:00+00:00,做空,18600.5,328.2,1.76,18928.7,16368.4,是,17924.0,2,2020-12-09 20:00:00+00:00,17814.1,trailing_stop,4,16,2.4,0.33,2.73,341.8
2020-12-11 16:00:00+00:00,做空,17680.0,362.1,2.05,18042.1,15558.4,否,,,2020-12-11 20:00:00+00:00,18042.1,trailing_stop,1,4,-1.0,,-1.0,340.8
2020-12-12 16:00:00+00:00,做多,18398.0,350.7,1.91,18047.3,21709.6,否,,,2020-12-13 08:00:00+00:00,18774.7,trailing_stop,4,16,1.07,,1.07,341.9
2020-12-13 12:00:00+00:00,做多,18950.0,328.8,1.74,18621.2,22361.0,否,,,2020-12-14 04:00:00+00:00,19267.6,trailing_stop,4,16,0.97,,0.97,342.8
2020-12-15 08:00:00+00:00,做多,19355.3,301.5,1.56,19053.8,22839.3,否,,,2020-12-15 12:00:00+00:00,19053.8,trailing_stop,1,4,-1.0,,-1.0,341.8
2020-12-16 16:00:00+00:00,做多,19550.0,284.9,1.46,19265.1,23069.0,是,20666.5,1,2020-12-17 08:00:00+00:00,21457.5,trailing_stop,4,16,6.7,2.78,9.47,351.3
2020-12-17 12:00:00+00:00,做多,22222.0,399.1,1.8,21822.9,26222.0,是,22778.3,1,2020-12-18 04:00:00+00:00,23688.5,trailing_stop,4,16,3.67,2.28,5.96,357.3
2020-12-19 20:00:00+00:00,做多,23256.9,520.6,2.24,22736.2,27443.1,是,23825.0,1,2020-12-20 12:00:00+00:00,24021.3,trailing_stop,4,16,1.47,0.38,1.85,359.1
2020-12-21 16:00:00+00:00,做空,23076.2,576.9,2.5,23653.1,20307.1,否,,,2020-12-22 08:00:00+00:00,22208.4,trailing_stop,4,16,1.5,,1.5,360.6
2020-12-22 20:00:00+00:00,做多,23330.0,657.1,2.82,22672.9,27529.4,否,,,2020-12-23 12:00:00+00:00,23762.9,trailing_stop,4,16,0.66,,0.66,361.3
2020-12-25 04:00:00+00:00,做多,23638.0,615.8,2.6,23022.2,27892.8,是,24605.2,3,2020-12-25 20:00:00+00:00,24410.1,trailing_stop,4,16,1.25,-0.32,0.94,362.2
2020-12-26 04:00:00+00:00,做多,24718.0,622.8,2.52,24095.2,29167.2,是,25638.5,4,2020-12-26 20:00:00+00:00,24759.6,trailing_stop,4,16,0.07,-1.41,-1.34,360.9
2020-12-27 00:00:00+00:00,做多,25690.0,613.7,2.39,25076.3,30314.2,是,26508.8,1,2020-12-27 16:00:00+00:00,27508.1,trailing_stop,4,16,2.96,1.63,4.59,365.5
2020-12-30 04:00:00+00:00,做多,27188.0,728.2,2.68,26459.8,32081.8,是,28110.6,1,2020-12-30 20:00:00+00:00,28292.8,trailing_stop,4,16,1.52,0.25,1.77,367.2
2020-12-31 00:00:00+00:00,做多,28656.9,766.3,2.67,27890.6,33815.1,否,,,2020-12-31 16:00:00+00:00,28993.6,trailing_stop,4,16,0.44,,0.44,367.7
2021-01-02 12:00:00+00:00,做多,29668.9,726.4,2.45,28942.4,35009.3,是,31717.0,2,2021-01-03 04:00:00+00:00,33116.8,trailing_stop,4,16,4.75,1.93,6.67,374.3
2021-01-03 12:00:00+00:00,做多,33480.0,918.7,2.74,32561.3,39506.4,是,34464.1,1,2021-01-04 00:00:00+00:00,32561.3,trailing_stop,3,12,-1.0,-2.07,-3.07,371.3
2021-01-04 12:00:00+00:00,做空,32400.0,1083.5,3.34,33483.5,28512.0,是,30760.4,1,2021-01-04 16:00:00+00:00,28512.0,take_profit,1,4,3.59,2.08,5.66,376.9
2021-01-06 00:00:00+00:00,做多,32900.0,1341.2,4.08,31558.8,38822.0,是,33999.5,1,2021-01-06 16:00:00+00:00,35278.0,trailing_stop,4,16,1.77,0.95,2.73,379.7
2021-01-07 04:00:00+00:00,做多,35948.7,1380.1,3.84,34568.5,42419.4,是,37555.5,1,2021-01-08 00:00:00+00:00,38359.9,trailing_stop,5,20,1.75,0.58,2.33,382.0
2021-01-08 16:00:00+00:00,做多,40565.6,1648.2,4.06,38917.4,47867.4,否,,,2021-01-09 04:00:00+00:00,38917.4,trailing_stop,3,12,-1.0,,-1.0,381.0
2021-01-10 16:00:00+00:00,做空,39330.2,1658.7,4.22,40989.0,34610.6,是,37531.9,2,2021-01-11 08:00:00+00:00,36097.4,trailing_stop,4,16,1.95,0.86,2.81,383.8
2021-01-11 20:00:00+00:00,做空,32600.0,2069.8,6.35,34669.8,28688.0,否,,,2021-01-12 04:00:00+00:00,34669.8,trailing_stop,2,8,-1.0,,-1.0,382.8
2021-01-12 12:00:00+00:00,做多,36400.0,2287.1,6.28,34112.9,42952.0,否,,,2021-01-12 20:00:00+00:00,34112.9,trailing_stop,2,8,-1.0,,-1.0,381.8
2021-01-14 00:00:00+00:00,做多,35584.8,2132.4,5.99,33452.4,41990.1,是,37421.1,1,2021-01-14 20:00:00+00:00,37783.8,trailing_stop,5,20,1.03,0.17,1.2,383.0
2021-01-15 20:00:00+00:00,做空,37630.0,1833.1,4.87,39463.1,33114.4,是,35255.6,1,2021-01-16 12:00:00+00:00,35394.5,trailing_stop,4,16,1.22,-0.08,1.14,384.1
2021-01-17 12:00:00+00:00,做空,35366.0,1768.1,5.0,37134.1,31122.1,否,,,2021-01-18 04:00:00+00:00,34747.5,trailing_stop,4,16,0.35,,0.35,384.5
2021-01-20 08:00:00+00:00,做空,35850.0,1434.7,4.0,37284.7,31548.0,是,34463.5,2,2021-01-21 00:00:00+00:00,34737.3,trailing_stop,4,16,0.78,-0.19,0.58,385.1
2021-01-21 16:00:00+00:00,做空,33403.0,1423.9,4.26,34826.9,29394.6,是,31422.1,1,2021-01-22 08:00:00+00:00,30781.8,trailing_stop,4,16,1.84,0.45,2.29,387.4
2021-01-23 00:00:00+00:00,做多,32749.0,1570.9,4.8,31178.1,38643.8,否,,,2021-01-23 16:00:00+00:00,33299.8,trailing_stop,4,16,0.35,,0.35,387.7
2021-01-25 00:00:00+00:00,做空,31612.8,1307.7,4.14,32920.4,27819.2,否,,,2021-01-25 08:00:00+00:00,32920.4,trailing_stop,2,8,-1.0,,-1.0,386.7
2021-01-25 20:00:00+00:00,做多,33863.1,1260.7,3.72,32602.4,39958.4,否,,,2021-01-26 04:00:00+00:00,32602.4,trailing_stop,2,8,-1.0,,-1.0,385.7
2021-01-26 08:00:00+00:00,做空,31921.5,1302.3,4.08,33223.7,28090.9,否,,,2021-01-27 00:00:00+00:00,31461.1,trailing_stop,4,16,0.35,,0.35,386.1
2021-01-27 16:00:00+00:00,做空,30810.0,1226.3,3.98,32036.3,27112.8,否,,,2021-01-28 08:00:00+00:00,29853.1,trailing_stop,4,16,0.78,,0.78,386.8
