signal_time,direction,breakthrough,entry_kama,exit_time,exit_price,final_return,max_excursion,duration_bars,duration_hours,dd1,dd1_time,dd2,dd2_time,dd3,dd3_time,exited_by_stop
2022-01-20 20:00:00+00:00,short,41557.0,42006.63770657797,2022-01-23 04:00:00+00:00,35458.04210158162,0.1467612652120793,0.1830497870394879,14,56.0,0.0215343178310026,2022-01-23 04:00:00+00:00,0.0147429515321353,2022-01-21 04:00:00+00:00,0.0,2022-01-21 00:00:00+00:00,True
2024-08-04 12:00:00+00:00,short,59800.0,61757.14188847125,2024-08-05 16:00:00+00:00,55258.93152279655,0.0759375999532349,0.1824749163879598,7,28.0,0.0435392600229632,2024-08-05 12:00:00+00:00,0.0,2024-08-04 16:00:00+00:00,0.0,,True
2022-06-13 08:00:00+00:00,short,24552.0,26846.081678255963,2022-06-15 16:00:00+00:00,22210.738018820502,0.0953593182298588,0.1813212772890192,14,56.0,0.0320391597556036,2022-06-15 16:00:00+00:00,0.0280285211593666,2022-06-14 04:00:00+00:00,0.0,2022-06-13 12:00:00+00:00,True
2020-07-26 08:00:00+00:00,long,9740.0,9599.78547676184,2020-07-28 08:00:00+00:00,10634.693299253087,0.0918576282600705,0.1794661190965092,12,48.0,0.0136065998164303,2020-07-28 04:00:00+00:00,0.010627387562006,2020-07-27 04:00:00+00:00,0.0091545141536313,2020-07-26 16:00:00+00:00,True
2024-11-07 16:00:00+00:00,long,76420.0,74398.49131808,2024-11-12 08:00:00+00:00,86956.4393014999,0.1378754161410611,0.1786194713425805,28,112.0,0.0209427198261638,2024-11-12 08:00:00+00:00,0.0090929898666222,2024-11-09 16:00:00+00:00,0.0076559541397032,2024-11-09 12:00:00+00:00,True
2025-02-24 12:00:00+00:00,short,95018.0,96539.40568991617,2025-02-28 12:00:00+00:00,84330.22044748941,0.1124816303490979,0.1769959376118209,24,96.0,0.0431851408914997,2025-02-28 12:00:00+00:00,0.0265837444917329,2025-02-27 08:00:00+00:00,0.0225594139580429,2025-02-27 04:00:00+00:00,True
2019-09-23 12:00:00+00:00,short,9878.51,9972.14340991178,2019-09-25 20:00:00+00:00,8435.32660184876,0.1460932264229363,0.1762836703106035,14,56.0,0.0119324060036252,2019-09-25 20:00:00+00:00,0.0061965032114723,2019-09-25 00:00:00+00:00,0.0053415892098108,2019-09-24 04:00:00+00:00,True
2021-01-06 04:00:00+00:00,long,34500.0,32736.88312295753,2021-01-07 16:00:00+00:00,37107.7077049954,0.0755857305795768,0.1758150724637681,9,36.0,0.0172784095236016,2021-01-07 04:00:00+00:00,0.011094835612062,2021-01-06 12:00:00+00:00,0.0,2021-01-06 08:00:00+00:00,True
2021-05-12 16:00:00+00:00,short,55300.0,56939.88655247168,2021-05-14 08:00:00+00:00,50919.5090095116,0.07921321863451,0.175473417721519,10,40.0,0.031201317789562,2021-05-14 08:00:00+00:00,0.0227245108761696,2021-05-14 04:00:00+00:00,0.0212706526628312,2021-05-13 04:00:00+00:00,True
2021-09-07 08:00:00+00:00,short,51040.0,51844.9585110847,2021-09-09 12:00:00+00:00,46771.3876389356,0.0836326873249294,0.1753918495297805,13,52.0,0.0329650384315355,2021-09-09 12:00:00+00:00,0.0235735886495143,2021-09-08 16:00:00+00:00,0.0227385707695645,2021-09-08 08:00:00+00:00,True
2022-11-08 00:00:00+00:00,short,20374.0,20838.702558563604,2022-11-08 16:00:00+00:00,20021.45332110687,0.01730375374954,0.173947187592029,4,16.0,0.0,2022-11-08 04:00:00+00:00,0.0,,0.0,,True
