序号,方向,基准线K时间,确认K时间,基准线,ATR,触发线,6K极值,状态,波段涨跌幅%_基准线,波段涨跌幅%_极值基准,峰值价,峰值K时间,未成交错过%,年份,成交时间,入场价,初始止损,保护线,止盈目标,出场时间,出场价,出场原因,平仓细节,保护性平仓第几K,持仓K数,R值,1m消歧
133,做空,2026-03-27 00:00,2026-03-27 08:00,68115.8,1117.29,66998.51,71408.1,成交,2.849,7.328,66175.4,2026-03-27 16:00,,2026,2026-03-27 16:00,66998.51,68115.8,66439.86,59941.9,2026-03-27 16:00,66663.2,保护性平仓,第0K(成交当根),0,0.0,0.3001,是
134,做多,2026-03-26 00:00,2026-03-26 08:00,71742.2,1140.53,72882.73,71999.9,跌破KAMA撤单,0.0,-0.358,71742.2,2026-03-26 00:00,0.0,2026,,,,,,,,,,,,,
135,做多,2026-03-25 20:00,2026-03-26 04:00,71933.3,1141.67,73074.97,71999.9,被新基准线替换,0.0,-0.093,71933.3,2026-03-25 20:00,0.0,2026,,,,,,,,,,,,,
136,做多,2026-03-25 16:00,2026-03-26 00:00,71999.9,1127.97,73127.87,71999.9,被新基准线替换,0.0,0.0,71999.9,2026-03-25 16:00,0.0,2026,,,,,,,,,,,,,
137,做多,2026-03-24 00:00,2026-03-24 08:00,71232.0,1197.83,72429.83,71789.8,跌破KAMA撤单,0.204,-0.574,71377.5,2026-03-24 12:00,0.0,2026,,,,,,,,,,,,,
138,做多,2026-03-23 20:00,2026-03-24 04:00,71789.8,1201.32,72991.12,71789.8,被新基准线替换,0.0,0.0,71789.8,2026-03-23 20:00,0.0,2026,,,,,,,,,,,,,
139,做空,2026-03-23 04:00,2026-03-23 12:00,67300.0,994.7,66305.3,69493.2,跌破KAMA撤单,0.0,3.156,67300.0,2026-03-23 04:00,0.0,2026,,,,,,,,,,,,,
140,做空,2026-03-22 16:00,2026-03-23 00:00,68030.0,1006.09,67023.91,70620.2,被新基准线替换,1.073,4.701,67300.0,2026-03-23 04:00,0.0,2026,,,,,,,,,,,,,
141,做空,2026-03-19 20:00,2026-03-20 04:00,68750.0,1147.95,67602.05,71598.3,跌破KAMA撤单,0.0,3.978,68750.0,2026-03-19 20:00,0.0,2026,,,,,,,,,,,,,
142,做多,2026-03-14 00:00,2026-03-14 08:00,72215.1,1231.64,73446.74,73870.0,跌破KAMA撤单,0.0,-2.24,72215.1,2026-03-14 00:00,0.0,2026,,,,,,,,,,,,,
143,做多,2026-03-13 20:00,2026-03-14 04:00,73870.0,1222.56,75092.56,73870.0,被新基准线替换,0.0,0.0,73870.0,2026-03-13 20:00,0.0,2026,,,,,,,,,,,,,
144,做多,2026-03-11 00:00,2026-03-11 08:00,71665.8,1339.16,73004.96,71748.1,跌破KAMA撤单,0.0,-0.115,71665.8,2026-03-11 00:00,0.0,2026,,,,,,,,,,,,,
145,做多,2026-03-10 20:00,2026-03-11 04:00,71748.1,1305.54,73053.64,71748.1,被新基准线替换,0.0,0.0,71748.1,2026-03-10 20:00,0.0,2026,,,,,,,,,,,,,
146,做空,2026-03-07 12:00,2026-03-07 20:00,67411.0,1346.38,66064.62,70328.5,跌破KAMA撤单,1.34,5.432,66508.0,2026-03-08 12:00,0.0,2026,,,,,,,,,,,,,
147,做空,2026-03-07 00:00,2026-03-07 08:00,67712.3,1464.78,66247.52,71387.5,被新基准线替换,0.445,5.57,67411.0,2026-03-07 12:00,0.0,2026,,,,,,,,,,,,,
148,做多,2026-03-05 20:00,2026-03-06 04:00,73032.0,1592.57,74624.57,73678.2,跌破KAMA撤单,0.0,-0.877,73032.0,2026-03-05 20:00,0.0,2026,,,,,,,,,,,,,
149,做多,2026-03-05 16:00,2026-03-06 00:00,73539.1,1576.61,75115.71,74046.5,被新基准线替换,0.0,-0.685,73539.1,2026-03-05 16:00,0.0,2026,,,,,,,,,,,,,
150,做多,2026-03-05 04:00,2026-03-05 12:00,73678.2,1607.05,75285.25,74046.5,被新基准线替换,0.0,-0.497,73678.2,2026-03-05 04:00,0.0,2026,,,,,,,,,,,,,
151,做多,2026-03-05 00:00,2026-03-05 08:00,74046.5,1617.67,75664.17,74046.5,被新基准线替换,0.0,0.0,74046.5,2026-03-05 00:00,0.0,2026,,,,,,,,,,,,,
152,做多,2026-03-03 08:00,2026-03-03 16:00,69221.6,1438.47,70660.07,70100.0,跌破KAMA撤单,0.0,-1.253,69221.6,2026-03-03 08:00,0.0,2026,,,,,,,,,,,,,
153,做多,2026-03-03 04:00,2026-03-03 12:00,69500.0,1457.36,70957.36,70100.0,被新基准线替换,0.0,-0.856,69500.0,2026-03-03 04:00,0.0,2026,,,,,,,,,,,,,
154,做多,2026-03-03 00:00,2026-03-03 08:00,70100.0,1482.99,71582.99,70100.0,被新基准线替换,0.0,0.0,70100.0,2026-03-03 00:00,0.0,2026,,,,,,,,,,,,,
155,做多,2026-03-01 12:00,2026-03-01 20:00,67582.2,1310.4,68892.6,68189.0,跌破KAMA撤单,0.0,-0.89,67582.2,2026-03-01 12:00,0.0,2026,,,,,,,,,,,,,
156,做多,2026-03-01 08:00,2026-03-01 16:00,68189.0,1335.95,69524.95,68189.0,被新基准线替换,0.0,0.0,68189.0,2026-03-01 08:00,0.0,2026,,,,,,,,,,,,,
157,做多,2026-02-26 04:00,2026-02-26 12:00,69999.0,1253.53,71252.53,69999.0,跌破KAMA撤单,0.0,0.0,69999.0,2026-02-26 04:00,0.0,2026,,,,,,,,,,,,,
158,做空,2026-02-24 20:00,2026-02-25 04:00,62401.7,1051.49,61350.21,64989.0,跌破KAMA撤单,0.0,3.981,62401.7,2026-02-24 20:00,0.0,2026,,,,,,,,,,,,,
159,做空,2026-02-23 12:00,2026-02-23 20:00,64628.5,978.7,63649.8,68205.1,成交,2.05,7.186,63303.9,2026-02-24 08:00,,2026,2026-02-24 08:00,63649.8,64628.5,63160.45,56873.08,2026-02-24 08:00,63570.5,保护性平仓,第0K(成交当根),0,0.0,0.081,是
160,做空,2026-02-23 08:00,2026-02-23 16:00,64232.8,959.08,63273.72,68220.0,被新基准线替换,0.0,5.845,64232.8,2026-02-23 08:00,0.0,2026,,,,,,,,,,,,,
161,做空,2026-02-20 00:00,2026-02-20 08:00,65863.8,1122.24,64741.56,67299.4,跌破KAMA撤单,0.0,2.133,65863.8,2026-02-20 00:00,0.0,2026,,,,,,,,,,,,,
162,做空,2026-02-19 20:00,2026-02-20 04:00,65595.7,1112.35,64483.35,67299.4,被新基准线替换,0.0,2.532,65595.7,2026-02-19 20:00,0.0,2026,,,,,,,,,,,,,
163,做空,2026-02-19 08:00,2026-02-19 16:00,66301.8,1156.05,65145.75,68438.0,被新基准线替换,1.065,4.153,65595.7,2026-02-19 20:00,0.0,2026,,,,,,,,,,,,,
164,做空,2026-02-19 04:00,2026-02-19 12:00,65993.1,1181.46,64811.64,68438.0,被新基准线替换,0.0,3.572,65993.1,2026-02-19 04:00,0.0,2026,,,,,,,,,,,,,
165,做空,2026-02-19 00:00,2026-02-19 08:00,65826.1,1215.45,64610.65,68438.0,被新基准线替换,0.0,3.816,65826.1,2026-02-19 00:00,0.0,2026,,,,,,,,,,,,,
166,做空,2026-02-16 08:00,2026-02-16 16:00,68112.2,1230.41,66881.79,70938.5,跌破KAMA撤单,1.266,5.2,67250.0,2026-02-16 20:00,0.0,2026,,,,,,,,,,,,,
167,做空,2026-02-16 04:00,2026-02-16 12:00,68100.2,1246.67,66853.53,70938.5,被新基准线替换,0.0,4.001,68100.2,2026-02-16 04:00,0.0,2026,,,,,,,,,,,,,
168,做空,2026-02-16 00:00,2026-02-16 08:00,68029.6,1262.34,66767.26,70938.5,被新基准线替换,0.0,4.101,68029.6,2026-02-16 00:00,0.0,2026,,,,,,,,,,,,,
169,做多,2026-02-14 20:00,2026-02-15 04:00,70499.4,1394.28,71893.68,70557.7,跌破KAMA撤单,0.623,0.54,70938.5,2026-02-15 16:00,0.0,2026,,,,,,,,,,,,,
170,做多,2026-02-14 16:00,2026-02-15 00:00,70557.7,1397.36,71955.06,70557.7,被新基准线替换,0.0,0.0,70557.7,2026-02-14 16:00,0.0,2026,,,,,,,,,,,,,
171,做多,2026-02-14 00:00,2026-02-14 08:00,69473.7,1550.93,71024.63,69473.7,被新基准线替换,1.56,1.56,70557.7,2026-02-14 16:00,0.0,2026,,,,,,,,,,,,,
172,做空,2026-02-13 08:00,2026-02-13 16:00,65833.9,1607.01,64226.89,68385.0,跌破KAMA撤单,0.0,3.73,65833.9,2026-02-13 08:00,0.0,2026,,,,,,,,,,,,,
173,做空,2026-02-13 04:00,2026-02-13 12:00,65177.8,1641.87,63535.93,68385.0,被新基准线替换,0.0,4.69,65177.8,2026-02-13 04:00,0.0,2026,,,,,,,,,,,,,
174,做空,2026-02-13 00:00,2026-02-13 08:00,65081.0,1660.76,63420.24,68385.0,被新基准线替换,0.0,4.831,65081.0,2026-02-13 00:00,0.0,2026,,,,,,,,,,,,,
175,做多,2026-02-10 08:00,2026-02-10 16:00,70499.9,1862.32,72362.22,71085.0,跌破KAMA撤单,0.0,-0.823,70499.9,2026-02-10 08:00,0.0,2026,,,,,,,,,,,,,
176,做多,2026-02-10 04:00,2026-02-10 12:00,71085.0,1889.6,72974.6,71320.0,被新基准线替换,0.0,-0.33,71085.0,2026-02-10 04:00,0.0,2026,,,,,,,,,,,,,
177,做多,2026-02-09 12:00,2026-02-09 20:00,71320.0,1920.1,73240.1,72300.0,被新基准线替换,0.0,-1.355,71320.0,2026-02-09 12:00,0.0,2026,,,,,,,,,,,,,
178,做多,2026-02-09 08:00,2026-02-09 16:00,71434.9,1964.9,73399.8,72300.0,被新基准线替换,0.0,-1.197,71434.9,2026-02-09 08:00,0.0,2026,,,,,,,,,,,,,
179,做多,2026-02-09 04:00,2026-02-09 12:00,72300.0,1993.49,74293.49,72300.0,被新基准线替换,0.0,0.0,72300.0,2026-02-09 04:00,0.0,2026,,,,,,,,,,,,,
180,做多,2026-02-08 00:00,2026-02-08 08:00,69887.7,2295.02,72182.72,71690.0,成交,3.452,0.851,72300.0,2026-02-09 04:00,,2026,2026-02-09 04:00,72182.72,69887.7,73330.23,85262.99,2026-02-09 04:00,70288.1,保护性平仓,第0K(成交当根),0,0.0,-0.8255,否
181,做多,2026-02-07 20:00,2026-02-08 04:00,70000.0,2341.62,72341.62,71714.4,被新基准线替换,0.0,-2.391,70000.0,2026-02-07 20:00,0.0,2026,,,,,,,,,,,,,
182,做多,2026-02-07 12:00,2026-02-07 20:00,71690.0,2410.94,74100.94,71714.4,被新基准线替换,0.0,-0.034,71690.0,2026-02-07 12:00,0.0,2026,,,,,,,,,,,,,
183,做多,2026-02-07 04:00,2026-02-07 12:00,71714.4,2360.94,74075.34,71714.4,被新基准线替换,0.0,0.0,71714.4,2026-02-07 04:00,0.0,2026,,,,,,,,,,,,,
184,做空,2026-02-04 08:00,2026-02-04 16:00,75420.0,1781.88,73638.12,79049.0,成交,4.401,8.789,72101.0,2026-02-05 00:00,,2026,2026-02-05 00:00,73638.12,75420.0,72747.18,66369.6,2026-02-05 00:00,73895.3,保护性平仓,第0K(成交当根),0,0.0,-0.1443,否
185,做空,2026-02-04 04:00,2026-02-04 12:00,74541.0,1795.01,72745.99,79049.0,被新基准线替换,0.0,5.703,74541.0,2026-02-04 04:00,0.0,2026,,,,,,,,,,,,,
186,做空,2026-02-04 00:00,2026-02-04 08:00,72889.2,1764.23,71124.97,79163.0,被新基准线替换,0.0,7.925,72889.2,2026-02-04 00:00,0.0,2026,,,,,,,,,,,,,
187,做空,2026-02-02 08:00,2026-02-02 16:00,74555.0,1704.38,72850.62,79194.0,跌破KAMA撤单,0.0,5.858,74555.0,2026-02-02 08:00,0.0,2026,,,,,,,,,,,,,
188,做空,2026-02-01 04:00,2026-02-01 12:00,77037.8,1635.38,75402.42,84110.0,成交,3.223,11.36,74555.0,2026-02-02 08:00,,2026,2026-02-02 08:00,75402.42,77037.8,74584.73,67793.26,2026-02-02 08:00,76256.2,保护性平仓,第0K(成交当根),0,0.0,-0.5221,是
189,做空,2026-02-01 00:00,2026-02-01 08:00,75500.0,1607.65,73892.35,84239.5,被新基准线替换,0.0,10.375,75500.0,2026-02-01 00:00,0.0,2026,,,,,,,,,,,,,
190,做空,2026-01-30 12:00,2026-01-30 20:00,82021.1,1320.44,80700.66,88133.2,跌破KAMA撤单,0.231,7.15,81832.0,2026-01-31 00:00,0.0,2026,,,,,,,,,,,,,
191,做空,2026-01-30 08:00,2026-01-30 16:00,81000.0,1322.63,79677.37,88461.2,被新基准线替换,0.0,8.434,81000.0,2026-01-30 08:00,0.0,2026,,,,,,,,,,,,,
192,做多,2026-01-28 04:00,2026-01-28 12:00,89499.0,988.62,90487.62,89499.0,成交,1.222,1.222,90592.7,2026-01-29 00:00,,2026,2026-01-29 00:00,90487.62,89499.0,90981.93,109188.78,2026-01-29 00:00,89499.0,ATR止损,成交当根(1m消歧),,0.0,-1.0,是
193,做空,2026-01-21 08:00,2026-01-21 16:00,88218.2,1011.36,87206.84,91415.1,跌破KAMA撤单,0.123,3.616,88109.7,2026-01-21 20:00,0.0,2026,,,,,,,,,,,,,
194,做空,2026-01-21 04:00,2026-01-21 12:00,87787.2,993.52,86793.68,92440.1,被新基准线替换,0.0,5.033,87787.2,2026-01-21 04:00,0.0,2026,,,,,,,,,,,,,
195,做空,2026-01-19 16:00,2026-01-20 00:00,92635.0,848.66,91786.34,95490.0,成交,2.064,4.992,90723.3,2026-01-20 12:00,,2026,2026-01-20 12:00,91786.34,92635.0,91362.01,81518.8,2026-01-21 20:00,89741.66,KAMA跟踪,,,8.0,2.4093,否
196,做空,2026-01-19 12:00,2026-01-19 20:00,92344.5,857.66,91486.84,95490.0,被新基准线替换,0.0,3.294,92344.5,2026-01-19 12:00,0.0,2026,,,,,,,,,,,,,
197,做空,2026-01-19 08:00,2026-01-19 16:00,91800.0,878.3,90921.7,95490.0,被新基准线替换,0.0,3.864,91800.0,2026-01-19 08:00,0.0,2026,,,,,,,,,,,,,
198,做空,2026-01-17 04:00,2026-01-17 12:00,94630.0,1069.78,93560.22,95805.0,跌破KAMA撤单,0.0,1.226,94630.0,2026-01-17 04:00,0.0,2026,,,,,,,,,,,,,
199,做空,2026-01-17 00:00,2026-01-17 08:00,94454.5,1077.66,93376.84,95825.0,被新基准线替换,0.0,1.43,94454.5,2026-01-17 00:00,0.0,2026,,,,,,,,,,,,,
200,做空,2026-01-16 20:00,2026-01-17 04:00,94234.5,1095.57,93138.93,95837.8,被新基准线替换,0.0,1.673,94234.5,2026-01-16 20:00,0.0,2026,,,,,,,,,,,,,
201,做多,2026-01-15 04:00,2026-01-15 12:00,97932.1,1118.56,99050.66,97932.1,跌破KAMA撤单,0.0,0.0,97932.1,2026-01-15 04:00,0.0,2026,,,,,,,,,,,,,
202,做多,2026-01-14 04:00,2026-01-14 12:00,96863.7,1044.79,97908.49,96863.7,成交,1.103,1.103,97932.1,2026-01-15 04:00,,2026,2026-01-15 04:00,97908.49,96863.7,98430.88,118173.71,2026-01-15 04:00,96863.7,ATR止损,成交当根(1m消歧),,0.0,-1.0,是
203,做空,2026-01-09 04:00,2026-01-09 12:00,90519.9,1066.14,89453.76,91600.0,跌破KAMA撤单,0.98,2.148,89632.8,2026-01-09 16:00,0.0,2026,,,,,,,,,,,,,
204,做空,2026-01-09 00:00,2026-01-09 08:00,90244.7,1073.31,89171.39,91666.0,被新基准线替换,0.0,1.551,90244.7,2026-01-09 00:00,0.0,2026,,,,,,,,,,,,,
205,做空,2026-01-08 20:00,2026-01-09 04:00,89242.0,1067.67,88174.33,91666.0,被新基准线替换,0.0,2.644,89242.0,2026-01-08 20:00,0.0,2026,,,,,,,,,,,,,
206,做多,2026-01-06 08:00,2026-01-06 16:00,94125.1,863.28,94988.38,94760.3,跌破KAMA撤单,0.308,-0.364,94415.4,2026-01-06 20:00,0.0,2026,,,,,,,,,,,,,
207,做多,2026-01-06 04:00,2026-01-06 12:00,94760.3,874.08,95634.38,94760.3,被新基准线替换,0.0,0.0,94760.3,2026-01-06 04:00,0.0,2026,,,,,,,,,,,,,
208,做多,2026-01-05 08:00,2026-01-05 16:00,93382.5,802.08,94184.58,93382.5,成交,1.171,1.171,94475.7,2026-01-06 00:00,,2026,2026-01-06 00:00,94184.58,93382.5,94585.62,113926.65,2026-01-06 00:00,94248.6,保护性平仓,第0K(成交当根),0,0.0,0.0798,是
209,做多,2026-01-04 16:00,2026-01-05 00:00,91581.7,782.68,92364.38,91779.7,成交,1.966,1.746,93382.5,2026-01-05 08:00,,2026,2026-01-05 08:00,92364.38,91581.7,92755.72,111729.67,2026-01-05 12:00,92492.1,保护性平仓,第1K,1,1.0,0.1632,是
210,做多,2026-01-04 12:00,2026-01-04 20:00,91779.7,799.15,92578.85,91779.7,被新基准线替换,0.0,0.0,91779.7,2026-01-04 12:00,0.0,2026,,,,,,,,,,,,,
211,做空,2026-01-01 12:00,2026-01-01 20:00,87508.4,806.56,86701.84,89192.8,跌破KAMA撤单,0.0,1.888,87508.4,2026-01-01 12:00,0.0,2026,,,,,,,,,,,,,
212,做空,2026-01-01 04:00,2026-01-01 12:00,87189.2,851.32,86337.88,89192.8,被新基准线替换,0.0,2.246,87189.2,2026-01-01 04:00,0.0,2025,,,,,,,,,,,,,
213,做空,2025-12-23 20:00,2025-12-24 04:00,86536.0,1142.06,85393.94,88904.9,跌破KAMA撤单,0.209,2.868,86355.0,2025-12-24 20:00,0.0,2025,,,,,,,,,,,,,
214,做空,2025-12-18 08:00,2025-12-18 16:00,85820.6,1321.38,84499.22,90363.2,跌破KAMA撤单,0.0,5.027,85820.6,2025-12-18 08:00,0.0,2025,,,,,,,,,,,,,
215,做空,2025-12-18 04:00,2025-12-18 12:00,85630.0,1337.48,84292.52,90363.2,被新基准线替换,0.0,5.238,85630.0,2025-12-18 04:00,0.0,2025,,,,,,,,,,,,,
216,做空,2025-12-18 00:00,2025-12-18 08:00,85261.3,1366.24,83895.06,90363.2,被新基准线替换,0.0,5.646,85261.3,2025-12-18 00:00,0.0,2025,,,,,,,,,,,,,
217,做空,2025-12-16 00:00,2025-12-16 08:00,85073.0,1225.9,83847.1,89972.4,跌破KAMA撤单,0.0,5.445,85073.0,2025-12-16 00:00,0.0,2025,,,,,,,,,,,,,
218,做空,2025-12-14 16:00,2025-12-15 00:00,88412.8,1095.05,87317.75,90440.0,跌破KAMA撤单,1.028,3.246,87504.3,2025-12-15 04:00,0.0,2025,,,,,,,,,,,,,
219,做空,2025-12-11 08:00,2025-12-11 16:00,89321.0,1442.37,87878.63,94443.7,跌破KAMA撤单,0.135,5.552,89200.0,2025-12-11 20:00,0.0,2025,,,,,,,,,,,,,
220,做多,2025-12-10 16:00,2025-12-11 00:00,93278.9,1325.51,94604.41,94555.0,跌破KAMA撤单,1.249,-0.118,94443.7,2025-12-11 04:00,0.0,2025,,,,,,,,,,,,,
221,做多,2025-12-10 04:00,2025-12-10 12:00,93819.1,1387.8,95206.9,94555.0,被新基准线替换,0.0,-0.778,93819.1,2025-12-10 04:00,0.0,2025,,,,,,,,,,,,,
222,做多,2025-12-10 00:00,2025-12-10 08:00,94555.0,1375.58,95930.58,94555.0,被新基准线替换,0.0,0.0,94555.0,2025-12-10 00:00,0.0,2025,,,,,,,,,,,,,
223,做空,2025-12-06 08:00,2025-12-06 16:00,88986.1,1376.08,87610.02,92227.6,跌破KAMA撤单,0.0,3.515,88986.1,2025-12-06 08:00,0.0,2025,,,,,,,,,,,,,
224,做空,2025-12-06 04:00,2025-12-06 12:00,88856.7,1407.88,87448.82,92455.4,被新基准线替换,0.0,3.892,88856.7,2025-12-06 04:00,0.0,2025,,,,,,,,,,,,,
225,做空,2025-12-06 00:00,2025-12-06 08:00,87976.3,1437.28,86539.02,92665.5,被新基准线替换,0.0,5.06,87976.3,2025-12-06 00:00,0.0,2025,,,,,,,,,,,,,
226,做多,2025-12-04 08:00,2025-12-04 16:00,94040.0,1478.79,95518.79,94185.0,跌破KAMA撤单,0.0,-0.154,94040.0,2025-12-04 08:00,0.0,2025,,,,,,,,,,,,,
227,做多,2025-12-04 04:00,2025-12-04 12:00,94185.0,1482.3,95667.3,94185.0,被新基准线替换,0.0,0.0,94185.0,2025-12-04 04:00,0.0,2025,,,,,,,,,,,,,
228,做多,2025-12-03 12:00,2025-12-03 20:00,93932.7,1482.12,95414.82,93932.7,被新基准线替换,0.269,0.269,94185.0,2025-12-04 04:00,0.0,2025,,,,,,,,,,,,,
229,做多,2025-11-28 00:00,2025-11-28 08:00,91800.0,1481.91,93281.91,91931.9,跌破KAMA撤单,1.394,1.249,93080.0,2025-11-28 20:00,0.0,2025,,,,,,,,,,,,,
230,做多,2025-11-27 16:00,2025-11-28 00:00,91931.9,1533.58,93465.48,91931.9,被新基准线替换,0.0,0.0,91931.9,2025-11-27 16:00,0.0,2025,,,,,,,,,,,,,
231,做多,2025-11-25 04:00,2025-11-25 12:00,89177.3,1692.5,90869.8,89177.3,跌破KAMA撤单,0.0,0.0,89177.3,2025-11-25 04:00,0.0,2025,,,,,,,,,,,,,
232,做空,2025-11-22 20:00,2025-11-23 04:00,83578.5,2024.72,81553.78,85599.9,跌破KAMA撤单,0.0,2.361,83578.5,2025-11-22 20:00,0.0,2025,,,,,,,,,,,,,
233,做空,2025-11-22 16:00,2025-11-23 00:00,83456.0,2071.59,81384.41,85599.9,被新基准线替换,0.0,2.505,83456.0,2025-11-22 16:00,0.0,2025,,,,,,,,,,,,,
234,做空,2025-11-22 04:00,2025-11-22 12:00,83418.4,2224.01,81194.39,86313.2,被新基准线替换,0.0,3.354,83418.4,2025-11-22 04:00,0.0,2025,,,,,,,,,,,,,
235,做空,2025-11-22 00:00,2025-11-22 08:00,82300.0,2238.11,80061.89,87465.4,被新基准线替换,0.0,5.906,82300.0,2025-11-22 00:00,0.0,2025,,,,,,,,,,,,,
236,做空,2025-11-21 20:00,2025-11-22 04:00,80600.0,2184.94,78415.06,88214.1,被新基准线替换,0.0,8.631,80600.0,2025-11-21 20:00,0.0,2025,,,,,,,,,,,,,
237,做空,2025-11-18 20:00,2025-11-19 04:00,90888.0,1646.68,89241.32,93799.1,成交,2.517,5.543,88600.0,2025-11-20 00:00,,2025,2025-11-20 00:00,89241.32,90888.0,88417.98,79981.44,2025-11-20 00:00,88857.7,保护性平仓,第0K(成交当根),0,0.0,0.233,否
238,做空,2025-11-18 16:00,2025-11-19 00:00,90459.1,1622.63,88836.47,94388.0,被新基准线替换,0.0,4.162,90459.1,2025-11-18 16:00,0.0,2025,,,,,,,,,,,,,
239,做空,2025-11-18 12:00,2025-11-18 20:00,89012.0,1649.72,87362.28,96012.2,被新基准线替换,0.0,7.291,89012.0,2025-11-18 12:00,0.0,2025,,,,,,,,,,,,,
240,做空,2025-11-17 08:00,2025-11-17 16:00,93730.0,1565.91,92164.09,96600.0,成交,2.326,5.228,91550.2,2025-11-18 00:00,,2025,2025-11-18 00:00,92164.09,93730.0,91381.14,82482.4,2025-11-18 00:00,91656.2,保护性平仓,第0K(成交当根),0,0.0,0.3243,是
241,做空,2025-11-17 04:00,2025-11-17 12:00,92922.8,1553.1,91369.7,96600.0,被新基准线替换,0.0,3.807,92922.8,2025-11-17 04:00,0.0,2025,,,,,,,,,,,,,
242,做空,2025-11-16 08:00,2025-11-16 16:00,94800.0,1592.13,93207.87,96439.6,成交,1.98,3.647,92922.8,2025-11-17 04:00,,2025,2025-11-17 04:00,93207.87,94800.0,92411.81,83424.0,2025-11-17 04:00,94221.7,保护性平仓,第0K(成交当根),0,0.0,-0.6368,否
243,做空,2025-11-15 08:00,2025-11-15 16:00,94523.9,1860.52,92663.38,97520.0,被新基准线替换,0.0,3.072,94523.9,2025-11-15 08:00,0.0,2025,,,,,,,,,,,,,
244,做空,2025-11-15 04:00,2025-11-15 12:00,93955.0,1838.65,92116.35,99152.0,被新基准线替换,0.0,5.241,93955.0,2025-11-15 04:00,0.0,2025,,,,,,,,,,,,,
245,做空,2025-11-13 00:00,2025-11-13 08:00,100711.0,1467.55,99243.45,105297.0,跌破KAMA撤单,0.0,4.355,100711.0,2025-11-13 00:00,0.0,2025,,,,,,,,,,,,,
246,做空,2025-11-12 04:00,2025-11-12 12:00,102400.0,1389.17,101010.83,106496.6,跌破KAMA撤单,0.0,3.847,102400.0,2025-11-12 04:00,0.0,2025,,,,,,,,,,,,,
247,做多,2025-11-10 08:00,2025-11-10 16:00,106666.0,1440.76,108106.76,106666.0,跌破KAMA撤单,0.0,0.0,106666.0,2025-11-10 08:00,0.0,2025,,,,,,,,,,,,,
248,做空,2025-11-07 04:00,2025-11-07 12:00,100500.0,1599.53,98900.47,104210.2,跌破KAMA撤单,1.294,4.808,99200.0,2025-11-07 20:00,0.0,2025,,,,,,,,,,,,,
249,做空,2025-11-07 00:00,2025-11-07 08:00,100238.4,1625.85,98612.55,104210.2,被新基准线替换,0.0,3.811,100238.4,2025-11-07 00:00,0.0,2025,,,,,,,,,,,,,
250,做空,2025-11-05 08:00,2025-11-05 16:00,98909.7,1747.17,97162.53,104800.0,跌破KAMA撤单,0.0,5.621,98909.7,2025-11-05 08:00,0.0,2025,,,,,,,,,,,,,
251,做空,2025-11-05 04:00,2025-11-05 12:00,98888.8,1664.79,97224.01,107247.8,被新基准线替换,0.0,7.794,98888.8,2025-11-05 04:00,0.0,2025,,,,,,,,,,,,,
252,做空,2025-11-04 00:00,2025-11-04 08:00,105300.0,1406.34,103893.66,110711.0,成交,1.662,6.468,103550.0,2025-11-04 16:00,,2025,2025-11-04 16:00,103893.66,105300.0,103190.49,92664.0,2025-11-04 16:00,104530.7,保护性平仓,第0K(成交当根),0,0.0,-0.453,否
253,做空,2025-10-31 04:00,2025-10-31 12:00,106257.0,1600.81,104656.19,111565.1,跌破KAMA撤单,0.0,4.758,106257.0,2025-10-31 04:00,0.0,2025,,,,,,,,,,,,,
254,做空,2025-10-31 00:00,2025-10-31 08:00,106200.0,1577.54,104622.46,111565.1,被新基准线替换,0.0,4.809,106200.0,2025-10-31 00:00,0.0,2025,,,,,,,,,,,,,
255,做空,2025-10-30 00:00,2025-10-30 08:00,109026.4,1344.4,107682.0,113593.0,成交,1.626,5.58,107254.1,2025-10-30 20:00,,2025,2025-10-30 20:00,107682.0,109026.4,107009.8,95943.23,2025-10-30 20:00,107670.6,保护性平仓,第0K(成交当根),0,0.0,0.0085,是
256,做空,2025-10-29 08:00,2025-10-29 16:00,112036.1,1230.47,110805.63,116074.3,成交,2.686,6.072,109026.4,2025-10-30 00:00,,2025,2025-10-30 00:00,110805.63,112036.1,110190.39,98591.77,2025-10-30 00:00,110605.6,保护性平仓,第0K(成交当根),0,0.0,0.1626,否
257,做多,2025-10-27 12:00,2025-10-27 20:00,116380.2,1254.37,117634.57,116380.2,跌破KAMA撤单,0.0,0.0,116380.2,2025-10-27 12:00,0.0,2025,,,,,,,,,,,,,
258,做空,2025-10-19 00:00,2025-10-19 08:00,106410.8,1667.86,104742.94,107452.6,跌破KAMA撤单,0.334,1.3,106055.8,2025-10-19 16:00,0.0,2025,,,,,,,,,,,,,
259,做空,2025-10-18 12:00,2025-10-18 20:00,106374.2,1842.53,104531.67,107505.0,被新基准线替换,0.0,1.052,106374.2,2025-10-18 12:00,0.0,2025,,,,,,,,,,,,,
260,做空,2025-10-18 08:00,2025-10-18 16:00,106270.0,1882.74,104387.26,107505.0,被新基准线替换,0.0,1.149,106270.0,2025-10-18 08:00,0.0,2025,,,,,,,,,,,,,
261,做空,2025-10-18 00:00,2025-10-18 08:00,106016.6,1975.34,104041.26,109199.8,被新基准线替换,0.0,2.915,106016.6,2025-10-18 00:00,0.0,2025,,,,,,,,,,,,,
